,エントリー時間,決済時間,取引方向,エントリー価格,決済価格,損益(pips),損益(円),決済理由,戦略,ロットサイズ
0,2010-01-05 07:00:00,2010-01-05 07:30:00,買い,92.04100000000001,91.94000000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
1,2010-01-06 07:00:00,2010-01-06 08:15:00,売り,92.449,92.3,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
2,2010-01-11 07:00:00,2010-01-11 09:15:00,買い,92.411,92.56,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
3,2010-01-14 07:00:00,2010-01-14 07:45:00,売り,91.829,91.67999999999999,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
4,2010-01-21 07:00:00,2010-01-21 08:00:00,売り,91.73899999999999,91.83999999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
5,2010-01-25 07:00:00,2010-01-25 10:00:00,売り,90.23899999999999,90.08999999999999,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
6,2010-01-27 07:00:00,2010-01-27 08:15:00,買い,89.531,89.43,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
7,2010-01-28 07:00:00,2010-01-28 08:30:00,売り,90.26899999999999,90.11999999999999,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
8,2010-02-05 07:00:00,2010-02-05 07:45:00,売り,89.509,89.36,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
9,2010-02-08 07:00:00,2010-02-08 07:30:00,売り,89.199,89.3,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
10,2010-02-09 07:00:00,2010-02-09 07:30:00,売り,89.65899999999999,89.75999999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
11,2010-02-18 07:00:00,2010-02-18 08:30:00,買い,90.851,90.75,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
12,2010-02-19 07:00:00,2010-02-19 07:30:00,売り,91.779,91.88,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
13,2010-02-22 07:00:00,2010-02-22 08:15:00,買い,91.29100000000001,91.19000000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
14,2010-02-23 07:00:00,2010-02-23 07:30:00,買い,90.95100000000001,90.85000000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
15,2010-02-25 07:00:00,2010-02-25 08:15:00,買い,89.40100000000001,89.30000000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
16,2010-02-26 07:00:00,2010-02-26 07:45:00,売り,89.29899999999999,89.14999999999999,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
17,2010-03-01 07:00:00,2010-03-01 08:15:00,売り,89.29899999999999,89.14999999999999,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
18,2010-03-05 07:00:00,2010-03-05 08:15:00,売り,89.369,89.47,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
19,2010-03-09 07:00:00,2010-03-09 10:00:00,買い,89.771,89.92,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
20,2010-03-15 07:00:00,2010-03-15 08:30:00,売り,90.699,90.8,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
21,2010-03-19 07:00:00,2010-03-19 08:00:00,売り,90.469,90.57,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
22,2010-03-24 07:00:00,2010-03-24 07:15:00,売り,91.169,91.27,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
23,2010-03-26 07:00:00,2010-03-26 08:00:00,買い,92.51100000000001,92.66000000000001,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
24,2010-03-31 07:00:00,2010-03-31 08:15:00,売り,93.369,93.22,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
25,2010-04-06 07:00:00,2010-04-06 08:45:00,買い,93.961,93.86,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
26,2010-04-09 07:00:00,2010-04-09 08:15:00,売り,93.749,93.6,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
27,2010-04-14 07:00:00,2010-04-14 08:30:00,売り,93.51899999999999,93.36999999999999,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
28,2010-04-19 07:00:00,2010-04-19 08:45:00,買い,91.95100000000001,92.10000000000001,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
29,2010-04-20 07:00:00,2010-04-20 08:15:00,売り,92.84899999999999,92.94999999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
30,2010-04-27 07:00:00,2010-04-27 07:45:00,買い,93.711,93.86,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
31,2010-04-29 07:00:00,2010-04-29 08:30:00,買い,94.061,93.96000000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
32,2010-05-05 07:00:00,2010-05-05 07:30:00,売り,94.73899999999999,94.83999999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
33,2010-05-07 07:00:00,2010-05-07 07:15:00,売り,92.469,92.57,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
34,2010-05-10 07:00:00,2010-05-10 08:00:00,売り,93.389,93.24,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
35,2010-05-11 07:00:00,2010-05-11 08:00:00,買い,92.37100000000001,92.52000000000001,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
36,2010-05-19 07:00:00,2010-05-19 07:30:00,買い,91.271,91.17,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
37,2010-05-24 07:00:00,2010-05-24 07:30:00,売り,90.109,90.21,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
38,2010-05-25 07:00:00,2010-05-25 07:15:00,買い,89.381,89.28,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
39,2010-05-28 07:00:00,2010-05-28 07:45:00,売り,91.149,91.25,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
40,2010-05-31 07:00:00,2010-05-31 09:15:00,売り,91.539,91.39,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
41,2010-06-11 07:00:00,2010-06-11 07:45:00,売り,91.729,91.58,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
42,2010-06-14 07:00:00,2010-06-14 09:15:00,売り,91.79899999999999,91.89999999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
43,2010-06-16 07:00:00,2010-06-16 07:45:00,売り,91.48899999999999,91.33999999999999,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
44,2010-06-17 07:00:00,2010-06-17 08:30:00,買い,91.301,91.2,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
45,2010-06-22 07:00:00,2010-06-22 08:00:00,買い,90.68100000000001,90.58000000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
46,2010-06-29 07:00:00,2010-06-29 08:45:00,買い,88.801,88.7,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
47,2010-07-08 07:00:00,2010-07-08 08:00:00,売り,88.139,87.99,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
48,2010-07-15 07:00:00,2010-07-15 07:45:00,買い,88.04100000000001,88.19000000000001,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
49,2010-07-16 07:00:00,2010-07-16 07:30:00,買い,87.12100000000001,87.02000000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
50,2010-07-22 07:00:00,2010-07-22 08:30:00,買い,86.79100000000001,86.69000000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
51,2010-07-27 07:00:00,2010-07-27 08:00:00,売り,87.40899999999999,87.25999999999999,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
52,2010-07-30 07:00:00,2010-07-30 07:30:00,買い,86.34100000000001,86.49000000000001,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
53,2010-08-02 07:00:00,2010-08-02 08:45:00,売り,86.719,86.57,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
54,2010-08-04 07:00:00,2010-08-04 08:15:00,買い,85.43100000000001,85.58000000000001,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
55,2010-08-06 07:00:00,2010-08-06 08:15:00,売り,85.90899999999999,86.00999999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
56,2010-08-16 07:00:00,2010-08-16 07:30:00,買い,85.571,85.47,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
57,2010-08-18 07:00:00,2010-08-18 09:00:00,買い,85.29100000000001,85.19000000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
58,2010-08-19 07:00:00,2010-08-19 08:30:00,売り,85.559,85.41,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
59,2010-08-23 07:00:00,2010-08-23 07:15:00,買い,85.271,85.17,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
60,2010-08-24 07:00:00,2010-08-24 07:15:00,買い,84.34100000000001,84.24000000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
61,2010-08-27 07:00:00,2010-08-27 07:30:00,売り,84.689,84.78999999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
62,2010-09-02 07:00:00,2010-09-02 08:15:00,買い,84.161,84.06,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
63,2010-09-06 07:00:00,2010-09-06 18:00:00,買い,84.20100000000001,84.10000000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
64,2010-09-07 07:00:00,2010-09-07 08:15:00,買い,83.87100000000001,83.77000000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
65,2010-09-09 07:00:00,2010-09-09 08:30:00,買い,83.661,83.81,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
66,2010-09-15 07:00:00,2010-09-15 07:15:00,売り,85.15899999999999,85.25999999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
67,2010-09-20 07:00:00,2010-09-20 21:30:00,買い,85.671,85.57000000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
68,2010-09-21 07:00:00,2010-09-21 09:00:00,買い,85.411,85.31,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
69,2010-09-22 07:00:00,2010-09-22 09:00:00,買い,84.631,84.53,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
70,2010-09-27 07:00:00,2010-09-27 12:15:00,買い,84.20100000000001,84.10000000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
71,2010-09-29 07:00:00,2010-09-29 09:30:00,買い,83.611,83.76,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
72,2010-09-30 07:00:00,2010-09-30 08:15:00,買い,83.301,83.2,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
73,2010-10-06 07:00:00,2010-10-06 07:45:00,買い,83.081,82.98,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
74,2010-10-07 07:00:00,2010-10-07 08:45:00,買い,82.301,82.2,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
75,2010-10-14 07:00:00,2010-10-14 09:00:00,買い,81.171,81.32000000000001,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
76,2010-10-15 07:00:00,2010-10-15 08:15:00,買い,81.171,81.07000000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
77,2010-10-18 07:00:00,2010-10-18 10:45:00,買い,81.271,81.17,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
78,2010-10-19 07:00:00,2010-10-19 07:15:00,売り,81.479,81.58,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
79,2010-10-20 07:00:00,2010-10-20 10:00:00,買い,81.26100000000001,81.16000000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
80,2010-10-25 07:00:00,2010-10-25 09:00:00,買い,80.601,80.5,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
81,2010-10-28 07:00:00,2010-10-28 08:15:00,買い,81.29100000000001,81.19000000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
82,2010-10-29 07:00:00,2010-10-29 08:30:00,買い,80.781,80.68,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
