Datetime,Open,High,Low,Close,Volume,bb_upper,bb_middle,bb_lower,rsi,tokyo_high,tokyo_low,support_level_1,support_level_2
2002-01-06,131.38,132.62,130.64,131.58,0,131.32721351217626,122.8715,114.41578648782375,71.99750104717909,132.62,130.64,119.13,116.45
