Datetime,Open,High,Low,Close,Volume,bb_upper,bb_middle,bb_lower,rsi,tokyo_high,tokyo_low,support_level_1
2021-01-03,103.097,103.316,102.934,102.996,0,,,,,103.316,102.934,109.379
2021-01-10,102.994,104.221,102.591,104.193,0,,,,,104.221,102.591,109.379
2021-01-17,104.192,104.397,103.525,103.745,0,,,,,104.397,103.525,109.379
2021-01-24,103.745,104.085,103.327,103.766,0,,,,,104.085,103.327,109.379
2021-01-31,103.765,104.94,103.554,104.706,0,,,,,104.94,103.554,109.379
2021-02-07,104.705,105.769,104.64,105.522,0,,,,,105.769,104.64,109.379
2021-02-14,105.523,105.671,104.408,105.043,0,,,,,105.671,104.408,109.379
2021-02-21,105.042,106.224,105.01,105.683,0,,,,,106.224,105.01,109.379
2021-02-28,105.682,106.701,104.922,106.519,0,,,,,106.701,104.922,109.379
2021-03-07,106.52,108.644,106.461,108.376,0,,,,,108.644,106.461,109.379
2021-03-14,108.375,109.233,108.327,109.178,0,,,,,109.233,108.327,109.379
2021-03-21,109.178,109.364,108.582,108.791,0,,,,,109.364,108.582,109.379
2021-03-28,108.791,109.847,108.405,109.53,0,,,,,109.847,108.405,109.379
2021-04-04,109.531,110.965,109.372,110.554,0,,,,88.28195366011585,110.965,109.372,109.379
2021-04-11,110.554,110.686,108.997,109.539,0,,,,76.31820087264528,110.686,108.997,109.379
2021-04-18,109.539,109.751,108.546,108.641,0,,,,67.59092218277726,109.751,108.546,109.379
2021-04-25,108.642,108.683,107.476,107.715,0,,,,59.974722819111435,108.683,107.476,109.379
2021-05-02,107.715,109.565,107.64,109.546,0,,,,67.72012275237692,109.565,107.64,109.379
2021-05-09,109.545,109.696,108.337,108.887,0,,,,62.99515952401082,109.696,108.337,109.379
2021-05-16,108.887,109.784,108.349,109.343,0,111.8467051771557,107.11365,102.38059482284432,64.82406178805154,109.784,108.349,109.379
2021-05-23,109.341,109.399,108.571,108.86,0,111.79739503564197,107.40685,103.01630496435804,61.3645373944886,109.399,108.571,109.379
2021-05-30,108.86,110.198,108.559,109.69,0,111.91862152865737,107.6817,103.44477847134264,64.83732126034005,110.198,108.559,109.379
