Datetime,Open,High,Low,Close,Volume,bb_upper,bb_middle,bb_lower,rsi
2025-01-01 16:00:00,157.151,157.776,157.151,157.427,0,,,,
2025-01-01 20:00:00,157.427,157.659,156.993,157.02,0,,,,
2025-01-02 00:00:00,157.02,157.21,156.435,156.777,0,,,,
2025-01-02 04:00:00,156.777,157.285,156.746,157.077,0,,,,
2025-01-02 08:00:00,157.078,157.75,156.633,157.659,0,,,,
2025-01-02 12:00:00,157.659,157.849,157.465,157.626,0,,,,
2025-01-02 16:00:00,157.627,157.629,157.171,157.21,0,,,,
2025-01-02 20:00:00,157.21,157.457,157.183,157.281,0,,,,
2025-01-03 00:00:00,157.281,157.423,157.039,157.329,0,,,,
2025-01-03 04:00:00,157.327,157.388,157.059,157.163,0,,,,
2025-01-03 08:00:00,157.163,157.49,157.022,157.204,0,,,,
2025-01-03 12:00:00,157.203,157.349,156.87,157.337,0,,,,
2025-01-03 16:00:00,157.336,157.376,157.236,157.242,0,,,,
2025-01-05 16:00:00,157.18,157.826,157.139,157.584,0,,,,57.30812844457515
2025-01-05 20:00:00,157.586,157.78,157.484,157.716,0,,,,60.49502346780196
2025-01-06 00:00:00,157.719,157.804,157.531,157.664,0,,,,58.6380065621627
2025-01-06 04:00:00,157.663,157.959,156.618,156.783,0,,,,37.58643285717311
2025-01-06 08:00:00,156.783,157.654,156.24,157.542,0,,,,53.18112737780014
2025-01-06 12:00:00,157.545,157.668,157.43,157.623,0,,,,54.488053983667996
2025-01-06 16:00:00,157.622,158.221,157.504,158.101,0,158.01009012806927,157.36825,156.7264098719307,61.34543926391166
2025-01-06 20:00:00,158.1,158.413,158.017,158.08,0,158.11386701185958,157.4009,156.68793298814043,60.91122254334326
2025-01-07 00:00:00,158.081,158.153,157.397,157.425,0,158.11236697751139,157.42114999999998,156.72993302248858,49.21102135140603
2025-01-07 04:00:00,157.427,157.848,157.362,157.74,0,158.10636706083426,157.4693,156.83223293916575,53.80650064716487
2025-01-07 08:00:00,157.739,158.423,157.533,157.832,0,158.1360846492841,157.50705,156.87801535071588,55.084754381886555
