,エントリー時間,決済時間,取引方向,エントリー価格,決済価格,損益(pips),損益(円),決済理由,戦略,ロットサイズ
0,2025-01-03 07:00:00,2025-01-03 07:15:00,買い,157.21200000000002,157.11100000000002,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
1,2025-01-08 07:00:00,2025-01-08 08:00:00,売り,158.448,158.299,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
2,2025-01-09 07:00:00,2025-01-09 07:15:00,買い,157.758,157.657,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
3,2025-01-13 07:00:00,2025-01-13 07:15:00,買い,157.38,157.279,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
4,2025-01-15 07:00:00,2025-01-15 08:30:00,買い,156.948,156.847,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
5,2025-01-16 07:00:00,2025-01-16 07:30:00,買い,155.954,156.103,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
6,2025-01-17 07:00:00,2025-01-17 07:45:00,売り,155.65,155.751,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
7,2025-01-28 07:00:00,2025-01-28 07:30:00,売り,155.406,155.257,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
8,2025-01-29 07:00:00,2025-01-29 08:00:00,買い,155.429,155.328,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
9,2025-01-30 07:00:00,2025-01-30 07:15:00,買い,154.518,154.417,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
10,2025-01-31 07:00:00,2025-01-31 08:30:00,売り,154.839,154.94,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
11,2025-02-05 07:00:00,2025-02-05 08:15:00,買い,152.829,152.978,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
12,2025-02-07 07:00:00,2025-02-07 07:30:00,売り,152.196,152.047,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
13,2025-02-10 07:00:00,2025-02-10 07:30:00,売り,152.224,152.075,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
14,2025-02-12 07:00:00,2025-02-12 07:45:00,売り,153.615,153.466,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
15,2025-02-13 07:00:00,2025-02-13 07:45:00,買い,153.84900000000002,153.74800000000002,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
16,2025-02-14 07:00:00,2025-02-14 08:30:00,買い,152.686,152.585,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
17,2025-02-17 07:00:00,2025-02-17 10:45:00,買い,151.47,151.369,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
18,2025-02-18 07:00:00,2025-02-18 08:15:00,売り,151.84,151.691,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
19,2025-02-19 07:00:00,2025-02-19 09:00:00,買い,151.78300000000002,151.68200000000002,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
20,2025-02-20 07:00:00,2025-02-20 08:00:00,買い,150.016,149.915,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
21,2025-02-21 07:00:00,2025-02-21 07:45:00,売り,150.376,150.477,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
22,2025-02-24 07:00:00,2025-02-24 07:15:00,売り,149.676,149.777,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
