Datetime,Open,High,Low,Close,Volume,bb_upper,bb_middle,bb_lower,rsi
2022-01-02 17:00:00,115.039,115.124,115.007,115.09,0,,,,
2022-01-02 18:00:00,115.09,115.154,115.082,115.142,0,,,,
2022-01-02 19:00:00,115.14,115.291,115.121,115.279,0,,,,
2022-01-02 20:00:00,115.278,115.278,115.181,115.212,0,,,,
2022-01-02 21:00:00,115.208,115.276,115.206,115.275,0,,,,
2022-01-02 22:00:00,115.275,115.302,115.248,115.275,0,,,,
2022-01-02 23:00:00,115.276,115.302,115.267,115.269,0,,,,
2022-01-03 00:00:00,115.274,115.313,115.272,115.307,0,,,,
2022-01-03 01:00:00,115.306,115.361,115.306,115.334,0,,,,
2022-01-03 02:00:00,115.334,115.341,115.266,115.29,0,,,,
2022-01-03 03:00:00,115.289,115.307,115.239,115.259,0,,,,
2022-01-03 04:00:00,115.26,115.272,115.147,115.173,0,,,,
2022-01-03 05:00:00,115.174,115.174,115.058,115.08,0,,,,
2022-01-03 06:00:00,115.078,115.094,114.992,115.065,0,,,,36.943267800763486
2022-01-03 07:00:00,115.064,115.14,115.049,115.067,0,,,,37.260565432588
2022-01-03 08:00:00,115.067,115.166,114.946,115.146,0,,,,48.322239002792784
2022-01-03 09:00:00,115.146,115.334,115.137,115.303,0,,,,62.480135752898796
2022-01-03 10:00:00,115.303,115.366,115.259,115.293,0,,,,61.3276478099892
2022-01-03 11:00:00,115.291,115.336,115.241,115.265,0,,,,58.096286546770294
2022-01-03 12:00:00,115.265,115.337,115.257,115.317,0,115.40107678570537,115.22205,115.04302321429462,62.091132297450265
2022-01-03 13:00:00,115.321,115.323,115.267,115.278,0,115.40126104204379,115.23145,115.0616389579562,57.65190755875637
2022-01-03 14:00:00,115.277,115.335,115.26,115.334,0,115.4112563159815,115.24105,115.0708436840185,61.86769506939317
2022-01-03 15:00:00,115.332,115.348,115.263,115.342,0,115.41935889928861,115.2442,115.0690411007114,62.44290124476414
2022-01-03 16:00:00,115.341,115.356,115.31,115.31,0,115.42585734779634,115.2491,115.07234265220366,58.63297071999109
2022-01-03 17:00:00,115.31,115.352,115.3,115.314,0,115.42975699482673,115.25105,115.07234300517328,58.96997118597387
2022-01-03 18:00:00,115.313,115.356,115.289,115.33,0,115.43556314257846,115.2538,115.07203685742154,60.361022916923
2022-01-03 19:00:00,115.33,115.433,115.289,115.389,0,115.45085873442477,115.2598,115.06874126557523,65.0645582477442
2022-01-03 20:00:00,115.388,115.484,115.341,115.417,0,115.46748615185021,115.2653,115.06311384814978,67.0620684134897
2022-01-03 21:00:00,115.416,115.627,115.404,115.596,0,115.52562734476591,115.2784,115.0311726552341,76.36558750364719
2022-01-03 22:00:00,115.594,115.814,115.559,115.708,0,115.60955544314322,115.29929999999999,114.98904455685675,80.14460670785374
2022-01-03 23:00:00,115.707,115.811,115.703,115.787,0,115.70082136702675,115.32570000000001,114.95057863297328,82.29502681925365
2022-01-04 00:00:00,115.786,115.8,115.741,115.747,0,115.76459088239501,115.35439999999998,114.94420911760496,77.70603631267146
2022-01-04 01:00:00,115.746,115.802,115.704,115.8,0,115.82367284706062,115.3904,114.95712715293938,79.34920063661988
2022-01-04 02:00:00,115.8,115.8,115.653,115.737,0,115.85534533728791,115.424,114.9926546627121,72.50804794061585
2022-01-04 03:00:00,115.736,115.853,115.71,115.842,0,115.89807464896904,115.46274999999999,115.02742535103093,76.19221380842922
2022-01-04 04:00:00,115.843,115.888,115.791,115.828,0,115.93442480503343,115.49685,115.05927519496656,74.7537790484103
2022-01-04 05:00:00,115.828,115.896,115.808,115.894,0,115.98684430716436,115.52640000000001,115.06595569283566,76.96191837621706
2022-01-04 06:00:00,115.896,116.172,115.894,116.146,0,116.08926014023189,115.56905000000002,115.04883985976815,83.05578387942415
2022-01-04 07:00:00,116.144,116.352,116.127,116.304,0,116.21207055416427,115.62099999999998,115.02992944583569,85.62346961386018
2022-01-04 08:00:00,116.305,116.345,116.238,116.261,0,116.30372328045485,115.6682,115.03267671954515,81.98233510849724
2022-01-04 09:00:00,116.259,116.337,116.229,116.234,0,116.37046558351078,115.71600000000001,115.06153441648924,79.6907714662725
2022-01-04 10:00:00,116.237,116.258,116.037,116.139,0,116.4108078278503,115.75625,115.10169217214968,72.05869749173277
2022-01-04 11:00:00,116.139,116.165,115.953,116.14,0,116.44206803659608,115.79615000000001,115.15023196340394,72.08899947283716
2022-01-04 12:00:00,116.139,116.197,116.131,116.171,0,116.46420483198143,115.8392,115.21419516801858,73.06421452856284
2022-01-04 13:00:00,116.17,116.182,116.088,116.161,0,116.47231305740976,115.88154999999999,115.29078694259022,72.18799493335663
2022-01-04 14:00:00,116.161,116.179,116.079,116.112,0,116.46163586857713,115.92065,115.37966413142286,67.89159206482199
2022-01-04 15:00:00,116.111,116.145,116.083,116.098,0,116.44333624659932,115.95610000000002,115.46886375340073,66.67066024145083
2022-01-04 16:00:00,116.1,116.145,116.097,116.128,0,116.41606502094078,115.99164999999998,115.56723497905918,67.99872897117577
2022-01-04 17:00:00,116.128,116.151,116.098,116.135,0,116.40593055650204,116.01859999999999,115.63126944349794,68.31597461091721
2022-01-04 18:00:00,116.138,116.234,116.123,116.172,0,116.40688059384223,116.04180000000001,115.67671940615779,70.00842547004389
2022-01-04 19:00:00,116.174,116.241,116.118,116.197,0,116.41363408602099,116.06230000000001,115.71096591397902,71.13054039188196
2022-01-04 20:00:00,116.197,116.2,115.906,116.009,0,116.39701243757077,116.07540000000002,115.75378756242927,54.58988321843514
2022-01-04 21:00:00,116.012,116.057,115.954,115.987,0,116.38387998846689,116.08474999999999,115.78562001153308,53.03565738388287
2022-01-04 22:00:00,115.987,116.011,115.899,116.007,0,116.35471198548751,116.09824999999998,115.84178801451245,54.30922635141165
2022-01-04 23:00:00,116.008,116.08,115.952,116.054,0,116.33815789345377,116.10885,115.87954210654624,57.24355247683941
2022-01-05 00:00:00,116.054,116.1,115.989,116.0,0,116.31463161679073,116.11745,115.92026838320928,53.029697331925185
2022-01-05 01:00:00,116.003,116.029,115.967,115.981,0,116.30219578709108,116.12180000000001,115.94140421290894,51.590671049996786
2022-01-05 02:00:00,115.983,116.043,115.91,116.032,0,116.30024222763994,116.11609999999999,115.93195777236004,55.11180824475119
2022-01-05 03:00:00,116.032,116.043,115.864,115.918,0,116.27902469646072,116.0968,115.91457530353928,46.899882757248676
2022-01-05 04:00:00,115.918,115.952,115.78,115.857,0,116.27071893261659,116.07660000000001,115.88248106738344,43.19131330916714
2022-01-05 05:00:00,115.857,115.869,115.729,115.764,0,116.27684530162708,116.0531,115.82935469837292,38.228178605645276
2022-01-05 06:00:00,115.765,115.793,115.619,115.672,0,116.30443663964633,116.02975,115.75506336035369,34.05873821390496
2022-01-05 07:00:00,115.669,115.808,115.644,115.799,0,116.2999421278298,116.0127,115.7254578721702,43.2588457936131
2022-01-05 08:00:00,115.799,115.934,115.736,115.801,0,116.28590299964208,115.9942,115.70249700035794,43.392788285443004
2022-01-05 09:00:00,115.799,115.831,115.672,115.73,0,116.27535267590522,115.97265,115.66994732409478,39.800874839581866
2022-01-05 10:00:00,115.731,115.847,115.712,115.783,0,116.26255965791889,115.9562,115.6498403420811,43.55684222629413
2022-01-05 11:00:00,115.786,115.974,115.764,115.913,0,116.24672623321433,115.94694999999999,115.64717376678564,51.54303845923753
2022-01-05 12:00:00,115.914,116.001,115.907,115.969,0,116.22736504642586,115.93900000000001,115.65063495357415,54.52776361821501
2022-01-05 13:00:00,115.969,116.04,115.95,116.021,0,116.2102224440167,115.9333,115.65637755598331,57.16613216075337
2022-01-05 14:00:00,116.021,116.182,116.001,116.156,0,116.20673894690613,115.9325,115.65826105309388,63.144783430814904
2022-01-05 15:00:00,116.154,116.167,116.095,116.121,0,116.18997311381037,115.92869999999998,115.66742688618959,60.77630632391965
2022-01-05 16:00:00,116.122,116.127,116.077,116.091,0,116.2014541270857,115.9328,115.6641458729143,58.74244369602345
2022-01-05 17:00:00,116.077,116.133,116.066,116.12,0,116.21948462285971,115.93945000000001,115.6594153771403,60.131372626856134
2022-01-05 18:00:00,116.121,116.134,116.082,116.124,0,116.23544072447724,115.9453,115.65515927552276,60.32974818297061
2022-01-05 19:00:00,116.124,116.183,116.005,116.093,0,116.2407910533472,115.94725000000001,115.65370894665283,57.9242572032241
2022-01-05 20:00:00,116.093,116.097,115.907,115.925,0,116.23616465451123,115.9435,115.65083534548877,46.98957820965578
2022-01-05 21:00:00,115.925,115.954,115.819,115.946,0,116.23391493629485,115.94175,115.64958506370515,48.30329905299095
2022-01-05 22:00:00,115.946,115.963,115.85,115.858,0,116.22430828743606,115.93305000000001,115.64179171256396,43.444542699149004
2022-01-05 23:00:00,115.858,115.898,115.826,115.884,0,116.22333580444976,115.93135,115.63936419555023,45.198488716560014
2022-01-06 00:00:00,115.883,115.974,115.84,115.864,0,116.22334505824749,115.9317,115.64005494175252,44.066374214871345
2022-01-06 01:00:00,115.863,115.9,115.785,115.884,0,116.220088455855,115.93769999999999,115.65531154414498,45.535518653350756
2022-01-06 02:00:00,115.883,115.951,115.85,115.869,0,116.20480432940998,115.94755,115.69029567059003,44.589563194737984
2022-01-06 03:00:00,115.869,115.913,115.67,115.789,0,116.20549339805878,115.94704999999999,115.6886066019412,39.83638855722465
2022-01-06 04:00:00,115.789,115.799,115.656,115.747,0,116.20987158104415,115.94435000000001,115.67882841895587,37.571961140954606
2022-01-06 05:00:00,115.748,115.89,115.731,115.865,0,116.2008790223381,115.9511,115.7013209776619,46.73316842508718
2022-01-06 06:00:00,115.868,115.878,115.754,115.797,0,116.1997625778221,115.9518,115.70383742217791,42.832343629672096
2022-01-06 07:00:00,115.797,115.879,115.775,115.812,0,116.2016836188112,115.94675,115.69181638118879,43.94387398765955
2022-01-06 08:00:00,115.811,115.852,115.696,115.749,0,116.20450481391073,115.93575000000001,115.6669951860893,40.391678825835214
2022-01-06 09:00:00,115.749,115.865,115.72,115.772,0,116.19810618624803,115.9233,115.64849381375197,42.227750890298026
2022-01-06 10:00:00,115.767,115.805,115.624,115.746,0,116.16603875094711,115.9028,115.63956124905289,40.7015084261166
2022-01-06 11:00:00,115.747,115.818,115.688,115.779,0,116.13403050557717,115.88570000000001,115.63736949442286,43.49310282090328
2022-01-06 12:00:00,115.781,115.833,115.758,115.809,0,116.10315940922408,115.87159999999999,115.6400405907759,45.98272443666112
2022-01-06 13:00:00,115.81,115.888,115.759,115.851,0,116.05974491561102,115.85815,115.65655508438897,49.34742290653318
2022-01-06 14:00:00,115.852,115.95,115.811,115.947,0,116.01594585203425,115.84930000000001,115.68265414796578,56.08135904057649
2022-01-06 15:00:00,115.947,115.952,115.863,115.9,0,115.96627744568305,115.83964999999998,115.71302255431691,52.407897540576066
2022-01-06 16:00:00,115.903,115.936,115.84,115.84,0,115.95583819992106,115.8354,115.71496180007895,48.078330969926014
2022-01-06 17:00:00,115.84,115.851,115.834,115.848,0,115.94001986121349,115.83049999999999,115.72098013878649,48.687023970394264
2022-01-06 18:00:00,115.848,115.893,115.841,115.864,0,115.9406519003032,115.8308,115.7209480996968,49.95077550168121
2022-01-06 19:00:00,115.864,116.046,115.859,115.953,0,115.95441800739057,115.83425,115.71408199260942,56.38537268563438
2022-01-06 20:00:00,115.952,115.975,115.87,115.897,0,115.95853751465282,115.8359,115.71326248534717,51.866848835027504
2022-01-06 21:00:00,115.896,115.937,115.829,115.872,0,115.95710492600968,115.8353,115.71349507399033,49.942699385475024
2022-01-06 22:00:00,115.873,115.898,115.857,115.868,0,115.9570003593433,115.83525,115.7134996406567,49.62548101273922
2022-01-06 23:00:00,115.869,115.921,115.858,115.915,0,115.96608348947261,115.84155000000001,115.71701651052742,53.37301998808597
2022-01-07 00:00:00,115.916,115.928,115.884,115.911,0,115.9698181056743,115.84975,115.7296818943257,53.01156626801113
2022-01-07 01:00:00,115.909,115.945,115.891,115.938,0,115.97939269820199,115.85340000000001,115.72740730179802,55.21621873147332
2022-01-07 02:00:00,115.937,115.944,115.842,115.875,0,115.98087362178158,115.85730000000001,115.73372637821844,49.39284480015049
2022-01-07 03:00:00,115.877,115.931,115.751,115.785,0,115.98203802480893,115.85595,115.72986197519108,42.497471945039514
2022-01-07 04:00:00,115.786,115.861,115.778,115.844,0,115.97709948453586,115.8607,115.74430051546413,47.65631368294742
2022-01-07 05:00:00,115.843,115.853,115.799,115.835,0,115.97370312922358,115.86385,115.75399687077642,46.96415297573197
2022-01-07 06:00:00,115.835,115.841,115.775,115.797,0,115.96718571327432,115.8664,115.76561428672568,44.05474290699498
2022-01-07 07:00:00,115.798,115.857,115.765,115.854,0,115.96291049805932,115.87015,115.77738950194068,49.14402336866896
2022-01-07 08:00:00,115.855,115.927,115.686,115.85,0,115.96120022472,115.87219999999999,115.78319977527998,48.808472669844264
2022-01-07 09:00:00,115.85,115.881,115.668,115.692,0,115.98287862217953,115.86425,115.74562137782047,37.822873713869576
2022-01-07 10:00:00,115.693,115.787,115.59,115.636,0,115.99754770740664,115.84869999999998,115.69985229259332,34.83057598819832
2022-01-07 11:00:00,115.632,115.715,115.581,115.611,0,116.01339896036603,115.83425000000003,115.65510103963402,33.5543268113279
2022-01-07 12:00:00,115.611,115.666,115.595,115.623,0,116.02475083809168,115.82339999999999,115.62204916190831,34.78947324210624
2022-01-07 13:00:00,115.623,115.638,115.55,115.585,0,116.03629501764078,115.81025,115.58420498235921,32.715548549304145
2022-01-07 14:00:00,115.584,115.601,115.549,115.555,0,116.04498840900456,115.79480000000001,115.54461159099546,31.137393303292967
2022-01-07 15:00:00,115.555,115.617,115.55,115.555,0,116.03471832114043,115.7749,115.51508167885957,31.137393303292967
2022-01-07 16:00:00,115.555,115.601,115.507,115.529,0,116.03084102864909,115.7565,115.48215897135091,29.697479269318634
2022-01-09 17:00:00,115.569,115.631,115.553,115.603,0,116.01978776395758,115.74305,115.46631223604241,38.42519183150875
2022-01-09 18:00:00,115.603,115.666,115.581,115.62,0,116.00610328097564,115.73065,115.45519671902436,40.26002449533347
2022-01-09 19:00:00,115.621,115.662,115.574,115.59,0,115.98268671230653,115.7144,115.44611328769346,38.102273610254144
2022-01-09 20:00:00,115.591,115.661,115.544,115.639,0,115.95505310224311,115.7008,115.44654689775689,43.43483468307349
2022-01-09 21:00:00,115.638,115.788,115.637,115.775,0,115.92551758039762,115.69264999999999,115.45978241960235,55.01800337964179
2022-01-09 22:00:00,115.776,115.849,115.746,115.8,0,115.91211639724771,115.68889999999999,115.46568360275226,56.77045008112698
2022-01-09 23:00:00,115.8,115.812,115.768,115.808,0,115.91546115766583,115.69005,115.46463884233417,57.34315313800212
2022-01-10 00:00:00,115.809,115.822,115.785,115.809,0,115.90940549518331,115.6883,115.46719450481669,57.41909100810389
2022-01-10 01:00:00,115.809,115.823,115.76,115.776,0,115.90002862026819,115.68535,115.47067137973181,54.002580222438716
2022-01-10 02:00:00,115.775,115.802,115.739,115.794,0,115.89957033376903,115.68519999999998,115.47082966623093,55.55597940364834
2022-01-10 03:00:00,115.794,115.813,115.649,115.65,0,115.87521888022926,115.675,115.47478111977074,43.03482629903237
2022-01-10 04:00:00,115.649,115.685,115.616,115.667,0,115.84926349459694,115.66585,115.48243650540307,44.6216356629784
2022-01-10 05:00:00,115.666,115.679,115.56,115.571,0,115.8473010399978,115.65979999999999,115.47229896000218,38.15760469792375
2022-01-10 06:00:00,115.57,115.583,115.297,115.312,0,115.88481890473236,115.64360000000002,115.40238109526769,26.85467442833837
2022-01-10 07:00:00,115.312,115.326,115.177,115.241,0,115.92346615089563,115.6251,115.32673384910437,24.695119092697368
2022-01-10 08:00:00,115.242,115.418,115.209,115.388,0,115.92912287723978,115.61335000000001,115.29757712276025,36.14459881605495
2022-01-10 09:00:00,115.388,115.459,115.239,115.356,0,115.93697187288741,115.6019,115.26682812711259,34.9006196939913
2022-01-10 10:00:00,115.353,115.383,115.083,115.113,0,115.97689474939905,115.5798,115.18270525060096,27.235127106821167
2022-01-10 11:00:00,115.109,115.161,115.041,115.144,0,115.99954121045087,115.55924999999999,115.11895878954911,29.366492005691498
