,エントリー時間,決済時間,取引方向,エントリー価格,決済価格,損益(pips),損益(円),決済理由,戦略,ロットサイズ
0,2015-01-02 07:00:00,2015-01-02 09:00:00,売り,120.56599999999999,120.66699999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
1,2015-01-07 07:00:00,2015-01-07 08:00:00,売り,119.133,119.234,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
2,2015-01-08 07:00:00,2015-01-08 08:15:00,売り,119.82499999999999,119.67599999999999,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
3,2015-01-09 07:00:00,2015-01-09 08:15:00,買い,119.268,119.167,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
4,2015-01-14 07:00:00,2015-01-14 07:45:00,買い,116.973,116.872,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
5,2015-01-20 07:00:00,2015-01-20 08:30:00,売り,118.71499999999999,118.56599999999999,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
6,2015-01-21 07:00:00,2015-01-21 07:15:00,買い,117.558,117.45700000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
7,2015-01-27 07:00:00,2015-01-27 07:45:00,買い,117.976,117.875,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
8,2015-01-30 07:00:00,2015-01-30 07:45:00,買い,117.65,117.799,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
9,2015-02-02 07:00:00,2015-02-02 08:45:00,売り,117.594,117.695,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
10,2015-02-06 07:00:00,2015-02-06 08:00:00,買い,117.307,117.206,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
11,2015-02-09 07:00:00,2015-02-09 09:15:00,買い,118.536,118.685,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
12,2015-02-10 07:00:00,2015-02-10 08:00:00,売り,119.08,119.181,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
13,2015-02-11 07:00:00,2015-02-11 09:15:00,売り,119.758,119.859,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
14,2015-02-16 07:00:00,2015-02-16 08:30:00,買い,118.568,118.467,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
15,2015-02-20 07:00:00,2015-02-20 07:45:00,買い,118.68400000000001,118.58300000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
16,2015-02-24 07:00:00,2015-02-24 09:45:00,売り,119.50099999999999,119.60199999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
17,2015-02-25 07:00:00,2015-02-25 08:15:00,買い,118.811,118.96000000000001,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
18,2015-03-02 07:00:00,2015-03-02 08:30:00,売り,119.747,119.848,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
19,2015-03-03 07:00:00,2015-03-03 08:00:00,買い,119.85900000000001,119.75800000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
20,2015-03-05 07:00:00,2015-03-05 08:15:00,売り,120.182,120.283,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
21,2015-03-10 07:00:00,2015-03-10 07:15:00,売り,121.66799999999999,121.51899999999999,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
22,2015-03-11 07:00:00,2015-03-11 09:00:00,売り,121.499,121.35,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
23,2015-03-23 07:00:00,2015-03-23 07:30:00,買い,119.882,119.781,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
24,2015-03-24 07:00:00,2015-03-24 08:15:00,買い,119.418,119.31700000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
25,2015-03-26 07:00:00,2015-03-26 07:30:00,買い,118.748,118.647,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
26,2015-03-30 07:00:00,2015-03-30 08:30:00,売り,119.83399999999999,119.93499999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
27,2015-04-07 07:00:00,2015-04-07 07:45:00,売り,119.905,120.006,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
28,2015-04-08 07:00:00,2015-04-08 07:30:00,買い,119.709,119.858,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
29,2015-04-10 07:00:00,2015-04-10 08:45:00,買い,120.36200000000001,120.26100000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
30,2015-04-13 07:00:00,2015-04-13 07:45:00,売り,120.682,120.533,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
31,2015-04-14 07:00:00,2015-04-14 07:15:00,買い,119.677,119.82600000000001,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
32,2015-04-15 07:00:00,2015-04-15 08:00:00,売り,119.484,119.585,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
33,2015-04-21 07:00:00,2015-04-21 09:00:00,売り,119.44,119.541,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
34,2015-04-22 07:00:00,2015-04-22 08:15:00,買い,119.49600000000001,119.64500000000001,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
35,2015-04-27 07:00:00,2015-04-27 07:45:00,売り,119.28099999999999,119.38199999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
36,2015-05-01 07:00:00,2015-05-01 08:30:00,売り,119.812,119.913,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
37,2015-05-08 07:00:00,2015-05-08 08:00:00,売り,120.085,120.18599999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
38,2015-05-11 07:00:00,2015-05-11 11:15:00,売り,119.896,119.997,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
39,2015-05-15 07:00:00,2015-05-15 08:30:00,売り,119.883,119.734,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
40,2015-05-18 07:00:00,2015-05-18 08:30:00,売り,119.652,119.753,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
41,2015-05-20 07:00:00,2015-05-20 08:30:00,売り,120.937,120.788,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
42,2015-05-26 07:00:00,2015-05-26 07:30:00,売り,122.496,122.597,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
43,2015-06-05 07:00:00,2015-06-05 07:30:00,売り,124.82499999999999,124.67599999999999,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
44,2015-06-08 07:00:00,2015-06-08 08:45:00,買い,125.257,125.156,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
45,2015-06-11 07:00:00,2015-06-11 07:45:00,売り,123.634,123.735,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
46,2015-06-16 07:00:00,2015-06-16 08:15:00,売り,123.52199999999999,123.37299999999999,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
47,2015-06-17 07:00:00,2015-06-17 08:30:00,売り,123.939,124.03999999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
48,2015-06-18 07:00:00,2015-06-18 08:30:00,買い,122.637,122.536,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
49,2015-06-23 07:00:00,2015-06-23 07:45:00,売り,123.698,123.79899999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
50,2015-06-25 07:00:00,2015-06-25 07:15:00,買い,123.652,123.551,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
51,2015-06-26 07:00:00,2015-06-26 07:30:00,買い,123.41000000000001,123.55900000000001,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
52,2015-06-29 07:00:00,2015-06-29 08:15:00,買い,122.85900000000001,122.75800000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
53,2015-07-01 07:00:00,2015-07-01 07:30:00,売り,122.884,122.985,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
54,2015-07-02 07:00:00,2015-07-02 08:00:00,売り,123.49799999999999,123.59899999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
55,2015-07-07 07:00:00,2015-07-07 08:45:00,売り,122.451,122.55199999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
56,2015-07-08 07:00:00,2015-07-08 07:45:00,買い,121.62700000000001,121.52600000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
57,2015-07-09 07:00:00,2015-07-09 09:30:00,売り,121.48299999999999,121.33399999999999,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
58,2015-07-10 07:00:00,2015-07-10 09:00:00,売り,122.39699999999999,122.49799999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
59,2015-07-15 07:00:00,2015-07-15 08:30:00,売り,123.53999999999999,123.64099999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
60,2015-07-16 07:00:00,2015-07-16 08:00:00,売り,123.98599999999999,124.08699999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
61,2015-07-22 07:00:00,2015-07-22 09:00:00,買い,123.766,123.915,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
62,2015-07-24 07:00:00,2015-07-24 07:45:00,売り,123.97999999999999,124.08099999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
