Datetime,Open,High,Low,Close,Volume,bb_upper,bb_middle,bb_lower,rsi,tokyo_high,tokyo_low,support_level_1,support_level_2,support_level_3,resistance_level_1,resistance_level_2
2017-02-20,113.007,113.705,113.004,113.639,0,114.55329513292918,113.18800000000002,111.82270486707085,49.83910566992759,113.705,113.004,111.948,110.347,108.312,115.068,115.337
2017-02-21,113.637,113.777,113.329,113.426,0,114.36591474256483,113.13409999999999,111.90228525743515,48.37132080430472,113.777,113.329,111.948,110.347,108.312,115.068,115.337
2017-02-22,113.425,113.647,112.906,113.156,0,114.33112795197384,113.11425,111.89737204802616,46.50179805325044,113.647,112.906,111.948,110.347,108.312,115.068,115.337
2017-02-23,113.158,113.332,112.551,112.8,0,114.3168638261439,113.09345,111.8700361738561,44.08254981956112,113.332,112.551,111.948,110.347,108.312,115.068,115.337
2017-02-24,112.798,112.909,111.935,112.11,0,114.35039273660989,113.05829999999999,111.76620726339009,39.76447901056198,112.909,111.935,111.948,110.347,108.312,115.068,115.337
2017-02-26,112.129,112.316,111.917,112.227,0,114.36228466459197,113.02029999999999,111.67831533540802,40.82299515763741,112.316,111.917,111.948,110.347,108.312,115.068,115.337
2017-02-27,112.229,112.842,111.957,112.557,0,114.36246713670963,113.01979999999999,111.67713286329035,43.82165050994642,112.842,111.957,111.948,110.347,108.312,115.068,115.337
2017-02-28,112.555,113.62,111.689,113.58,0,114.41648772681101,113.0721,111.727712273189,51.950175674682384,113.62,111.689,111.948,110.347,108.312,115.068,115.337
2017-03-01,113.579,114.155,113.371,114.001,0,114.47285675601047,113.17474999999999,111.8766432439895,54.8457364698718,114.155,113.371,111.948,110.347,108.312,115.068,115.337
2017-03-02,114.003,114.589,113.954,114.095,0,114.55587437431005,113.2648,111.97372562568994,55.490680869025574,114.589,113.954,111.948,110.347,108.312,115.068,115.337
2017-03-03,114.09,114.747,113.81,113.99,0,114.57716197240711,113.35685000000001,112.1365380275929,54.55335393363179,114.747,113.81,111.948,110.347,108.312,115.068,115.337
2017-03-05,113.868,114.135,113.718,113.875,0,114.5994182569707,113.36625000000001,112.13308174302932,53.48769519001689,114.135,113.718,111.948,110.347,108.312,115.068,115.337
2017-03-06,113.88,114.1,113.557,113.933,0,114.6577399283972,113.40360000000001,112.14946007160282,53.976005442501176,114.1,113.557,111.948,110.347,108.312,115.068,115.337
2017-03-07,113.934,114.153,113.607,113.71,0,114.64332757341619,113.39705000000001,112.15077242658383,51.727415245837705,114.153,113.607,111.948,110.347,108.312,115.068,115.337
2017-03-08,113.71,114.755,113.647,114.498,0,114.78630209167665,113.45065000000002,112.1149979083234,58.33295501082995,114.755,113.647,111.948,110.347,108.312,115.068,115.337
2017-03-09,114.499,115.353,114.39,115.337,0,115.01641727201562,113.49755,111.97868272798439,63.9839426071238,115.353,114.39,111.948,110.347,108.312,115.068,115.337
2017-03-10,115.339,115.503,114.655,114.698,0,115.14021642058867,113.53955,111.93888357941134,57.57894547063445,115.503,114.655,111.948,110.347,108.312,115.068,115.337
2017-03-12,114.718,114.917,114.67,114.814,0,115.30367075185464,113.61344999999999,111.92322924814533,58.3931887631844,114.917,114.67,111.948,110.347,108.312,115.068,115.337
2017-03-13,114.82,114.975,114.481,114.804,0,115.43732307609962,113.71279999999999,111.98827692390036,58.28931917582724,114.975,114.481,111.948,110.347,108.312,115.068,115.337
2017-03-14,114.799,115.193,114.517,114.835,0,115.56279506624087,113.80425,112.04570493375913,58.53555342786056,115.193,114.517,111.948,110.347,108.312,115.068,115.337
2017-03-15,114.837,114.858,113.155,113.449,0,115.55880746788479,113.79475,112.0306925321152,45.579866272320146,114.858,113.155,111.948,110.347,108.312,115.068,115.337
2017-03-16,113.447,113.536,112.902,113.449,0,115.55902414764252,113.7959,112.03277585235749,45.579866272320146,113.536,112.902,111.948,110.347,108.312,115.068,115.337
2017-03-17,113.449,113.463,112.563,112.662,0,115.58266842092267,113.7712,111.95973157907731,39.78153377431663,113.463,112.563,111.948,110.347,108.312,115.068,115.337
2017-03-19,112.666,112.753,112.475,112.525,0,115.60206881970235,113.75744999999999,111.91283118029763,38.85490363154232,112.753,112.475,111.948,110.347,108.312,115.068,115.337
2017-03-20,112.526,112.895,112.262,112.739,0,115.53912625965907,113.78890000000001,112.03867374034095,41.16044116884951,112.895,112.262,111.948,110.347,108.312,115.068,115.337
2017-03-21,112.738,112.865,111.43,111.655,0,115.62653140044317,113.76029999999999,111.8940685995568,34.13852676317177,112.865,111.43,111.948,110.347,108.312,115.068,115.337
2017-03-22,111.657,111.727,110.73,111.371,0,115.77968189004477,113.701,111.62231810995522,32.57077484136441,111.727,110.73,111.948,110.347,108.312,115.068,115.337
2017-03-23,111.372,111.439,110.627,111.295,0,115.91560060705923,113.58675000000001,111.25789939294079,32.145342444306806,111.439,110.627,111.948,110.347,108.312,115.068,115.337
2017-03-24,111.293,111.48,110.625,111.294,0,115.97474828353123,113.45139999999999,110.92805171646876,32.1393938925889,111.48,110.625,111.948,110.347,108.312,115.068,115.337
2017-03-26,110.887,111.039,110.256,110.347,0,116.10502573026012,113.26400000000001,110.4229742697399,27.03687777489128,111.039,110.256,111.948,110.347,108.312,115.068,115.337
2017-03-27,110.348,110.825,110.11,110.595,0,116.1398146356628,113.09424999999999,110.04868536433717,30.163776630467368,110.825,110.11,111.948,110.347,108.312,115.068,115.337
2017-03-28,110.594,111.314,110.177,111.225,0,116.08939191524541,112.96175000000001,109.8341080847546,37.49231536968273,111.314,110.177,111.948,110.347,108.312,115.068,115.337
2017-03-29,111.225,111.423,110.715,111.266,0,116.00605060382664,112.82839999999999,109.65074939617334,37.94868383862865,111.423,110.715,111.948,110.347,108.312,115.068,115.337
2017-03-30,111.266,112.195,110.94,112.079,0,115.91351040332711,112.74685,109.58018959667288,46.318205137235445,112.195,110.94,111.948,110.347,108.312,115.068,115.337
2017-03-31,112.08,112.129,111.241,111.382,0,115.70391064416634,112.59105,109.47818935583365,41.18891895489836,112.129,111.241,111.948,110.347,108.312,115.068,115.337
2017-04-02,111.392,111.5,111.127,111.26,0,115.28029049979422,112.38719999999998,109.49410950020574,40.34670009021434,111.5,111.127,111.948,110.347,108.312,115.068,115.337
2017-04-03,111.261,111.585,110.468,110.559,0,114.97294818455191,112.18025,109.38755181544809,35.81508116710857,111.585,110.468,111.948,110.347,108.312,115.068,115.337
2017-04-04,110.561,110.909,110.268,110.612,0,114.56382478878898,111.97015000000002,109.37647521121106,36.396738600000276,110.909,110.268,111.948,110.347,108.312,115.068,115.337
2017-04-05,110.612,111.452,110.289,110.477,0,114.0732132533896,111.7538,109.4343867466104,35.51391205517287,111.452,110.289,111.948,110.347,108.312,115.068,115.337
2017-04-06,110.48,111.142,110.131,110.525,0,113.43491488974414,111.5383,109.64168511025588,36.107323809992884,111.142,110.131,111.948,110.347,108.312,115.068,115.337
2017-04-07,110.523,111.364,110.145,111.058,0,113.10870915631091,111.41875,109.7287908436891,42.441238495801734,111.364,110.145,111.948,110.347,108.312,115.068,115.337
2017-04-09,111.035,111.578,111.009,111.435,0,112.7291027240323,111.31805,109.9069972759677,46.48248977764228,111.578,111.009,111.948,110.347,108.312,115.068,115.337
2017-04-10,111.435,111.459,110.589,110.704,0,112.51123609705122,111.22015000000002,109.92906390294881,40.53904014768783,111.459,110.589,111.948,110.347,108.312,115.068,115.337
2017-04-11,110.704,110.729,109.347,109.486,0,112.42299763802524,111.0682,109.71340236197477,32.973657184060514,110.729,109.347,111.948,110.347,108.312,115.068,115.337
2017-04-12,109.487,109.866,108.721,108.821,0,112.33299724446874,110.8723,109.41160275553125,29.713285100026937,109.866,108.721,111.948,110.347,108.312,115.068,115.337
2017-04-13,108.822,109.392,108.808,109.175,0,112.33756839772221,110.74830000000001,109.15903160227782,33.48374344659169,109.392,108.808,111.948,110.347,108.312,115.068,115.337
2017-04-14,109.174,109.202,108.547,108.55,0,112.43348852494638,110.60725,108.7810114750536,30.38463765139781,109.202,108.547,111.948,110.347,108.312,115.068,115.337
2017-04-16,108.697,108.809,108.131,108.312,0,112.5087581285037,110.45810000000002,108.40744187149633,29.273522662044897,108.809,108.131,111.948,110.347,108.312,115.068,115.337
2017-04-17,108.311,109.222,108.245,108.923,0,112.45627931429556,110.33955,108.22282068570445,35.76747200126937,109.222,108.245,111.948,110.347,108.312,115.068,115.337
2017-04-18,108.924,109.156,108.32,108.601,0,112.5004844072623,110.25225,108.0040155927377,33.9959234623948,109.156,108.32,111.948,110.347,108.312,115.068,115.337
2017-04-19,108.602,109.18,108.534,108.967,0,112.480597196123,110.17085000000002,107.86110280387703,37.768884277086876,109.18,108.534,111.948,110.347,108.312,115.068,115.337
2017-04-20,108.969,109.486,108.719,109.236,0,112.36223246004545,110.0714,107.78056753995455,40.462632740189676,109.486,108.719,111.948,110.347,108.312,115.068,115.337
2017-04-21,109.235,109.381,108.879,109.06,0,112.22349279524973,109.96110000000002,107.6987072047503,39.26506297789165,109.381,108.879,111.948,110.347,108.312,115.068,115.337
2017-04-23,110.496,110.534,109.852,110.015,0,111.90223391597306,109.8579,107.81356608402695,48.22037940433579,110.534,109.852,111.948,110.347,108.312,115.068,115.337
2017-04-24,110.014,110.346,109.591,110.028,0,111.71430463332888,109.7902,107.86609536667112,48.33206267875223,110.346,109.591,111.948,110.347,108.312,115.068,115.337
2017-04-25,110.028,111.394,110.019,111.196,0,111.70150515799715,109.787,107.87249484200287,57.253146180811136,111.394,110.019,111.948,110.347,108.312,115.068,115.337
2017-04-26,111.195,111.779,110.848,111.166,0,111.79795013884622,109.81734999999999,107.83674986115376,56.98100785901264,111.779,110.848,111.948,110.347,108.312,115.068,115.337
2017-04-27,111.168,111.599,111.04,111.132,0,111.87791140482356,109.84334999999999,107.80878859517641,56.65234503511084,111.599,111.04,111.948,110.347,108.312,115.068,115.337
2017-04-28,111.131,111.715,111.088,111.479,0,112.0345169746642,109.89345,107.7523830253358,59.23654817388177,111.715,111.088,111.948,110.347,108.312,115.068,115.337
2017-04-30,111.288,111.749,111.205,111.666,0,112.21318968265597,109.95049999999999,107.68781031734402,60.59973991288472,111.749,111.205,111.948,110.347,108.312,115.068,115.337
2017-05-01,111.668,111.974,111.428,111.88,0,112.36062734471297,109.99159999999999,107.62257265528702,62.15929962991166,111.974,111.428,111.948,110.347,108.312,115.068,115.337
2017-05-02,111.88,112.304,111.85,112.029,0,112.47533366725027,110.0213,107.56726633274972,63.250029224104914,112.304,111.85,111.948,110.347,108.312,115.068,115.337
2017-05-03,112.028,112.891,112.004,112.741,0,112.8373580447154,110.12314999999998,107.40894195528456,67.99709968710866,112.891,112.004,111.948,110.347,108.312,115.068,115.337
2017-05-04,112.742,113.047,112.21,112.223,0,113.10476635244407,110.25999999999999,107.41523364755591,61.747887985980874,113.047,112.21,111.948,110.347,108.312,115.068,115.337
2017-05-05,112.222,112.801,112.087,112.694,0,113.40550048909971,110.45365,107.50179951090028,64.90610688541105,112.801,112.087,111.948,110.347,108.312,115.068,115.337
2017-05-07,112.932,112.96,112.596,112.746,0,113.68341048765866,110.63219999999998,107.5809895123413,65.24725505245092,112.96,112.596,111.948,110.347,108.312,115.068,115.337
2017-05-08,112.748,113.381,112.395,113.264,0,113.96722740445384,110.8679,107.76857259554617,68.52919373065272,113.381,112.395,111.948,110.347,108.312,115.068,115.337
2017-05-09,113.264,114.327,113.232,113.769,0,114.25279003026932,111.14075,108.02870996973067,71.36802129353534,114.327,113.232,111.948,110.347,108.312,115.068,115.337
2017-05-10,113.768,114.366,113.648,114.205,0,114.61421761839448,111.40485000000001,108.19548238160554,73.58358770495619,114.366,113.648,111.948,110.347,108.312,115.068,115.337
2017-05-11,114.204,114.273,113.458,113.699,0,114.74527335107014,111.65974999999999,108.57422664892984,67.09469893749292,114.273,113.458,111.948,110.347,108.312,115.068,115.337
2017-05-12,113.701,113.916,113.197,113.342,0,114.78450423261894,111.87849999999999,108.97249576738103,62.88147563014155,113.916,113.197,111.948,110.347,108.312,115.068,115.337
2017-05-14,113.125,113.457,113.125,113.406,0,114.79643935160014,112.08699999999999,109.37756064839984,63.32608638968603,113.457,113.125,111.948,110.347,108.312,115.068,115.337
2017-05-15,113.406,113.849,113.257,113.502,0,114.69900526172056,112.30909999999999,109.91919473827942,64.02223095600601,113.849,113.257,111.948,110.347,108.312,115.068,115.337
2017-05-16,113.501,113.732,112.364,112.394,0,114.5737231787483,112.42805000000001,110.28237682125173,51.80057688305332,113.732,112.364,111.948,110.347,108.312,115.068,115.337
2017-05-17,112.397,112.569,110.523,110.968,0,114.4421236107222,112.47504999999998,110.50797638927776,40.962542255826875,112.569,110.523,111.948,110.347,108.312,115.068,115.337
2017-05-18,110.968,111.732,110.234,111.323,0,114.43267326635706,112.48139999999998,110.5301267336429,44.0982450358274,111.732,110.234,111.948,110.347,108.312,115.068,115.337
2017-05-19,111.322,111.697,111.041,111.237,0,114.42687373434173,112.48494999999998,110.54302626565824,43.49553735589075,111.697,111.041,111.948,110.347,108.312,115.068,115.337
2017-05-21,110.988,111.606,110.988,111.54,0,114.39793936645005,112.50534999999999,110.61276063354994,46.28127355526066,111.606,110.988,111.948,110.347,108.312,115.068,115.337
2017-05-22,111.539,111.572,110.859,111.186,0,114.41903971073557,112.49069999999999,110.5623602892644,43.578118072032325,111.572,110.859,111.948,110.347,108.312,115.068,115.337
2017-05-23,111.185,111.988,110.907,111.895,0,114.41341013666371,112.50215,110.59088986333629,49.89076054644176,111.988,110.907,111.948,110.347,108.312,115.068,115.337
2017-05-24,111.896,112.125,111.475,111.604,0,114.42124267937976,112.48835000000001,110.55545732062026,47.53976352119238,112.125,111.475,111.948,110.347,108.312,115.068,115.337
2017-05-25,111.606,111.949,111.542,111.606,0,114.42877911897527,112.4672,110.50562088102474,47.55805431026757,111.949,111.542,111.948,110.347,108.312,115.068,115.337
2017-05-26,111.605,111.606,110.878,111.294,0,114.41651785353076,112.39484999999999,110.37318214646922,44.926490108206686,111.606,110.878,111.948,110.347,108.312,115.068,115.337
2017-05-28,111.222,111.465,111.151,111.334,0,114.42366114129402,112.35040000000001,110.277138858706,45.34404870529021,111.465,111.151,111.948,110.347,108.312,115.068,115.337
2017-05-29,111.336,111.399,110.774,110.939,0,114.41727509731965,112.26265000000001,110.10802490268037,41.960754602316655,111.399,110.774,111.948,110.347,108.312,115.068,115.337
2017-05-30,110.937,111.232,110.665,111.083,0,114.38094111890364,112.1795,109.97805888109637,43.61253425813951,111.232,110.665,111.948,110.347,108.312,115.068,115.337
2017-05-31,111.085,111.087,110.48,110.946,0,114.26852361772455,112.0636,109.85867638227543,42.37686583848038,111.087,110.48,111.948,110.347,108.312,115.068,115.337
2017-06-01,110.947,111.674,110.915,111.596,0,114.02292509414393,111.95495000000001,109.88697490585609,49.66385390227537,111.674,110.915,111.948,110.347,108.312,115.068,115.337
2017-06-02,111.594,111.709,110.33,110.368,0,113.66584337733688,111.76309999999998,109.86035662266308,39.500752762810315,111.709,110.33,111.948,110.347,108.312,115.068,115.337
2017-06-04,110.341,110.619,110.306,110.578,0,113.35472748454896,111.60705,109.85937251545104,41.697980337876395,110.619,110.306,111.948,110.347,108.312,115.068,115.337
2017-06-05,110.577,110.729,109.728,109.862,0,113.14778093807726,111.43305000000001,109.71831906192276,36.7916902661939,110.729,109.728,111.948,110.347,108.312,115.068,115.337
2017-06-06,109.863,109.92,109.226,109.506,0,112.89708592185316,111.23805,109.57901407814684,34.611094365030624,109.92,109.226,111.948,110.347,108.312,115.068,115.337
2017-06-07,109.507,110.008,109.113,109.939,0,112.4519713918471,111.05990000000001,109.66782860815293,39.32174720890469,110.008,109.113,111.948,110.347,108.312,115.068,115.337
2017-06-08,109.939,110.382,109.38,110.3,0,112.2411002449642,110.95519999999999,109.66929975503578,43.008078153007936,110.382,109.38,111.948,110.347,108.312,115.068,115.337
2017-06-09,110.3,110.809,110.088,110.33,0,112.23768625981825,110.9233,109.60891374018175,43.31626807052286,110.809,110.088,111.948,110.347,108.312,115.068,115.337
2017-06-11,110.283,110.438,110.153,110.27,0,112.20103765403134,110.87065,109.54026234596866,42.81756530999144,110.438,110.153,111.948,110.347,108.312,115.068,115.337
2017-06-12,110.27,110.317,109.631,109.977,0,112.1813074937003,110.80765000000001,109.43399250629972,40.37309993727486,110.317,109.631,111.948,110.347,108.312,115.068,115.337
2017-06-13,109.975,110.268,109.912,110.05,0,112.10146038510965,110.73315,109.36483961489034,41.27268449779655,110.268,109.912,111.948,110.347,108.312,115.068,115.337
2017-06-14,110.048,110.341,108.814,109.581,0,112.09199289484692,110.6529,109.21380710515308,37.37167513586677,110.341,108.814,111.948,110.347,108.312,115.068,115.337
2017-06-15,109.581,111.269,109.476,111.199,0,111.96614553335519,110.6181,109.27005446664481,53.64846492278328,111.269,109.476,111.948,110.347,108.312,115.068,115.337
2017-06-16,111.199,111.416,110.646,110.834,0,111.85483353155367,110.57959999999999,109.3043664684463,50.4623291303778,111.416,110.646,111.948,110.347,108.312,115.068,115.337
2017-06-18,110.887,111.136,110.725,111.04,0,111.75741410737079,110.5513,109.3451858926292,52.18817244815484,111.136,110.725,111.948,110.347,108.312,115.068,115.337
2017-06-19,111.038,111.775,110.908,111.688,0,111.83640728621218,110.571,109.30559271378782,57.23529376516053,111.775,110.908,111.948,110.347,108.312,115.068,115.337
2017-06-20,111.688,111.785,111.187,111.227,0,111.8189554336429,110.56564999999998,109.31234456635705,52.95269789048108,111.785,111.187,111.948,110.347,108.312,115.068,115.337
2017-06-21,111.23,111.736,110.95,111.15,0,111.84535099180471,110.5762,109.30704900819529,52.24946446553984,111.736,110.95,111.948,110.347,108.312,115.068,115.337
2017-06-22,111.149,111.445,110.951,111.311,0,111.8786621053996,110.5876,109.29653789460039,53.63594153672352,111.445,110.951,111.948,110.347,108.312,115.068,115.337
2017-06-23,111.312,111.358,111.151,111.241,0,111.91599656966739,110.60235,109.28870343033262,52.91652141651083,111.358,111.151,111.948,110.347,108.312,115.068,115.337
2017-06-25,111.154,111.347,111.137,111.308,0,111.86347271245904,110.58795,109.31242728754097,53.558607635640406,111.347,111.137,111.948,110.347,108.312,115.068,115.337
2017-06-26,111.306,112.075,111.284,111.883,0,112.05285846468244,110.66369999999999,109.27454153531754,58.75682699855401,112.075,111.284,111.948,110.347,108.312,115.068,115.337
2017-06-27,111.882,112.465,111.461,112.11,0,112.26449776931965,110.7403,109.21610223068036,60.630327726568716,112.465,111.461,111.948,110.347,108.312,115.068,115.337
2017-06-28,112.112,112.413,111.829,112.279,0,112.46863166708022,110.86115,109.25366833291977,62.013808353637565,112.413,111.829,111.948,110.347,108.312,115.068,115.337
2017-06-29,112.279,112.925,111.73,111.831,0,112.5106242366983,110.97740000000002,109.44417576330173,56.35979677319063,112.925,111.73,111.948,110.347,108.312,115.068,115.337
2017-06-30,111.83,112.602,111.76,112.365,0,112.66757017946006,111.09869999999998,109.5298298205399,60.93211187928432,112.602,111.76,111.948,110.347,108.312,115.068,115.337
2017-07-02,112.088,112.547,112.073,112.532,0,112.85189094783054,111.2103,109.56870905216947,62.2636961188437,112.547,112.073,111.948,110.347,108.312,115.068,115.337
2017-07-03,112.53,113.47,112.453,113.195,0,113.15509372414306,111.35355000000001,109.55200627585697,67.06334957804575,113.47,112.453,111.948,110.347,108.312,115.068,115.337
2017-07-04,113.194,113.35,112.738,113.043,0,113.36428350241096,111.4922,109.62011649758904,65.02150682040661,113.35,112.738,111.948,110.347,108.312,115.068,115.337
2017-07-05,113.042,113.683,112.885,112.936,0,113.47723609215772,111.64014999999999,109.80306390784226,63.5545789104465,113.683,112.885,111.948,110.347,108.312,115.068,115.337
2017-07-06,112.937,113.833,112.896,113.636,0,113.70021032231634,111.81945,109.93868967768367,68.552970883024,113.833,112.896,111.948,110.347,108.312,115.068,115.337
2017-07-07,113.637,114.177,113.5,113.878,0,113.8225984202866,112.0343,110.24600157971341,70.0806813241862,114.177,113.5,111.948,110.347,108.312,115.068,115.337
2017-07-09,113.866,114.199,113.866,114.155,0,114.1494739756334,112.18209999999999,110.21472602436658,71.77113739876907,114.199,113.866,111.948,110.347,108.312,115.068,115.337
2017-07-10,114.155,114.3,113.989,114.172,0,114.39536350632034,112.349,110.30263649367967,71.87615948785427,114.3,113.989,111.948,110.347,108.312,115.068,115.337
2017-07-11,114.166,114.493,113.36,113.369,0,114.46513622288592,112.46545,110.46576377711409,60.43816572147016,114.493,113.36,111.948,110.347,108.312,115.068,115.337
2017-07-12,113.371,113.736,112.862,112.917,0,114.50263640954448,112.5269,110.55116359045552,55.120894408416106,113.736,112.862,111.948,110.347,108.312,115.068,115.337
2017-07-13,112.916,113.575,112.876,113.402,0,114.55175023485198,112.63565000000001,110.71954976514805,59.26242354644815,113.575,112.876,111.948,110.347,108.312,115.068,115.337
2017-07-14,113.4,113.47,112.267,112.509,0,114.49657187931095,112.70360000000001,110.91062812068907,50.095749114741615,113.47,112.267,111.948,110.347,108.312,115.068,115.337
2017-07-16,112.456,112.69,112.397,112.594,0,114.444897205823,112.76775,111.09060279417702,50.87466414047501,112.69,112.397,111.948,110.347,108.312,115.068,115.337
2017-07-17,112.594,112.866,111.986,112.15,0,114.36712723124344,112.81320000000001,111.25927276875657,46.76834003671958,112.866,111.986,111.948,110.347,108.312,115.068,115.337
2017-07-18,112.151,112.375,111.685,112.035,0,114.29086821260951,112.84955,111.40823178739048,45.73858494709388,112.375,111.685,111.948,110.347,108.312,115.068,115.337
2017-07-19,112.034,112.231,111.553,112.153,0,114.27261085005222,112.86305,111.45348914994779,47.027433408545576,112.231,111.553,111.948,110.347,108.312,115.068,115.337
