Datetime,Open,High,Low,Close,Volume,bb_upper,bb_middle,bb_lower,rsi,tokyo_high,tokyo_low,support_level_1
2019-01-06,109.648,109.726,104.736,108.301,0,,,,,109.726,104.736,105.447
2019-01-13,108.301,109.087,107.769,108.115,0,,,,,109.087,107.769,105.447
2019-01-20,108.114,109.889,107.986,109.589,0,,,,,109.889,107.986,105.447
2019-01-27,109.589,109.999,109.146,109.394,0,,,,,109.999,109.146,105.447
2019-02-03,109.394,109.785,108.497,109.762,0,,,,,109.785,108.497,105.447
2019-02-10,109.762,110.161,109.56,109.995,0,,,,,110.161,109.56,105.447
2019-02-17,109.995,111.128,109.943,110.544,0,,,,,111.128,109.943,105.447
2019-02-24,110.543,110.95,110.453,110.672,0,,,,,110.95,110.453,105.447
2019-03-03,110.671,112.077,110.351,111.961,0,,,,,112.077,110.351,105.447
2019-03-10,111.961,112.137,110.778,111.119,0,,,,,112.137,110.778,105.447
2019-03-17,111.118,111.901,111.006,111.53,0,,,,,111.901,111.006,105.447
2019-03-24,111.532,111.695,109.708,109.977,0,,,,,111.695,109.708,105.447
2019-03-31,109.977,111.184,109.752,111.081,0,,,,,111.184,109.752,105.447
2019-04-07,111.081,111.822,110.81,111.404,0,,,,64.89628608416737,111.822,110.81,105.447
2019-04-14,111.403,112.095,110.843,111.927,0,,,,67.87230420266522,112.095,110.843,105.447
2019-04-21,111.926,112.165,111.766,111.915,0,,,,67.73042115094091,112.165,111.766,105.447
2019-04-28,111.914,112.399,111.368,111.598,0,,,,63.928565805236715,112.399,111.368,105.447
2019-05-05,111.598,111.898,110.28,110.574,0,,,,53.484589914001056,111.898,110.28,105.447
2019-05-12,110.574,110.958,109.472,109.761,0,,,,46.929321928522654,110.958,109.472,105.447
2019-05-19,109.762,110.318,109.019,110.202,0,112.67481300676819,110.47104999999999,108.26728699323179,50.47515002034691,110.318,109.019,105.447
2019-05-26,110.202,110.672,109.273,109.447,0,112.55599654464234,110.52835,108.50070345535767,44.93932186691423,110.672,109.273,105.447
2019-06-02,109.447,109.925,108.1,108.13,0,112.55318328880014,110.5291,108.50501671119986,37.26222130925195,109.925,108.1,105.447
2019-06-09,108.13,108.617,107.815,108.541,0,112.64457472885313,110.47670000000001,108.30882527114689,40.66862309663738,108.617,107.815,105.447
2019-06-16,108.541,108.8,108.158,108.583,0,112.71120510043164,110.43615,108.16109489956835,41.021039407416104,108.8,108.158,105.447
2019-06-23,108.584,108.724,107.048,107.404,0,112.93896844157284,110.31824999999999,107.69753155842714,34.77642403151876,108.724,107.048,105.447
2019-06-30,107.403,108.51,106.778,108.266,0,112.9994196704027,110.23179999999999,107.46418032959728,41.75742567487715,108.51,106.778,105.447
2019-07-07,108.266,108.637,107.532,108.376,0,113.00125012813386,110.12340000000002,107.24554987186617,42.60169747983875,108.637,107.532,105.447
2019-07-14,108.378,108.99,107.797,108.009,0,112.99774908561915,109.99025000000002,106.98275091438089,40.49269787218996,108.99,107.797,105.447
2019-07-21,108.01,108.375,107.211,107.934,0,112.78084671743997,109.78889999999998,106.79695328256,40.05628242145336,108.375,107.211,105.447
2019-07-28,107.934,108.828,107.772,108.551,0,112.63345223641413,109.66049999999998,106.68754776358584,45.28108039863052,108.828,107.772,105.447
2019-08-04,108.55,109.318,105.785,105.979,0,112.62979329618784,109.38295000000001,106.13610670381217,32.54616351527956,109.318,105.785,105.447
2019-08-11,105.978,107.087,105.268,105.455,0,112.81098268916166,109.15685,105.50271731083835,30.654603834531002,107.087,105.268,105.447
2019-08-18,105.455,106.973,105.049,106.36,0,112.65627997451465,108.92080000000001,105.18532002548538,37.41950162457798,106.973,105.049,105.447
2019-08-25,106.36,106.734,104.453,105.447,0,112.46731639642994,108.62294999999999,104.77858360357004,33.833597559217395,106.734,104.453,105.447
2019-09-01,105.448,106.681,105.159,106.154,0,112.00603953869276,108.33429999999998,104.66256046130721,38.73004971364661,106.681,105.159,105.447
2019-09-08,106.154,107.232,105.737,106.872,0,111.4124254405604,108.08215,104.7518745594396,43.31761074564265,107.232,105.737,105.447
2019-09-15,106.873,108.259,106.833,107.855,0,110.80853963419067,107.89500000000001,104.98146036580935,48.95293442508797,108.259,106.833,105.447
2019-09-22,107.856,108.475,107.524,107.705,0,110.39318082015632,107.75155,105.10991917984367,48.16600859440025,108.475,107.524,105.447
2019-09-29,107.704,108.18,106.961,107.945,0,110.13968960192656,107.66075000000001,105.18181039807345,49.563047731639806,108.18,106.961,105.447
2019-10-06,107.944,108.47,106.483,106.826,0,109.70078204205295,107.49195,105.28311795794706,43.65515042498294,108.47,106.483,105.447
2019-10-13,106.825,108.628,106.775,108.307,0,109.49270610556736,107.43495,105.37719389443264,51.837750926553,108.628,106.775,105.447
2019-10-20,108.307,108.939,108.032,108.483,0,109.5397456489665,107.4526,105.3654543510335,52.71654798100162,108.939,108.032,105.447
2019-10-27,108.483,108.792,108.25,108.768,0,109.57695596071089,107.46395,105.3509440392891,54.17470397663026,108.792,108.25,105.447
2019-11-03,108.768,109.287,107.887,108.224,0,109.52652541440852,107.446,105.36547458559147,50.94519312366006,109.287,107.887,105.447
2019-11-10,108.224,109.487,108.218,109.037,0,109.72032473876081,107.52765,105.33497526123918,55.23966586614227,109.487,108.218,105.447
2019-11-17,109.036,109.292,108.237,108.814,0,109.79708625974243,107.55505000000001,105.31301374025759,53.84718172085007,109.292,108.237,105.447
2019-11-24,108.815,109.073,108.279,108.738,0,109.8470230197616,107.57314999999998,105.29927698023837,53.35355800680224,109.073,108.279,105.447
2019-12-01,108.738,109.727,108.738,109.64,0,110.0960679853721,107.6547,105.21333201462791,58.24582926258807,109.727,108.738,105.447
2019-12-08,109.64,109.703,108.427,108.579,0,110.15907090925985,107.68695,105.21482909074014,51.41497299008,109.703,108.427,105.447
2019-12-15,108.578,109.707,108.43,109.381,0,110.28366767957247,107.72845,105.17323232042752,55.64903359374334,109.707,108.43,105.447
2019-12-22,109.381,109.685,109.181,109.425,0,110.42541424500365,107.90075000000002,105.37608575499638,55.876224154074855,109.685,109.181,105.447
2019-12-29,109.425,109.684,109.066,109.137,0,110.39735567783083,108.08485,105.77234432216918,53.92892163362685,109.684,109.066,105.447
