Datetime,Open,High,Low,Close,Volume,bb_upper,bb_middle,bb_lower,rsi,tokyo_high,tokyo_low,support_level_1,resistance_level_1,resistance_level_2
2020-07-23,107.126,107.229,106.361,106.386,0,107.7991912234282,107.18620000000001,106.57320877657183,39.47347105969217,107.229,106.361,102.816,110.186,111.975
2020-07-24,106.385,106.488,105.682,106.123,0,107.87280260530228,107.11904999999999,106.36529739469769,36.86606250393986,106.488,105.682,102.816,110.186,111.975
2020-07-26,106.022,106.107,105.45,105.563,0,108.01626622162577,107.02260000000001,106.02893377837425,32.01657735372817,106.107,105.45,102.816,110.186,111.975
2020-07-27,105.564,105.667,105.116,105.584,0,108.07617004138129,106.9271,105.7780299586187,32.37581914010872,105.667,105.116,102.816,110.186,111.975
2020-07-28,105.583,105.686,104.956,105.054,0,108.15108201522446,106.79549999999999,105.43991798477552,28.30986170486193,105.686,104.956,102.816,110.186,111.975
2020-07-29,105.054,105.194,104.772,105.042,0,108.20274636041275,106.67785,105.15295363958727,28.223436183107665,105.194,104.772,102.816,110.186,111.975
2020-07-30,105.041,105.294,104.186,104.318,0,108.28880899541619,106.51290000000002,104.73699100458384,23.551787819582046,105.294,104.186,102.816,110.186,111.975
2020-07-31,104.318,106.055,104.208,105.819,0,108.20869460980448,106.4416,104.6745053901955,44.18053097549982,106.055,104.208,102.816,110.186,111.975
2020-08-02,105.772,106.431,105.707,105.824,0,108.14823135411841,106.38210000000001,104.61596864588161,44.234512473721644,106.431,105.707,102.816,110.186,111.975
2020-08-03,105.824,106.471,105.58,106.112,0,108.09402205490787,106.34185,104.58967794509212,47.39046775108357,106.471,105.58,102.816,110.186,111.975
2020-08-04,106.112,106.194,105.511,105.59,0,108.0463507805201,106.2799,104.5134492194799,42.676204572379895,106.194,105.511,102.816,110.186,111.975
2020-08-05,105.59,105.872,105.319,105.533,0,107.94528776832041,106.19860000000001,104.45191223167961,42.18275047603639,105.872,105.319,102.816,110.186,111.975
2020-08-06,105.531,105.697,105.301,105.594,0,107.80464245872811,106.11395,104.4232575412719,42.943092271130645,105.697,105.301,102.816,110.186,111.975
2020-08-07,105.594,106.055,105.479,105.911,0,107.7075142591863,106.06120000000001,104.41488574081373,46.854491229284186,106.055,105.479,102.816,110.186,111.975
2020-08-09,105.861,105.945,105.711,105.794,0,107.54828993149192,105.98934999999999,104.43041006850805,45.611663095919894,105.945,105.711,102.816,110.186,111.975
2020-08-10,105.794,106.201,105.708,106.034,0,107.4265502522874,105.94014999999999,104.45374974771258,48.62220956743722,106.201,105.708,102.816,110.186,111.975
2020-08-11,106.034,106.767,105.928,106.747,0,107.29943352148508,105.90944999999999,104.5194664785149,56.3519872517264,106.767,105.928,102.816,110.186,111.975
2020-08-12,106.748,107.014,106.602,106.714,0,107.19466133947859,105.88430000000001,104.57393866052143,55.93255163510562,107.014,106.602,102.816,110.186,111.975
2020-08-13,106.714,107.049,106.565,106.925,0,107.21580245814887,105.8896,104.56339754185113,58.080977704670346,107.049,106.565,102.816,110.186,111.975
2020-08-14,106.926,106.932,106.436,106.582,0,107.10603569869554,105.86245,104.61886430130446,53.51363781038936,106.932,106.436,102.816,110.186,111.975
2020-08-16,106.558,106.654,106.458,106.522,0,107.12563399782873,105.86925000000001,104.61286600217129,52.732461132646385,106.654,106.458,102.816,110.186,111.975
2020-08-17,106.521,106.62,105.567,105.641,0,107.0996296969262,105.84514999999999,104.59067030307378,42.84297444651037,106.62,105.567,102.816,110.186,111.975
2020-08-18,105.642,105.679,105.101,105.575,0,107.09970069679795,105.84575,104.59179930320204,42.204407800946285,105.679,105.101,102.816,110.186,111.975
2020-08-19,105.574,106.215,105.172,106.04,0,107.11921262037373,105.86855,104.61788737962627,48.07639564788374,106.215,105.172,102.816,110.186,111.975
2020-08-20,106.04,106.129,105.623,105.672,0,107.09751752313886,105.89945,104.70138247686114,44.245185296811286,106.129,105.623,102.816,110.186,111.975
2020-08-21,105.673,106.072,105.441,105.783,0,107.07031788661146,105.9365,104.80268211338853,45.65203349718016,106.072,105.441,102.816,110.186,111.975
2020-08-23,105.757,105.942,105.688,105.823,0,106.87288921638728,106.01175,105.15061078361273,46.17906646756755,105.942,105.688,102.816,110.186,111.975
2020-08-24,105.826,106.052,105.697,105.973,0,106.87630085633387,106.01945,105.16259914366614,48.20739451541396,106.052,105.697,102.816,110.186,111.975
2020-08-25,105.973,106.577,105.934,106.443,0,106.92137678499492,106.0504,105.17942321500507,54.05068281218233,106.577,105.934,102.816,110.186,111.975
2020-08-26,106.443,106.465,105.802,105.978,0,106.91473986131523,106.04369999999999,105.17266013868475,48.25062554848649,106.465,105.802,102.816,110.186,111.975
2020-08-27,105.981,106.946,105.602,106.873,0,107.02361662420078,106.10785000000001,105.19208337579924,57.66666635407432,106.946,105.602,102.816,110.186,111.975
2020-08-28,106.873,106.883,105.199,105.328,0,107.0429840277898,106.09759999999999,105.15221597221017,43.0907112513168,106.883,105.199,102.816,110.186,111.975
2020-08-30,105.438,105.804,105.292,105.507,0,107.04861084805695,106.09325000000001,105.13788915194307,44.83059296085321,105.804,105.292,102.816,110.186,111.975
2020-08-31,105.506,106.096,105.495,105.676,0,107.05121057537808,106.0815,105.11178942462193,46.49384723059015,106.096,105.495,102.816,110.186,111.975
2020-09-01,105.675,106.152,105.591,106.056,0,107.05545949024821,106.09459999999999,105.13374050975176,50.13420957675159,106.152,105.591,102.816,110.186,111.975
2020-09-02,106.055,106.302,105.961,106.266,0,107.06945170127028,106.10620000000002,105.14294829872975,52.074762724358806,106.302,105.961,102.816,110.186,111.975
2020-09-03,106.265,106.552,106.001,106.181,0,106.9964011486112,106.0779,105.1593988513888,51.206143931651944,106.552,106.001,102.816,110.186,111.975
2020-09-04,106.18,106.504,106.098,106.222,0,106.92762948023046,106.0533,105.17897051976952,51.625294318648486,106.504,106.098,102.816,110.186,111.975
2020-09-06,106.217,106.386,106.21,106.284,0,106.80802541268149,106.02125000000001,105.23447458731853,52.29268815731297,106.386,106.21,102.816,110.186,111.975
2020-09-07,106.284,106.324,106.132,106.286,0,106.76094969516237,106.00645,105.25195030483764,52.31554223478651,106.324,106.132,102.816,110.186,111.975
2020-09-08,106.286,106.382,105.829,105.955,0,106.69463747982928,105.9781,105.26156252017071,48.200162339575684,106.382,105.829,102.816,110.186,111.975
2020-09-09,105.957,106.302,105.79,106.108,0,106.70280054715892,106.00145,105.3000994528411,50.15213565952868,106.302,105.79,102.816,110.186,111.975
2020-09-10,106.105,106.235,105.981,106.171,0,106.70779855701576,106.03125,105.35470144298424,50.9714087592292,106.235,105.981,102.816,110.186,111.975
2020-09-11,106.169,106.264,106.056,106.142,0,106.7146211183591,106.03635,105.35807888164089,50.559475525653006,106.264,106.056,102.816,110.186,111.975
2020-09-13,106.069,106.164,106.058,106.083,0,106.71435536730648,106.0569,105.39944463269352,49.67980752160731,106.164,106.058,102.816,110.186,111.975
2020-09-14,106.083,106.113,105.548,105.694,0,106.71841050183183,106.05245,105.38648949816816,44.217314768381115,106.113,105.548,102.816,110.186,111.975
2020-09-15,105.692,105.814,105.255,105.274,0,106.76739935344807,106.025,105.28260064655194,39.20501572328588,105.814,105.255,102.816,110.186,111.975
2020-09-16,105.273,105.399,104.8,105.054,0,106.83388249236333,105.97905,105.12421750763667,36.848743996868706,105.399,104.8,102.816,110.186,111.975
2020-09-17,105.053,105.104,104.525,104.815,0,106.86314847747167,105.89765,104.93215152252833,34.42796576401983,105.104,104.525,102.816,110.186,111.975
2020-09-18,104.815,104.837,104.272,104.564,0,106.95239506307509,105.82694999999998,104.70150493692488,32.04686195503375,104.837,104.272,102.816,110.186,111.975
2020-09-20,104.5,104.571,104.268,104.282,0,106.90488654650898,105.69740000000002,104.48991345349106,29.572227391237377,104.571,104.268,102.816,110.186,111.975
2020-09-21,104.283,104.891,103.999,104.536,0,106.95942584485717,105.6578,104.35617415514282,34.479835083218944,104.891,103.999,102.816,110.186,111.975
2020-09-22,104.536,105.197,104.405,105.105,0,106.96026691324111,105.6377,104.31513308675888,43.90916857317682,105.197,104.405,102.816,110.186,111.975
2020-09-23,105.105,105.494,104.927,105.438,0,106.95105448122243,105.6258,104.30054551877757,48.57369921193748,105.494,104.927,102.816,110.186,111.975
2020-09-24,105.439,105.543,105.205,105.415,0,106.9067860048377,105.59375,104.2807139951623,48.27508709633608,105.543,105.205,102.816,110.186,111.975
2020-09-25,105.415,105.7,105.239,105.535,0,106.83353312266044,105.55720000000001,104.28086687733958,50.0021019977753,105.7,105.239,102.816,110.186,111.975
2020-09-27,105.448,105.691,105.323,105.351,0,106.76182023496938,105.5157,104.26957976503061,47.3893491986488,105.691,105.323,102.816,110.186,111.975
2020-09-28,105.352,105.665,105.262,105.485,0,106.68209582276448,105.47885000000001,104.27560417723554,49.46050429975683,105.665,105.262,102.816,110.186,111.975
2020-09-29,105.485,105.803,105.477,105.607,0,106.59254015180305,105.44500000000001,104.29745984819697,51.33878965036532,105.803,105.477,102.816,110.186,111.975
2020-09-30,105.604,105.746,105.401,105.46,0,106.48472471757131,105.4037,104.32267528242869,48.97687642194623,105.746,105.401,102.816,110.186,111.975
2020-10-01,105.46,105.727,105.416,105.646,0,106.44589604192525,105.38825,104.33060395807475,51.98682470887384,105.727,105.416,102.816,110.186,111.975
2020-10-02,105.644,105.665,104.942,105.29,0,106.3524601979386,105.34735,104.34223980206141,46.35082227219289,105.665,104.942,102.816,110.186,111.975
2020-10-04,105.278,105.605,105.258,105.528,0,106.2516609121582,105.3152,104.37873908784181,50.23511977582731,105.605,105.258,102.816,110.186,111.975
2020-10-05,105.528,105.794,105.519,105.663,0,106.16425512598735,105.29125000000002,104.41824487401269,52.34286837866845,105.794,105.519,102.816,110.186,111.975
2020-10-06,105.661,105.706,105.469,105.692,0,106.08861838025605,105.27170000000001,104.45478161974397,52.80528994670082,105.706,105.469,102.816,110.186,111.975
2020-10-07,105.691,106.107,105.677,105.991,0,106.14345407281105,105.28655,104.42964592718896,57.39541383567225,106.107,105.677,102.816,110.186,111.975
2020-10-08,105.991,106.044,105.808,105.841,0,106.20513657529902,105.3149,104.42466342470097,54.53010039790059,106.044,105.808,102.816,110.186,111.975
2020-10-09,105.842,105.983,105.579,105.589,0,106.23107189651489,105.34165,104.45222810348511,50.01288483031982,105.983,105.579,102.816,110.186,111.975
2020-10-11,105.716,105.798,105.475,105.491,0,106.2330574801447,105.37545,104.51784251985531,48.33595443849371,105.798,105.475,102.816,110.186,111.975
2020-10-12,105.491,105.615,105.241,105.401,0,106.18990937089845,105.4173,104.64469062910155,46.78450963683913,105.615,105.241,102.816,110.186,111.975
2020-10-13,105.401,105.627,105.305,105.432,0,106.04573102910955,105.4748,104.90386897089046,47.410644300882176,105.627,105.305,102.816,110.186,111.975
2020-10-14,105.434,105.514,105.036,105.273,0,105.90204225146007,105.51165,105.12125774853993,44.51743453704894,105.514,105.036,102.816,110.186,111.975
2020-10-15,105.273,105.493,105.168,105.241,0,105.88423489580636,105.51845,105.15266510419364,43.93631532380889,105.493,105.168,102.816,110.186,111.975
2020-10-16,105.242,105.441,105.199,105.361,0,105.88527905255094,105.5146,105.14392094744906,46.74382356412452,105.441,105.199,102.816,110.186,111.975
2020-10-18,105.376,105.502,105.334,105.431,0,105.8852839818106,105.5154,105.1455160181894,48.36809652825421,105.502,105.334,102.816,110.186,111.975
2020-10-19,105.431,105.616,105.3,105.544,0,105.88585014864871,105.51585,105.14584985135129,50.96786642767904,105.616,105.3,102.816,110.186,111.975
2020-10-20,105.545,105.747,105.314,105.323,0,105.8871367183038,105.51444999999998,105.14176328169617,46.080931684227664,105.747,105.314,102.816,110.186,111.975
2020-10-21,105.324,105.328,104.341,104.725,0,105.9839854076319,105.47645,104.9689145923681,36.01747932216863,105.328,104.341,102.816,110.186,111.975
2020-10-22,104.725,104.936,104.476,104.72,0,106.03273230016383,105.43209999999999,104.83146769983615,35.94679234818892,104.936,104.476,102.816,110.186,111.975
2020-10-23,104.722,104.884,104.546,104.681,0,106.07679121438083,105.39314999999999,104.70950878561915,35.36379810873153,104.884,104.546,102.816,110.186,111.975
2020-10-25,104.673,104.93,104.65,104.898,0,106.06145415189377,105.35574999999999,104.6500458481062,41.088874078182585,104.93,104.65,102.816,110.186,111.975
2020-10-26,104.897,105.054,104.68,104.757,0,106.08143846106664,105.3291,104.57676153893335,38.69082806506353,105.054,104.68,102.816,110.186,111.975
2020-10-27,104.757,104.835,104.203,104.243,0,106.1466160177168,105.26485,104.3830839822832,31.478493013446695,104.835,104.203,102.816,110.186,111.975
2020-10-28,104.242,104.503,104.113,104.436,0,106.13524556612852,105.2035,104.2717544338715,36.281490412159265,104.503,104.113,102.816,110.186,111.975
2020-10-29,104.437,104.728,104.025,104.362,0,106.10878125110548,105.13699999999999,104.16521874889449,35.26093094924532,104.728,104.025,102.816,110.186,111.975
2020-10-30,104.361,104.742,104.124,104.623,0,105.98108044362614,105.06859999999999,104.15611955637384,41.51016852946905,104.742,104.124,102.816,110.186,111.975
2020-11-01,104.518,104.765,104.514,104.722,0,105.86400474979597,105.01264999999998,104.16129525020399,43.729001339702975,104.765,104.514,102.816,110.186,111.975
2020-11-02,104.721,104.948,104.628,104.741,0,105.78629947766676,104.97025,104.15420052233323,44.16676538377333,104.948,104.628,102.816,110.186,111.975
2020-11-03,104.74,105.344,104.367,104.829,0,105.71901220653017,104.93715,104.15528779346984,46.25235409224454,105.344,104.367,102.816,110.186,111.975
2020-11-04,104.829,105.092,104.151,104.293,0,105.68111621770012,104.88174999999998,104.08238378229984,37.14986917978688,105.092,104.151,102.816,110.186,111.975
2020-11-05,104.293,104.474,103.359,103.429,0,105.76160395917579,104.7816,103.80159604082421,27.6900391719838,104.474,103.359,102.816,110.186,111.975
2020-11-06,103.43,103.717,103.176,103.329,0,105.82296530774491,104.68440000000001,103.54583469225511,26.838213759961093,103.717,103.176,102.816,110.186,111.975
2020-11-08,103.322,103.478,103.19,103.464,0,105.82056762844469,104.59555,103.37053237155531,29.970258774876186,103.478,103.19,102.816,110.186,111.975
2020-11-09,103.464,105.647,103.426,104.986,0,105.7653156456691,104.5768,103.3882843543309,53.92075866937272,105.647,103.426,102.816,110.186,111.975
2020-11-10,104.986,105.487,104.909,105.152,0,105.7169862614528,104.56285,103.40871373854719,55.70031136846827,105.487,104.909,102.816,110.186,111.975
2020-11-11,105.152,105.676,105.144,105.244,0,105.65753126504877,104.54785,103.43816873495122,56.698410763032726,105.676,105.144,102.816,110.186,111.975
2020-11-12,105.243,105.415,104.857,104.927,0,105.59501006954348,104.52804999999998,103.46108993045648,52.32390135480682,105.415,104.857,102.816,110.186,111.975
2020-11-13,104.926,105.149,104.562,104.592,0,105.58501974408163,104.5214,103.45778025591837,48.10035755919733,105.149,104.562,102.816,110.186,111.975
2020-11-15,104.727,104.734,104.484,104.546,0,105.5725192487402,104.5127,103.45288075125978,47.532983253962186,104.734,104.484,102.816,110.186,111.975
2020-11-16,104.546,105.136,104.362,104.492,0,105.56026482960283,104.50325000000001,103.44623517039719,46.834576281947584,105.136,104.362,102.816,110.186,111.975
2020-11-17,104.492,104.566,104.037,104.079,0,105.51842728399578,104.4623,103.40617271600422,41.77856548149585,104.566,104.037,102.816,110.186,111.975
2020-11-18,104.079,104.1,103.651,103.77,0,105.50113628460402,104.41295,103.32476371539597,38.43534306224497,104.1,103.651,102.816,110.186,111.975
2020-11-19,103.771,104.216,103.731,103.812,0,105.5088718609434,104.3914,103.27392813905661,39.14813233175106,104.216,103.731,102.816,110.186,111.975
2020-11-20,103.812,103.887,103.702,103.813,0,105.5054021951253,104.36025,103.21509780487469,39.1661920131737,103.887,103.702,102.816,110.186,111.975
2020-11-22,103.763,103.862,103.716,103.748,0,105.50537863972617,104.32955,103.15372136027382,38.36908675273294,103.862,103.716,102.816,110.186,111.975
2020-11-23,103.749,104.646,103.68,104.51,0,105.49511098013993,104.32390000000001,103.15268901986009,50.96747257788778,104.646,103.68,102.816,110.186,111.975
2020-11-24,104.511,104.761,104.145,104.462,0,105.46985502932611,104.31089999999999,103.15194497067387,50.270365814532646,104.761,104.145,102.816,110.186,111.975
2020-11-25,104.463,104.55,104.255,104.305,0,105.43115322117681,104.2891,103.1470467788232,47.959757786816795,104.55,104.255,102.816,110.186,111.975
2020-11-26,104.305,104.358,103.919,103.946,0,105.36821924198979,104.24494999999999,103.12168075801019,43.08331811796546,104.358,103.919,102.816,110.186,111.975
2020-11-27,103.947,104.212,103.906,104.025,0,105.35859453771816,104.23155,103.10450546228184,44.42250795750018,104.212,103.906,102.816,110.186,111.975
2020-11-29,104.052,104.161,103.831,103.878,0,105.3330716380298,104.25399999999999,103.17492836197017,42.42231513481862,104.161,103.831,102.816,110.186,111.975
2020-11-30,104.304,104.462,104.246,104.374,0,105.29883770393369,104.30625,103.31366229606633,50.51818369387646,104.462,104.246,102.816,110.186,111.975
2020-12-01,104.376,104.578,104.182,104.388,0,105.26686357710848,104.35245,103.43803642289153,50.72877172373062,104.578,104.182,102.816,110.186,111.975
2020-12-02,104.387,104.751,104.379,104.466,0,105.19578870844471,104.32645,103.45711129155528,51.955595306832066,104.751,104.379,102.816,110.186,111.975
2020-12-03,104.465,104.486,103.67,103.911,0,105.06350084470004,104.2644,103.46529915529995,43.63093838445377,104.486,103.67,102.816,110.186,111.975
2020-12-04,103.911,104.242,103.823,104.131,0,104.87042238872446,104.20875000000001,103.54707761127555,47.23968025770608,104.242,103.823,102.816,110.186,111.975
2020-12-06,104.065,104.236,103.941,104.018,0,104.74092274885979,104.1633,103.58567725114023,45.62402371334249,104.236,103.941,102.816,110.186,111.975
2020-12-07,104.021,104.312,103.922,104.04,0,104.68057139767136,104.1357,103.59082860232864,46.01116985240749,104.312,103.922,102.816,110.186,111.975
2020-12-08,104.041,104.206,103.964,104.134,0,104.62648904955068,104.11510000000001,103.60371095044934,47.723792925571786,104.206,103.964,102.816,110.186,111.975
2020-12-09,104.133,104.5,104.051,104.422,0,104.61349297663978,104.1116,103.60970702336022,52.676927472309835,104.5,104.051,102.816,110.186,111.975
2020-12-10,104.422,104.579,103.926,104.018,0,104.61193751474418,104.10855,103.6051624852558,46.08105792720004,104.579,103.926,102.816,110.186,111.975
2020-12-11,104.019,104.152,103.822,103.996,0,104.6020309929895,104.11985,103.6376690070105,45.74514813885776,104.152,103.822,102.816,110.186,111.975
2020-12-13,103.992,104.061,103.852,104.051,0,104.59431598891318,104.1318,103.66928401108682,46.789441996446094,104.061,103.852,102.816,110.186,111.975
2020-12-14,104.051,104.152,103.512,104.125,0,104.58629652539103,104.14739999999999,103.70850347460895,48.233183085244136,104.152,103.512,102.816,110.186,111.975
2020-12-15,104.124,104.133,103.414,103.434,0,104.64309812279703,104.1317,103.62030187720296,37.89387394918678,104.133,103.414,102.816,110.186,111.975
2020-12-16,103.434,103.918,103.245,103.323,0,104.6636327665342,104.07235,103.4810672334658,36.53890079703159,103.918,103.245,102.816,110.186,111.975
2020-12-17,103.323,103.481,102.873,103.449,0,104.64355306946283,104.02169999999998,103.39984693053714,39.19669365162483,103.481,102.873,102.816,110.186,111.975
2020-12-18,103.449,103.595,103.194,103.281,0,104.65598595901037,103.97049999999999,103.28501404098961,36.97325744210955,103.595,103.194,102.816,110.186,111.975
2020-12-20,103.498,103.557,103.251,103.391,0,104.67340364571758,103.94275,103.21209635428242,39.3972734844905,103.557,103.251,102.816,110.186,111.975
2020-12-21,103.391,103.89,103.28,103.449,0,104.67417482858717,103.91395,103.15372517141283,40.69248397848156,103.89,103.28,102.816,110.186,111.975
2020-12-22,103.448,103.735,103.317,103.453,0,104.67906635228142,103.89269999999999,103.10633364771856,40.78647487424186,103.735,103.317,102.816,110.186,111.975
2020-12-23,103.452,103.652,103.355,103.572,0,104.618223771836,103.85259999999998,103.08697622816396,43.6477459168302,103.652,103.355,102.816,110.186,111.975
2020-12-24,103.576,103.767,103.495,103.55,0,104.54564220180939,103.8107,103.07575779819061,43.231833258579684,103.767,103.495,102.816,110.186,111.975
2020-12-25,103.55,103.622,103.423,103.423,0,104.44661990197253,103.75855000000001,103.0704800980275,40.814058580849675,103.622,103.423,102.816,110.186,111.975
2020-12-27,103.511,103.635,103.451,103.541,0,104.43062120559756,103.74005,103.04947879440243,43.95056637163007,103.635,103.451,102.816,110.186,111.975
2020-12-28,103.541,103.898,103.405,103.677,0,104.38447375913353,103.71734999999998,103.05022624086644,47.40975757512636,103.898,103.405,102.816,110.186,111.975
2020-12-29,103.677,103.755,103.273,103.291,0,104.35779066187447,103.681,103.00420933812552,39.88567773897546,103.755,103.273,102.816,110.186,111.975
2020-12-30,103.291,103.386,102.961,103.156,0,104.32931703228188,103.6368,102.94428296771811,37.63600021195546,103.386,102.961,102.816,110.186,111.975
2020-12-31,103.157,103.316,102.996,103.301,0,104.26279639593164,103.59514999999999,102.92750360406833,41.455515043406045,103.316,102.996,102.816,110.186,111.975
