,エントリー時間,決済時間,取引方向,エントリー価格,決済価格,損益(pips),損益(円),決済理由,戦略,ロットサイズ
74,2019-07-15 07:00:00,2019-07-15 21:00:00,売り,107.893,107.994,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
75,2019-07-17 07:00:00,2019-07-17 10:45:00,買い,108.251,108.15,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
76,2019-07-19 07:00:00,2019-07-19 08:00:00,売り,107.61,107.711,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
77,2019-07-22 07:00:00,2019-07-22 07:30:00,売り,107.874,107.975,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
78,2019-07-23 07:00:00,2019-07-23 09:30:00,売り,108.12899999999999,108.22999999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
79,2019-07-24 07:00:00,2019-07-24 10:00:00,買い,108.05300000000001,107.95200000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
80,2019-07-25 07:00:00,2019-07-25 08:30:00,買い,108.05300000000001,108.20200000000001,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
81,2019-07-26 07:00:00,2019-07-26 08:30:00,買い,108.658,108.807,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
82,2019-07-29 07:00:00,2019-07-29 10:45:00,買い,108.60300000000001,108.75200000000001,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
83,2019-07-30 07:00:00,2019-07-30 11:15:00,買い,108.546,108.69500000000001,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
84,2019-07-31 07:00:00,2019-07-31 14:00:00,買い,108.571,108.72,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
85,2019-08-02 07:00:00,2019-08-02 08:00:00,買い,106.84,106.739,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
86,2019-08-05 07:00:00,2019-08-05 10:00:00,買い,106.08800000000001,105.98700000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
87,2019-08-06 07:00:00,2019-08-06 07:30:00,売り,106.36699999999999,106.46799999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
88,2019-08-07 07:00:00,2019-08-07 07:15:00,買い,106.20400000000001,106.10300000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
89,2019-08-14 07:00:00,2019-08-14 07:30:00,買い,106.14800000000001,106.04700000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
90,2019-08-19 07:00:00,2019-08-19 07:30:00,売り,106.567,106.66799999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
91,2019-08-20 07:00:00,2019-08-20 09:00:00,買い,106.32600000000001,106.22500000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
92,2019-08-22 07:00:00,2019-08-22 07:30:00,買い,106.43,106.57900000000001,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
93,2019-08-23 07:00:00,2019-08-23 08:00:00,売り,106.636,106.487,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
94,2019-08-27 07:00:00,2019-08-27 09:15:00,買い,105.786,105.935,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
95,2019-08-30 07:00:00,2019-08-30 08:00:00,買い,106.36200000000001,106.26100000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
96,2019-09-10 07:00:00,2019-09-10 08:30:00,売り,107.44099999999999,107.29199999999999,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
97,2019-09-11 07:00:00,2019-09-11 08:45:00,売り,107.69699999999999,107.79799999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
98,2019-09-12 07:00:00,2019-09-12 07:45:00,売り,107.847,107.698,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
99,2019-09-16 07:00:00,2019-09-16 09:00:00,買い,107.741,107.89,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
100,2019-09-17 07:00:00,2019-09-17 09:30:00,売り,108.152,108.253,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
101,2019-09-19 07:00:00,2019-09-19 13:30:00,買い,107.956,107.855,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
102,2019-09-24 07:00:00,2019-09-24 10:00:00,売り,107.696,107.547,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
103,2019-09-25 07:00:00,2019-09-25 07:45:00,売り,107.32,107.42099999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
104,2019-09-26 07:00:00,2019-09-26 09:30:00,買い,107.599,107.498,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
105,2019-10-01 07:00:00,2019-10-01 07:45:00,売り,108.23899999999999,108.33999999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
106,2019-10-04 07:00:00,2019-10-04 08:30:00,買い,106.69500000000001,106.84400000000001,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
107,2019-10-14 07:00:00,2019-10-14 09:15:00,買い,108.20700000000001,108.35600000000001,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
108,2019-10-16 07:00:00,2019-10-16 08:30:00,買い,108.748,108.647,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
109,2019-10-21 07:00:00,2019-10-21 20:15:00,売り,108.55199999999999,108.65299999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
110,2019-10-31 07:00:00,2019-10-31 08:30:00,買い,108.17800000000001,108.32700000000001,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
111,2019-11-04 07:00:00,2019-11-04 11:00:00,売り,108.426,108.527,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
112,2019-11-05 07:00:00,2019-11-05 09:15:00,売り,108.845,108.946,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
113,2019-11-06 07:00:00,2019-11-06 11:45:00,買い,109.019,108.918,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
114,2019-11-11 07:00:00,2019-11-11 10:00:00,買い,108.91900000000001,109.06800000000001,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
115,2019-11-12 07:00:00,2019-11-12 12:45:00,売り,109.192,109.04299999999999,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
116,2019-11-15 07:00:00,2019-11-15 11:15:00,売り,108.704,108.80499999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
117,2019-11-25 07:00:00,2019-11-25 14:15:00,売り,108.87599999999999,108.97699999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
118,2019-11-27 07:00:00,2019-11-27 08:30:00,売り,109.11399999999999,109.21499999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
119,2019-11-28 07:00:00,2019-11-29 08:00:00,買い,109.49600000000001,109.64500000000001,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
120,2019-12-12 07:00:00,2019-12-12 09:30:00,売り,108.652,108.753,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
121,2019-12-13 07:00:00,2019-12-13 07:45:00,売り,109.648,109.499,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
122,2019-12-16 07:00:00,2019-12-16 10:15:00,売り,109.442,109.54299999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
123,2019-12-23 07:00:00,2019-12-25 02:30:00,買い,109.40700000000001,109.30600000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
124,2019-12-26 07:00:00,2019-12-26 11:15:00,売り,109.579,109.67999999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
125,2019-12-27 07:00:00,2019-12-27 14:45:00,買い,109.507,109.406,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
126,2019-12-30 07:00:00,2019-12-30 09:15:00,買い,109.171,109.07000000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
127,2019-12-31 07:00:00,2019-12-31 11:00:00,買い,108.53,108.679,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
