Datetime,Open,High,Low,Close,Volume,bb_upper,bb_middle,bb_lower,rsi,tokyo_high,tokyo_low,support_level_1
2014-08-17,102.135,102.708,102.014,102.299,0,102.96861655119191,101.98235,100.99608344880808,50.38750113025135,102.708,102.014,101.222
2014-08-24,102.298,104.265,102.295,104.213,0,103.31171881061256,102.03085000000002,100.74998118938747,61.244514773276194,104.265,102.295,101.222
2014-08-31,104.212,104.239,103.546,104.169,0,103.72397496939656,102.16165,100.59932503060342,60.91449848084414,104.239,103.546,101.222
2014-09-07,104.168,105.698,104.093,105.048,0,104.28727655034709,102.2847,100.28212344965291,64.97489553454362,105.698,104.093,101.222
2014-09-14,105.049,107.385,105.032,107.167,0,105.45513456830453,102.53614999999999,99.61716543169545,72.41464292945172,107.385,105.032,101.222
2014-09-21,107.166,109.45,106.802,108.779,0,106.85006939102875,102.87870000000001,98.90733060897126,76.50349005961118,109.45,106.802,101.222
2014-09-28,108.78,109.524,108.244,109.389,0,108.10071334960128,103.25,98.39928665039872,77.84194391249265,109.524,108.244,101.222
2014-10-05,109.39,110.08,108.0,109.596,0,109.16023533016482,103.65574999999998,98.15126466983514,78.29380907082992,110.08,108.0,101.222
2014-10-12,109.595,109.645,107.054,107.144,0,109.56061768336382,103.9183,98.27598231663619,62.13089654009703,109.645,107.054,101.222
2014-10-19,107.143,107.564,105.189,107.371,0,109.94064742886819,104.19949999999999,98.45835257113178,62.894590755114,107.564,105.189,101.222
2014-10-26,107.371,108.355,106.252,108.001,0,110.38869407687591,104.47290000000001,98.55710592312411,65.0039606764621,108.355,106.252,101.222
2014-11-02,108.005,112.982,107.606,112.733,0,111.80117379409042,105.02179999999998,98.24242620590955,76.02744200467941,112.982,107.606,101.222
2014-11-09,112.733,115.576,112.572,114.155,0,113.33009012938466,105.63250000000001,97.93490987061536,78.24510898768824,115.576,112.572,101.222
2014-11-16,114.156,117.051,113.858,115.797,0,114.96332980151242,106.35725,97.75117019848757,80.48954667636274,117.051,113.858,101.222
2014-11-23,115.796,118.979,115.46,117.903,0,116.87569115664473,107.14565,97.41560884335527,82.92304461208471,118.979,115.46,101.222
2014-11-30,117.903,119.027,117.236,118.881,0,118.62630258504414,108.02155,97.41679741495587,83.92571992952931,119.027,117.236,101.222
2014-12-07,118.88,121.843,117.864,121.533,0,120.68186235738628,109.03710000000001,97.39233764261374,86.278451377297,121.843,117.864,101.222
2014-12-14,121.533,121.551,117.439,118.682,0,121.75040895714605,109.88125,98.01209104285394,73.77675968768753,121.551,117.439,101.222
2014-12-21,118.682,119.621,115.564,119.528,0,122.81413459458983,110.7261,98.63806540541017,74.93727930571464,119.621,115.564,101.222
2014-12-28,119.526,120.826,119.462,120.235,0,123.72094394820279,111.63115,99.54135605179722,75.89726804050832,120.826,119.462,101.222
