timestamp,strategy,signal,entry_price,stop_loss,take_profit,lot_size,risk_amount
2024-01-23 02:00:00,core,1,147.208,10,30,0.2,45000.0
2024-01-23 06:15:00,core,-1,148.05,10,30,0.2,45000.0
2024-01-23 09:30:00,core,-1,148.287,10,30,0.2,45000.0
2024-01-23 09:45:00,core,-1,148.333,10,30,0.2,45000.0
2024-01-23 10:00:00,core,-1,148.345,10,30,0.2,45000.0
2024-01-23 10:15:00,core,-1,148.413,10,30,0.2,45000.0
2024-01-23 10:30:00,core,-1,148.477,10,30,0.2,45000.0
2024-01-23 18:15:00,core,1,148.221,10,30,0.2,45000.0
2024-01-23 19:00:00,core,1,148.177,10,30,0.2,45000.0
2024-01-23 19:30:00,core,1,148.129,10,30,0.2,45000.0
2024-01-23 19:45:00,core,1,148.109,10,30,0.2,45000.0
2024-01-23 20:00:00,core,1,148.052,10,30,0.2,45000.0
2024-01-23 20:45:00,core,1,148.017,10,30,0.2,45000.0
2024-01-23 22:30:00,core,1,147.89,10,30,0.2,45000.0
2024-01-23 22:45:00,core,1,147.802,10,30,0.2,45000.0
2024-01-23 23:00:00,core,1,147.843,10,30,0.2,45000.0
2024-01-24 03:15:00,core,1,147.58,10,30,0.2,45000.0
2024-01-24 03:30:00,core,1,147.533,10,30,0.2,45000.0
2024-01-24 03:45:00,core,1,147.563,10,30,0.2,45000.0
2024-01-24 04:00:00,core,1,147.515,10,30,0.2,45000.0
2024-01-24 04:15:00,core,1,147.453,10,30,0.2,45000.0
2024-01-24 07:30:00,core,1,147.253,10,30,0.2,45000.0
2024-01-24 08:00:00,core,1,147.068,10,30,0.2,45000.0
2024-01-24 08:15:00,core,1,146.93,10,30,0.2,45000.0
2024-01-24 08:30:00,core,1,146.998,10,30,0.2,45000.0
2024-01-24 08:45:00,core,1,146.762,10,30,0.2,45000.0
2024-01-24 09:00:00,core,1,146.762,10,30,0.2,45000.0
2024-01-24 09:15:00,core,1,146.689,10,30,0.2,45000.0
2024-01-25 06:30:00,core,1,147.503,10,30,0.2,45000.0
2024-01-25 09:00:00,core,1,147.118,10,30,0.2,45000.0
2024-01-25 09:15:00,core,1,147.196,10,30,0.2,45000.0
2024-01-25 17:00:00,core,1,147.614,10,30,0.2,45000.0
2024-01-25 18:00:00,core,1,147.552,10,30,0.2,45000.0
2024-01-25 18:15:00,core,1,147.525,10,30,0.2,45000.0
2024-01-26 04:00:00,core,-1,148.036,10,30,0.2,45000.0
2024-01-26 10:00:00,core,-1,148.009,10,30,0.2,45000.0
2024-01-26 10:15:00,core,-1,148.12,10,30,0.2,45000.0
2024-01-26 10:30:00,core,-1,148.065,10,30,0.2,45000.0
2024-01-26 10:45:00,core,-1,148.077,10,30,0.2,45000.0
2024-01-28 19:00:00,core,-1,148.249,10,30,0.2,45000.0
2024-01-28 19:15:00,core,-1,148.295,10,30,0.2,45000.0
2024-01-28 19:30:00,core,-1,148.291,10,30,0.2,45000.0
2024-01-29 01:00:00,core,1,147.949,10,30,0.2,45000.0
2024-01-29 01:15:00,core,1,147.924,10,30,0.2,45000.0
2024-01-29 01:30:00,core,1,147.915,10,30,0.2,45000.0
2024-01-29 01:45:00,core,1,147.89,10,30,0.2,45000.0
2024-01-29 02:00:00,core,1,147.831,10,30,0.2,45000.0
2024-01-29 02:15:00,core,1,147.821,10,30,0.2,45000.0
2024-01-29 02:30:00,core,1,147.77,10,30,0.2,45000.0
2024-01-29 07:45:00,core,-1,147.967,10,30,0.2,45000.0
2024-01-29 08:00:00,core,-1,147.987,10,30,0.2,45000.0
2024-01-29 10:45:00,core,1,147.664,10,30,0.2,45000.0
2024-01-29 11:00:00,core,1,147.634,10,30,0.2,45000.0
2024-01-29 11:15:00,core,1,147.667,10,30,0.2,45000.0
2024-01-29 11:30:00,core,1,147.639,10,30,0.2,45000.0
2024-01-29 15:00:00,core,1,147.407,10,30,0.2,45000.0
2024-01-29 15:15:00,core,1,147.289,10,30,0.2,45000.0
2024-01-29 19:15:00,core,1,147.236,10,30,0.2,45000.0
2024-01-29 19:30:00,core,1,147.213,10,30,0.2,45000.0
2024-01-30 10:30:00,core,-1,147.837,10,30,0.2,45000.0
2024-01-30 10:45:00,core,-1,147.846,10,30,0.2,45000.0
2024-01-30 11:00:00,core,-1,147.889,10,30,0.2,45000.0
2024-01-12 08:15:00,aggressive,1,145.417,5,10,0.12,45000.0
2024-01-12 09:45:00,aggressive,-1,144.539,5,10,0.12,45000.0
2024-01-14 18:00:00,aggressive,1,144.998,5,10,0.12,45000.0
2024-01-14 18:45:00,aggressive,1,145.148,5,10,0.12,45000.0
2024-01-14 19:30:00,aggressive,1,145.075,5,10,0.12,45000.0
2024-01-15 17:15:00,aggressive,-1,145.726,5,10,0.12,45000.0
2024-01-15 19:30:00,aggressive,-1,145.761,5,10,0.12,45000.0
