,エントリー時間,決済時間,取引方向,エントリー価格,決済価格,損益(pips),損益(円),決済理由,戦略,ロットサイズ
0,2021-01-05 07:00:00,2021-01-05 11:15:00,買い,102.86200000000001,102.76100000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
1,2021-01-06 07:00:00,2021-01-06 07:30:00,売り,102.786,102.887,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
2,2021-01-11 07:00:00,2021-01-11 09:45:00,売り,104.216,104.317,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
3,2021-01-14 07:00:00,2021-01-14 08:00:00,売り,103.98899999999999,104.08999999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
4,2021-01-18 07:00:00,2021-01-18 10:30:00,買い,103.76100000000001,103.66000000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
5,2021-01-19 07:00:00,2021-01-19 19:30:00,売り,103.973,103.824,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
6,2021-01-20 07:00:00,2021-01-20 09:30:00,買い,103.821,103.72,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
7,2021-01-22 07:00:00,2021-01-22 08:00:00,売り,103.695,103.79599999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
8,2021-01-28 07:00:00,2021-01-28 08:30:00,売り,104.29899999999999,104.39999999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
9,2021-01-29 07:00:00,2021-01-29 09:30:00,売り,104.681,104.782,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
10,2021-02-04 07:00:00,2021-02-04 09:30:00,売り,105.282,105.383,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
11,2021-02-08 07:00:00,2021-02-08 08:45:00,売り,105.628,105.479,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
12,2021-02-09 07:00:00,2021-02-09 08:00:00,買い,104.691,104.59,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
13,2021-02-12 07:00:00,2021-02-14 19:30:00,売り,105.03,105.131,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
14,2021-02-15 07:00:00,2021-02-15 08:45:00,売り,105.289,105.39,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
15,2021-02-24 07:00:00,2021-02-24 08:00:00,売り,105.818,105.919,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
16,2021-03-03 07:00:00,2021-03-03 08:15:00,売り,106.98899999999999,106.83999999999999,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
17,2021-03-04 07:00:00,2021-03-04 08:45:00,売り,107.34899999999999,107.44999999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
