Datetime,Open,High,Low,Close,Volume,bb_upper,bb_middle,bb_lower,rsi
2025-01-01 17:00:00,157.151,157.215,157.151,157.199,0,,,,
2025-01-01 17:15:00,157.204,157.223,157.193,157.222,0,,,,
2025-01-01 17:30:00,157.201,157.268,157.201,157.247,0,,,,
2025-01-01 17:45:00,157.247,157.258,157.222,157.245,0,,,,
2025-01-01 18:00:00,157.245,157.304,157.228,157.258,0,,,,
2025-01-01 18:15:00,157.258,157.331,157.258,157.326,0,,,,
2025-01-01 18:30:00,157.326,157.451,157.326,157.443,0,,,,
2025-01-01 18:45:00,157.442,157.776,157.442,157.7,0,,,,
2025-01-01 19:00:00,157.7,157.772,157.581,157.637,0,,,,
2025-01-01 19:15:00,157.636,157.641,157.438,157.449,0,,,,
2025-01-01 19:30:00,157.449,157.564,157.447,157.536,0,,,,
2025-01-01 19:45:00,157.537,157.552,157.291,157.427,0,,,,
2025-01-01 20:00:00,157.427,157.589,157.415,157.548,0,,,,
2025-01-01 20:15:00,157.548,157.64,157.52,157.602,0,,,,65.79702681728656
2025-01-01 20:30:00,157.603,157.659,157.52,157.561,0,,,,62.409206975585526
2025-01-01 20:45:00,157.562,157.585,157.48,157.504,0,,,,57.94250490199665
2025-01-01 21:00:00,157.504,157.506,157.416,157.423,0,,,,52.22256616262928
2025-01-01 21:15:00,157.42,157.442,157.347,157.365,0,,,,48.52838959704369
2025-01-01 21:30:00,157.364,157.45,157.353,157.365,0,,,,48.52838959704369
2025-01-01 21:45:00,157.365,157.365,157.262,157.284,0,157.70855264149745,157.41705,157.12554735850253,43.539856833301755
2025-01-01 22:00:00,157.283,157.3,157.129,157.171,0,157.71156368673988,157.41565,157.11973631326012,37.715186884683526
2025-01-01 22:15:00,157.172,157.214,157.168,157.192,0,157.71424950016618,157.41415,157.11405049983384,39.33930365469301
2025-01-01 22:30:00,157.192,157.26,157.16,157.222,0,157.71596758322192,157.41289999999998,157.10983241677803,41.67893367001844
2025-01-01 22:45:00,157.22,157.277,157.153,157.154,0,157.72384153712895,157.40834999999998,157.09285846287102,38.092584475028566
2025-01-01 23:00:00,157.154,157.156,157.042,157.059,0,157.743402840568,157.39839999999998,157.05339715943197,33.72637102038438
2025-01-01 23:15:00,157.056,157.091,157.03,157.044,0,157.76153101675231,157.3843,157.00706898324768,33.08160311936162
2025-01-01 23:30:00,157.046,157.095,157.023,157.074,0,157.76523666727869,157.36585,156.9664633327213,35.72808961987013
2025-01-01 23:45:00,157.073,157.074,156.993,157.02,0,157.72742162436148,157.33185,156.93627837563852,33.184121481233035
2025-01-02 00:00:00,157.02,157.063,156.974,157.053,0,157.68994124699634,157.30265,156.91535875300366,36.174992013964626
2025-01-02 00:15:00,157.054,157.165,157.052,157.151,0,157.67430187232765,157.28775000000002,156.9011981276724,44.16780179045973
2025-01-02 00:30:00,157.15,157.201,157.137,157.166,0,157.64166421831072,157.26925,156.89683578168928,45.29699854698105
2025-01-02 00:45:00,157.165,157.207,157.162,157.205,0,157.6242758117096,157.25815000000003,156.89202418829046,48.2287782910558
2025-01-02 01:00:00,157.206,157.21,157.054,157.07,0,157.58359331251648,157.23425,156.88490668748352,40.197678824523386
2025-01-02 01:15:00,157.07,157.092,156.835,156.851,0,157.54127051527954,157.19670000000002,156.8521294847205,31.138942264139047
2025-01-02 01:30:00,156.851,156.851,156.688,156.764,0,157.5079621046048,157.15685000000002,156.80573789539525,28.400794019607787
2025-01-02 01:45:00,156.765,156.789,156.657,156.662,0,157.49033321314988,157.11475000000002,156.73916678685015,25.562707950692
2025-01-02 02:00:00,156.66,156.678,156.547,156.656,0,157.47422729921405,157.07639999999998,156.6785727007859,25.401903853649287
2025-01-02 02:15:00,156.655,156.741,156.653,156.717,0,157.4480336619639,157.044,156.63996633803612,30.208690712296303
2025-01-02 02:30:00,156.719,156.746,156.484,156.489,0,157.44355791410547,157.0002,156.55684208589454,23.987178207048757
2025-01-02 02:45:00,156.488,156.694,156.435,156.67,0,157.4150268790993,156.9695,156.52397312090073,35.36725266761522
2025-01-02 03:00:00,156.67,156.824,156.664,156.689,0,157.3968272477376,156.9454,156.4939727522624,36.442929535224195
2025-01-02 03:15:00,156.688,156.688,156.461,156.533,0,157.3828712899093,156.91244999999998,156.44202871009065,31.768002832906845
2025-01-02 03:30:00,156.533,156.645,156.495,156.585,0,157.3491285050026,156.88060000000002,156.41207149499743,34.771732188789315
2025-01-02 03:45:00,156.597,156.826,156.556,156.777,0,157.3148446369137,156.86175,156.4086553630863,44.48881268635958
2025-01-02 04:00:00,156.777,156.917,156.749,156.785,0,157.29295514719428,156.84805,156.40314485280572,44.85741707484602
2025-01-02 04:15:00,156.786,156.858,156.746,156.815,0,157.27243868575422,156.8366,156.40076131424578,46.29750949058283
2025-01-02 04:30:00,156.815,156.851,156.774,156.838,0,157.24685099217982,156.8248,156.4027490078202,47.43101622450333
2025-01-02 04:45:00,156.836,156.859,156.777,156.788,0,157.2258003393115,156.8132,156.4005996606885,45.19758903869075
2025-01-02 05:00:00,156.79,156.939,156.788,156.923,0,157.20792367826434,156.8067,156.40547632173568,51.797357015177695
2025-01-02 05:15:00,156.922,156.976,156.826,156.876,0,157.16372781756726,156.79295,156.42217218243272,49.55963628216657
2025-01-02 05:30:00,156.876,156.985,156.866,156.952,0,157.120250517751,156.78225,156.444249482249,53.08882599781142
2025-01-02 05:45:00,156.952,157.162,156.95,157.133,0,157.09967041991118,156.77865,156.45762958008882,60.22627095725286
2025-01-02 06:00:00,157.13,157.18,157.05,157.141,0,157.117291390519,156.78220000000002,156.44710860948103,60.51224395038277
2025-01-02 06:15:00,157.139,157.269,157.107,157.262,0,157.1973281925043,156.80275,156.4081718074957,64.65199038935299
2025-01-02 06:30:00,157.262,157.277,157.199,157.246,0,157.26544150698564,156.82684999999998,156.38825849301432,63.700998481056075
2025-01-02 06:45:00,157.245,157.285,157.161,157.201,0,157.314256121688,156.8538,156.393343878312,60.984008099891284
