,エントリー時間,決済時間,取引方向,エントリー価格,決済価格,損益(pips),損益(円),決済理由,戦略,ロットサイズ
0,2009-01-08 07:00:00,2009-01-08 07:15:00,買い,91.721,91.87,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
1,2009-01-09 07:00:00,2009-01-09 08:00:00,買い,90.79100000000001,90.94000000000001,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
2,2009-01-12 07:00:00,2009-01-12 07:15:00,買い,89.881,89.78,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
3,2009-01-14 07:00:00,2009-01-14 07:45:00,売り,89.439,89.53999999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
4,2009-01-16 07:00:00,2009-01-16 07:30:00,売り,90.669,90.52,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
5,2009-01-23 07:00:00,2009-01-23 07:30:00,買い,88.441,88.59,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
6,2009-01-27 07:00:00,2009-01-27 07:15:00,売り,89.179,89.03,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
7,2009-01-28 07:00:00,2009-01-28 07:45:00,売り,89.29899999999999,89.39999999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
8,2009-01-29 07:00:00,2009-01-29 07:30:00,買い,89.801,89.95,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
9,2009-02-02 07:00:00,2009-02-02 07:30:00,買い,89.18100000000001,89.33000000000001,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
10,2009-02-09 07:00:00,2009-02-09 07:15:00,買い,91.79100000000001,91.69000000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
11,2009-02-12 07:00:00,2009-02-12 08:00:00,買い,90.061,89.96000000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
12,2009-02-13 07:00:00,2009-02-13 07:30:00,売り,91.529,91.63,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
13,2009-02-20 07:00:00,2009-02-20 07:15:00,買い,94.061,94.21000000000001,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
14,2009-02-24 07:00:00,2009-02-24 08:15:00,売り,95.899,96.0,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
15,2009-02-27 07:00:00,2009-02-27 07:15:00,買い,97.671,97.57000000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
16,2009-03-02 07:00:00,2009-03-02 07:45:00,買い,97.20100000000001,97.35000000000001,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
17,2009-03-09 07:00:00,2009-03-09 07:30:00,売り,99.189,99.03999999999999,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
18,2009-03-11 07:00:00,2009-03-11 07:30:00,買い,98.521,98.42,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
19,2009-03-12 07:00:00,2009-03-12 07:30:00,買い,96.301,96.45,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
20,2009-03-19 07:00:00,2009-03-19 07:15:00,買い,95.611,95.51,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
21,2009-03-24 07:00:00,2009-03-24 07:45:00,売り,98.219,98.32,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
22,2009-03-26 07:00:00,2009-03-26 07:45:00,売り,98.40899999999999,98.25999999999999,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
23,2009-03-27 07:00:00,2009-03-27 07:15:00,買い,98.031,97.93,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
24,2009-03-30 07:00:00,2009-03-30 07:45:00,買い,96.711,96.86,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
25,2009-03-31 07:00:00,2009-03-31 07:15:00,売り,98.649,98.5,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
26,2009-04-06 07:00:00,2009-04-06 07:30:00,売り,101.199,101.05,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
27,2009-04-07 07:00:00,2009-04-07 07:30:00,買い,100.01100000000001,100.16000000000001,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
28,2009-04-08 07:00:00,2009-04-08 07:45:00,買い,100.021,99.92,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
29,2009-04-09 07:00:00,2009-04-09 07:45:00,売り,100.139,100.24,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
30,2009-04-10 07:00:00,2009-04-10 16:45:00,買い,100.34100000000001,100.24000000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
31,2009-04-14 07:00:00,2009-04-14 08:30:00,買い,99.84100000000001,99.74000000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
