,エントリー時間,決済時間,取引方向,エントリー価格,決済価格,損益(pips),損益(円),決済理由,戦略,ロットサイズ
47,2005-05-10 07:00:00,2005-05-10 09:15:00,売り,105.669,105.52,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
48,2005-05-12 07:00:00,2005-05-12 08:15:00,売り,106.29899999999999,106.39999999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
49,2005-05-13 07:00:00,2005-05-13 08:00:00,売り,107.199,107.05,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
50,2005-05-16 07:00:00,2005-05-16 07:45:00,売り,107.729,107.58,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
51,2005-05-19 07:00:00,2005-05-19 07:45:00,売り,107.26899999999999,107.36999999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
52,2005-05-26 07:00:00,2005-05-26 07:30:00,売り,108.06899999999999,108.16999999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
53,2005-05-30 07:00:00,2005-05-30 21:00:00,買い,107.971,108.12,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
54,2005-06-06 07:00:00,2005-06-06 08:00:00,買い,107.211,107.11,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
55,2005-06-08 07:00:00,2005-06-08 11:30:00,売り,106.839,106.94,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
56,2005-06-14 07:00:00,2005-06-14 08:30:00,買い,109.29100000000001,109.19000000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
57,2005-06-20 07:00:00,2005-06-20 07:30:00,売り,108.939,109.03999999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
58,2005-06-22 07:00:00,2005-06-22 07:30:00,売り,109.009,108.86,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
59,2005-06-24 07:00:00,2005-06-24 07:15:00,売り,109.149,109.25,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
60,2005-06-27 07:00:00,2005-06-27 08:30:00,売り,109.29899999999999,109.39999999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
61,2005-06-28 07:00:00,2005-06-28 08:00:00,売り,109.869,109.97,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
62,2005-06-29 07:00:00,2005-06-29 09:00:00,売り,110.389,110.49,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
63,2005-07-04 07:00:00,2005-07-04 08:00:00,売り,111.579,111.42999999999999,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
64,2005-07-08 07:00:00,2005-07-08 08:30:00,売り,112.40899999999999,112.25999999999999,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
65,2005-07-11 07:00:00,2005-07-11 07:45:00,買い,112.071,111.97,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
66,2005-07-12 07:00:00,2005-07-12 08:30:00,買い,111.161,111.31,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
67,2005-07-13 07:00:00,2005-07-13 07:45:00,売り,111.529,111.38,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
68,2005-07-15 07:00:00,2005-07-15 08:30:00,買い,111.971,112.12,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
69,2005-07-19 07:00:00,2005-07-19 07:15:00,売り,112.73899999999999,112.83999999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
70,2005-07-20 07:00:00,2005-07-20 07:30:00,売り,112.949,113.05,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
71,2005-07-22 07:00:00,2005-07-22 07:30:00,売り,111.009,111.11,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
72,2005-07-25 07:00:00,2005-07-25 07:15:00,売り,111.79899999999999,111.89999999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
73,2005-07-26 07:00:00,2005-07-26 08:00:00,売り,112.139,112.24,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
74,2005-07-27 07:00:00,2005-07-27 08:30:00,売り,112.639,112.74,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
75,2005-07-28 07:00:00,2005-07-28 07:30:00,売り,112.449,112.55,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
76,2005-08-01 07:00:00,2005-08-01 09:45:00,買い,111.861,112.01,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
77,2005-08-02 07:00:00,2005-08-02 07:30:00,買い,111.491,111.39,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
78,2005-08-05 07:00:00,2005-08-05 07:45:00,売り,111.65899999999999,111.50999999999999,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
79,2005-08-10 07:00:00,2005-08-10 09:30:00,買い,111.001,110.9,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
80,2005-08-11 07:00:00,2005-08-11 07:45:00,買い,110.321,110.47,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
81,2005-08-18 07:00:00,2005-08-18 07:30:00,売り,110.389,110.49,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
82,2005-08-22 07:00:00,2005-08-22 08:15:00,買い,109.571,109.47,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
83,2005-08-23 07:00:00,2005-08-23 11:00:00,売り,110.109,109.96,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
84,2005-08-24 07:00:00,2005-08-24 08:30:00,売り,110.469,110.32,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
85,2005-08-25 07:00:00,2005-08-25 11:30:00,買い,109.95100000000001,109.85000000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
86,2005-08-29 07:00:00,2005-08-29 07:30:00,売り,110.559,110.41,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
87,2005-08-30 07:00:00,2005-08-30 09:00:00,売り,111.579,111.42999999999999,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
88,2005-09-05 07:00:00,2005-09-05 10:15:00,買い,108.961,109.11,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
89,2005-09-06 07:00:00,2005-09-06 07:30:00,売り,109.699,109.8,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
90,2005-09-21 07:00:00,2005-09-21 07:45:00,買い,111.251,111.15,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
91,2005-09-27 07:00:00,2005-09-27 07:30:00,売り,113.26899999999999,113.36999999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
92,2005-09-28 07:00:00,2005-09-28 10:00:00,買い,113.111,113.26,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
93,2005-09-29 07:00:00,2005-09-29 08:00:00,買い,112.851,112.75,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
94,2005-10-03 07:00:00,2005-10-03 10:00:00,売り,114.09899999999999,114.19999999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
95,2005-10-05 07:00:00,2005-10-05 08:00:00,買い,113.79100000000001,113.94000000000001,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
96,2005-10-06 07:00:00,2005-10-06 08:45:00,買い,113.911,113.81,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
97,2005-10-07 07:00:00,2005-10-07 08:15:00,売り,113.419,113.52,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
98,2005-10-13 07:00:00,2005-10-13 08:30:00,売り,114.839,114.94,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
99,2005-10-18 07:00:00,2005-10-18 08:30:00,売り,115.829,115.92999999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
100,2005-10-24 07:00:00,2005-10-24 08:15:00,買い,115.751,115.65,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
101,2005-10-26 07:00:00,2005-10-26 07:15:00,売り,115.469,115.57,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
102,2005-10-27 07:00:00,2005-10-27 08:30:00,買い,115.351,115.25,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
103,2005-10-28 07:00:00,2005-10-28 08:30:00,買い,115.29100000000001,115.44000000000001,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
104,2005-11-01 07:00:00,2005-11-01 09:30:00,売り,116.589,116.69,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
105,2005-11-02 07:00:00,2005-11-02 08:45:00,売り,117.009,116.86,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
106,2005-11-04 07:00:00,2005-11-04 08:00:00,売り,117.689,117.78999999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
107,2005-11-07 07:00:00,2005-11-07 08:45:00,買い,117.821,117.97,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
108,2005-11-08 07:00:00,2005-11-08 08:30:00,売り,117.829,117.67999999999999,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
109,2005-11-10 07:00:00,2005-11-10 07:30:00,売り,117.679,117.78,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
110,2005-11-15 07:00:00,2005-11-15 08:00:00,売り,119.37899999999999,119.22999999999999,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
111,2005-11-16 07:00:00,2005-11-16 07:45:00,売り,119.419,119.27,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
112,2005-11-17 07:00:00,2005-11-17 08:15:00,買い,118.741,118.89,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
113,2005-11-18 07:00:00,2005-11-18 08:15:00,売り,119.199,119.3,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
114,2005-11-22 07:00:00,2005-11-22 07:15:00,売り,119.339,119.44,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
115,2005-11-23 07:00:00,2005-11-23 07:30:00,買い,118.611,118.76,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
116,2005-11-25 07:00:00,2005-11-25 09:45:00,売り,119.40899999999999,119.50999999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
117,2005-11-28 07:00:00,2005-11-28 10:15:00,売り,119.81899999999999,119.66999999999999,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
118,2005-11-29 07:00:00,2005-11-29 07:45:00,売り,119.09899999999999,119.19999999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
119,2005-12-02 07:00:00,2005-12-02 08:30:00,売り,120.81899999999999,120.91999999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
120,2005-12-05 07:00:00,2005-12-05 07:45:00,売り,121.12899999999999,120.97999999999999,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
121,2005-12-06 07:00:00,2005-12-06 09:00:00,売り,121.089,120.94,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
122,2005-12-08 07:00:00,2005-12-08 08:00:00,買い,120.471,120.62,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
123,2005-12-09 07:00:00,2005-12-09 07:45:00,売り,120.369,120.47,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
124,2005-12-14 07:00:00,2005-12-14 07:45:00,買い,118.62100000000001,118.52000000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
125,2005-12-19 07:00:00,2005-12-19 07:30:00,売り,116.169,116.27,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
126,2005-12-20 07:00:00,2005-12-20 08:30:00,売り,116.54899999999999,116.64999999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
127,2005-12-22 07:00:00,2005-12-22 07:30:00,売り,117.37899999999999,117.47999999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
128,2005-12-27 07:00:00,2005-12-27 07:30:00,売り,117.199,117.05,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
129,2005-12-28 07:00:00,2005-12-28 08:30:00,買い,117.211,117.36,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
