,エントリー時間,決済時間,取引方向,エントリー価格,決済価格,損益(pips),損益(円),決済理由,戦略,ロットサイズ
0,2014-01-03 07:00:00,2014-01-03 07:45:00,買い,104.31700000000001,104.46600000000001,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
1,2014-01-06 07:00:00,2014-01-06 09:15:00,買い,104.571,104.72,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
2,2014-01-08 07:00:00,2014-01-08 08:15:00,売り,104.803,104.904,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
3,2014-01-09 07:00:00,2014-01-09 08:30:00,売り,104.988,104.839,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
4,2014-01-10 07:00:00,2014-01-10 08:15:00,売り,105.015,104.866,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
5,2014-01-13 07:00:00,2014-01-13 08:30:00,買い,103.426,103.325,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
6,2014-01-14 07:00:00,2014-01-14 08:30:00,売り,103.574,103.675,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
7,2014-01-15 07:00:00,2014-01-15 08:30:00,売り,104.25699999999999,104.35799999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
8,2014-01-16 07:00:00,2014-01-16 07:30:00,売り,104.676,104.527,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
9,2014-01-20 07:00:00,2014-01-20 07:30:00,買い,104.131,104.03,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
10,2014-01-21 07:00:00,2014-01-21 09:15:00,売り,104.655,104.506,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
11,2014-01-30 07:00:00,2014-01-30 08:00:00,売り,102.496,102.597,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
12,2014-02-05 07:00:00,2014-02-05 07:45:00,買い,101.15700000000001,101.05600000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
