Datetime,Open,High,Low,Close,Volume,bb_upper,bb_middle,bb_lower,rsi
2022-01-02 16:00:00,115.039,115.291,115.007,115.279,0,,,,
2022-01-02 20:00:00,115.278,115.302,115.181,115.269,0,,,,
2022-01-03 00:00:00,115.274,115.361,115.239,115.259,0,,,,
2022-01-03 04:00:00,115.26,115.272,114.992,115.067,0,,,,
2022-01-03 08:00:00,115.067,115.366,114.946,115.265,0,,,,
2022-01-03 12:00:00,115.265,115.348,115.257,115.342,0,,,,
2022-01-03 16:00:00,115.341,115.433,115.289,115.389,0,,,,
2022-01-03 20:00:00,115.388,115.814,115.341,115.787,0,,,,
2022-01-04 00:00:00,115.786,115.853,115.653,115.842,0,,,,
2022-01-04 04:00:00,115.843,116.352,115.791,116.304,0,,,,
2022-01-04 08:00:00,116.305,116.345,115.953,116.14,0,,,,
2022-01-04 12:00:00,116.139,116.197,116.079,116.098,0,,,,
2022-01-04 16:00:00,116.1,116.241,116.097,116.197,0,,,,
2022-01-04 20:00:00,116.197,116.2,115.899,116.054,0,,,,68.68901721378587
2022-01-05 00:00:00,116.054,116.1,115.864,115.918,0,,,,61.787563131856814
2022-01-05 04:00:00,115.918,115.952,115.619,115.799,0,,,,56.44363047608199
2022-01-05 08:00:00,115.799,115.974,115.672,115.913,0,,,,60.01171596211413
2022-01-05 12:00:00,115.914,116.182,115.907,116.121,0,,,,65.55594340733568
2022-01-05 16:00:00,116.122,116.183,116.005,116.093,0,,,,64.26425685075947
2022-01-05 20:00:00,116.093,116.097,115.819,115.884,0,116.51328341186203,115.751,114.98871658813798,55.47739032151081
2022-01-06 00:00:00,115.883,115.974,115.67,115.789,0,116.50739465725235,115.77650000000001,115.04560534274768,51.99717367155773
2022-01-06 04:00:00,115.789,115.89,115.656,115.812,0,116.49646982506279,115.80365000000002,115.11083017493725,52.76967652284507
2022-01-06 08:00:00,115.811,115.865,115.624,115.779,0,116.47624733219372,115.82965000000002,115.18305266780631,51.48934788095018
2022-01-06 12:00:00,115.781,115.952,115.758,115.9,0,116.41518605424301,115.87130000000002,115.32741394575703,55.73062396583086
2022-01-06 16:00:00,115.903,116.046,115.834,115.953,0,116.37356070576617,115.9057,115.43783929423383,57.48404631899832
2022-01-06 20:00:00,115.952,115.975,115.829,115.915,0,116.32431937059212,115.93435,115.54438062940787,55.778199462906926
2022-01-07 00:00:00,115.916,115.945,115.751,115.785,0,116.26316085741446,115.95415,115.64513914258553,50.28100503338448
2022-01-07 04:00:00,115.786,115.861,115.765,115.854,0,116.26058579643397,115.95749999999998,115.65441420356599,52.9324846999879
2022-01-07 08:00:00,115.855,115.927,115.581,115.611,0,116.28161618834793,115.94595000000001,115.6102838116521,44.027522610681736
2022-01-07 12:00:00,115.611,115.666,115.549,115.555,0,116.24314936874289,115.9085,115.57385063125712,42.26296363084274
2022-01-07 16:00:00,115.555,115.601,115.507,115.529,0,116.23339702840227,115.87794999999998,115.5225029715977,41.43268284022169
2022-01-09 16:00:00,115.569,115.666,115.553,115.59,0,116.2140200402523,115.85255,115.4910799597477,44.20231682228451
2022-01-09 20:00:00,115.591,115.849,115.544,115.808,0,116.1583924222911,115.83310000000002,115.50780757770893,52.79395546177765
2022-01-10 00:00:00,115.809,115.823,115.649,115.65,0,116.13090748418867,115.81290000000001,115.49489251581136,47.12973544356855
2022-01-10 04:00:00,115.649,115.685,115.177,115.241,0,116.17873761551992,115.77905000000001,115.3793623844801,36.27894326493486
2022-01-10 08:00:00,115.242,115.459,115.041,115.144,0,116.23213746253245,115.74629999999999,115.26046253746753,34.26411045321177
2022-01-10 12:00:00,115.145,115.25,115.051,115.248,0,116.23813912576816,115.71305,115.18796087423183,38.225434533173015
2022-01-10 16:00:00,115.249,115.334,115.171,115.315,0,116.19007615437455,115.67275,115.15542384562544,40.70448748717035
2022-01-10 20:00:00,115.316,115.386,115.242,115.246,0,116.14182287786134,115.63040000000001,115.11897712213867,38.97002175422739
2022-01-11 00:00:00,115.246,115.317,115.124,115.314,0,116.11713155959235,115.6019,115.08666844040765,41.610616928000944
2022-01-11 04:00:00,115.314,115.5,115.299,115.495,0,116.09698764206279,115.58719999999998,115.07741235793718,48.0533547845553
2022-01-11 08:00:00,115.496,115.679,115.353,115.396,0,116.07172896216224,115.5664,115.06107103783776,45.120745887357266
2022-01-11 12:00:00,115.395,115.482,115.271,115.293,0,116.05092723983682,115.5421,115.03327276016319,42.23293709665306
2022-01-11 16:00:00,115.293,115.355,115.249,115.25,0,116.00571103595865,115.5096,115.01348896404136,41.05169432368282
2022-01-11 20:00:00,115.251,115.402,115.23,115.384,0,115.93581791177733,115.48115,115.02648208822266,46.11012796789094
2022-01-12 00:00:00,115.383,115.448,115.283,115.354,0,115.86439546557183,115.45309999999999,115.04180453442815,45.17547877736637
2022-01-12 04:00:00,115.355,115.465,115.289,115.426,0,115.81723704505643,115.43515,115.05306295494356,47.9047479829976
2022-01-12 08:00:00,115.426,115.471,114.716,114.727,0,115.82433051522874,115.37880000000003,114.93326948477132,31.50641057106307
2022-01-12 12:00:00,114.728,114.75,114.379,114.529,0,115.89077317548174,115.3247,114.75862682451827,28.52749872826493
2022-01-12 16:00:00,114.528,114.702,114.495,114.643,0,115.90715792726466,115.2791,114.65104207273534,32.485536102454844
2022-01-12 20:00:00,114.642,114.658,114.495,114.565,0,115.91985686367143,115.23089999999999,114.54194313632856,31.211927640652746
2022-01-13 00:00:00,114.565,114.648,114.36,114.489,0,115.91533097338605,115.17585,114.43636902661395,29.978647860147703
2022-01-13 04:00:00,114.489,114.594,114.238,114.35,0,115.86587685756892,115.10294999999999,114.34002314243106,27.81398564042867
2022-01-13 08:00:00,114.351,114.384,114.008,114.052,0,115.8701437315315,115.02304999999998,114.17595626846847,23.839653313887126
2022-01-13 12:00:00,114.056,114.154,113.998,114.138,0,115.89124390126321,114.96789999999999,114.04455609873676,27.07802180447125
2022-01-13 16:00:00,114.138,114.227,113.907,113.921,0,115.93173992677978,114.90675000000002,113.88176007322025,24.273402168847568
2022-01-13 20:00:00,113.919,114.026,113.636,113.739,0,115.96146425354901,114.83130000000001,113.70113574645102,22.196841801321895
2022-01-14 00:00:00,113.74,113.866,113.653,113.839,0,115.94309023275328,114.75750000000001,113.57190976724674,25.94552313142617
2022-01-14 04:00:00,113.841,113.991,113.679,113.709,0,115.92730332390362,114.68064999999999,113.43399667609636,24.305981334327626
2022-01-14 08:00:00,113.708,113.959,113.48,113.908,0,115.86476114073494,114.61035,113.35593885926505,31.447309233587347
2022-01-14 12:00:00,113.908,114.191,113.899,114.188,0,115.74317344320426,114.545,113.34682655679575,40.021664242474976
2022-01-14 16:00:00,114.187,114.265,114.17,114.187,0,115.62551248404577,114.48454999999998,113.3435875159542,40.00242048488449
2022-01-16 16:00:00,114.12,114.425,114.119,114.329,0,115.5164533793114,114.43634999999999,113.35624662068858,44.111902525955976
2022-01-16 20:00:00,114.329,114.514,114.282,114.408,0,115.4078027366644,114.39424999999999,113.38069726333558,46.31498066498646
2022-01-17 00:00:00,114.407,114.545,114.309,114.396,0,115.25127556782115,114.34485,113.43842443217883,46.01823840284947
2022-01-17 04:00:00,114.396,114.588,114.384,114.582,0,115.09569204980475,114.30625,113.51680795019526,51.2337146637845
2022-01-17 08:00:00,114.583,114.649,114.526,114.556,0,114.87704370011414,114.26275000000001,113.64845629988588,50.499239949491894
2022-01-17 12:00:00,114.555,114.632,114.552,114.618,0,114.85677713884675,114.25729999999999,113.65782286115322,52.25689906893031
2022-01-17 16:00:00,114.614,114.636,114.448,114.531,0,114.85705903645314,114.25739999999999,113.65774096354684,49.59569015707139
2022-01-17 20:00:00,114.529,115.056,114.466,114.853,0,114.90064035749265,114.26790000000001,113.63515964250738,58.100514149205736
2022-01-18 00:00:00,114.853,114.988,114.663,114.707,0,114.92389660193278,114.275,113.62610339806723,53.67793959859441
