,エントリー時間,決済時間,取引方向,エントリー価格,決済価格,損益(pips),損益(円),決済理由,戦略,ロットサイズ
0,2007-01-05 07:00:00,2007-01-05 07:45:00,買い,118.26100000000001,118.16000000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
1,2007-01-09 07:00:00,2007-01-09 09:00:00,売り,119.279,119.38,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
2,2007-01-10 07:00:00,2007-01-10 08:30:00,買い,119.311,119.46000000000001,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
3,2007-01-11 07:00:00,2007-01-11 07:15:00,売り,120.199,120.3,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
4,2007-01-18 07:00:00,2007-01-18 08:45:00,売り,121.399,121.5,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
5,2007-01-22 07:00:00,2007-01-22 08:00:00,売り,121.699,121.8,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
6,2007-01-26 07:00:00,2007-01-26 08:00:00,売り,121.589,121.44,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
7,2007-01-29 07:00:00,2007-01-29 07:15:00,売り,121.919,122.02,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
8,2007-01-31 07:00:00,2007-01-31 07:30:00,買い,121.601,121.5,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
9,2007-02-05 07:00:00,2007-02-05 07:45:00,買い,120.73100000000001,120.63000000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
10,2007-02-07 07:00:00,2007-02-07 09:15:00,売り,120.719,120.57,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
11,2007-02-08 07:00:00,2007-02-08 07:45:00,売り,121.31899999999999,121.41999999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
