Datetime,Open,High,Low,Close,Volume,bb_upper,bb_middle,bb_lower,rsi,tokyo_high,tokyo_low,support_level_1,support_level_2,resistance_level_1
2014-08-12,102.278,102.355,102.083,102.296,0,102.99281451466011,102.12515,101.2574854853399,55.13078497404663,102.355,102.083,101.264,101.156,121.533
2014-08-13,102.297,102.647,102.223,102.578,0,103.01501737341148,102.18039999999999,101.3457826265885,60.16910203237417,102.647,102.223,101.264,101.156,121.533
2014-08-14,102.579,102.612,102.302,102.505,0,102.99893827143408,102.23585,101.47276172856591,58.342758722355704,102.612,102.302,101.264,101.156,121.533
2014-08-15,102.508,102.708,102.13,102.348,0,102.9649083175164,102.2778,101.5906916824836,54.51053538558335,102.708,102.13,101.264,101.156,121.533
2014-08-17,102.323,102.435,102.239,102.299,0,102.94765527717227,102.30550000000001,101.66334472282774,53.33308751746068,102.435,102.239,101.264,101.156,121.533
2014-08-18,102.298,102.641,102.295,102.594,0,102.95847869188853,102.34370000000001,101.7289213081115,59.065776910436085,102.641,102.295,101.264,101.156,121.533
2014-08-19,102.593,103.217,102.512,103.174,0,103.07395328041521,102.41244999999999,101.75094671958477,67.51509414747528,103.217,102.512,101.264,101.156,121.533
2014-08-20,103.175,103.952,103.103,103.888,0,103.40021355465457,102.50900000000001,101.61778644534546,74.49456755958295,103.952,103.103,101.264,101.156,121.533
2014-08-21,103.889,103.942,103.591,103.75,0,103.61146609915667,102.59215000000002,101.57283390084336,71.30573958368142,103.942,103.591,101.264,101.156,121.533
2014-08-22,103.748,104.185,103.493,103.933,0,103.82505039064152,102.6507,101.47634960935848,72.95880146530654,104.185,103.493,101.264,101.156,121.533
2014-08-24,104.258,104.265,104.117,104.213,0,104.07283959358786,102.71695,101.36106040641214,75.30317507565944,104.265,104.117,101.264,101.156,121.533
2014-08-25,104.212,104.239,103.74,103.852,0,104.22052316530142,102.7787,101.33687683469859,67.2124994904128,104.239,103.74,101.264,101.156,121.533
2014-08-26,103.851,104.163,103.817,103.954,0,104.37234916857578,102.84485,101.3173508314242,68.2504733292516,104.163,103.817,101.264,101.156,121.533
2014-08-27,103.956,104.064,103.691,103.749,0,104.47464057992391,102.90339999999999,101.33215942007607,63.87384629297857,104.064,103.691,101.264,101.156,121.533
2014-08-28,103.75,103.881,103.546,103.788,0,104.5730952204667,102.96520000000001,101.35730477953332,64.34231697892002,103.881,103.546,101.264,101.156,121.533
2014-08-29,103.787,104.106,103.749,104.076,0,104.69412326577434,103.06064999999998,101.42717673422563,67.67581946222819,104.106,103.749,101.264,101.156,121.533
2014-08-31,104.173,104.202,104.115,104.169,0,104.76931811419666,103.18050000000001,101.59168188580335,68.69360407444641,104.202,104.115,101.264,101.156,121.533
2014-09-01,104.168,104.84,104.093,104.798,0,104.96428965312273,103.31875,101.67321034687726,74.53399105711442,104.84,104.093,101.264,101.156,121.533
2014-09-02,104.8,105.301,104.755,105.275,0,105.23471962295018,103.4758,101.71688037704983,77.9009281474666,105.301,104.755,101.264,101.156,121.533
2014-09-03,105.274,105.277,104.733,104.811,0,105.36281650563161,103.6025,101.8421834943684,68.42401397943702,105.277,104.733,101.264,101.156,121.533
2014-09-04,104.81,105.698,104.773,105.334,0,105.56123418165558,103.7544,101.94756581834443,72.48688039296488,105.698,104.773,101.264,101.156,121.533
2014-09-05,105.335,105.362,104.674,105.08,0,105.68966833471335,103.87950000000001,102.06933166528667,67.91634931430228,105.362,104.674,101.264,101.156,121.533
2014-09-07,104.994,105.22,104.984,105.048,0,105.76939482271221,104.00665,102.24390517728777,67.34026898154676,105.22,104.984,101.264,101.156,121.533
2014-09-08,105.049,106.329,105.032,106.215,0,106.03925811130428,104.2,102.36074188869573,75.50147320429818,106.329,105.032,101.264,101.156,121.533
2014-09-09,106.216,106.465,106.03,106.327,0,106.24603767716005,104.4014,102.55676232283994,76.11826607801031,106.465,106.03,101.264,101.156,121.533
2014-09-10,106.326,106.877,106.306,106.755,0,106.52885005991409,104.60945,102.6900499400859,78.36038824587173,106.877,106.306,101.264,101.156,121.533
2014-09-11,106.753,107.379,106.643,107.337,0,106.95923333929925,104.8176,102.67596666070075,80.97592520355154,107.379,106.643,101.264,101.156,121.533
2014-09-12,107.338,107.385,107.083,107.334,0,107.34817622639883,104.9899,102.63162377360118,80.92163031154479,107.385,107.083,101.264,101.156,121.533
2014-09-14,107.198,107.355,107.152,107.167,0,107.62756785910467,105.16075000000001,102.69393214089534,77.79459781476962,107.355,107.152,101.264,101.156,121.533
2014-09-15,107.166,107.343,106.921,107.131,0,107.86187437222642,105.32065,102.77942562777358,77.10291137617224,107.343,106.921,101.264,101.156,121.533
2014-09-16,107.129,107.323,106.802,107.19,0,108.08153219735084,105.4695,102.85746780264915,77.45667404832145,107.323,106.802,101.264,101.156,121.533
2014-09-17,107.189,108.671,107.135,108.641,0,108.55179860483236,105.70895,102.86610139516765,84.0027084639121,108.671,107.135,101.264,101.156,121.533
2014-09-18,108.64,109.45,108.49,109.217,0,109.07856254765721,105.9721,102.86563745234278,85.76926441600605,109.45,108.49,101.264,101.156,121.533
2014-09-19,109.218,109.264,108.583,109.027,0,109.4374972747133,106.23599999999999,103.03450272528669,82.53170637307048,109.264,108.583,101.264,101.156,121.533
2014-09-21,109.027,109.177,108.657,108.779,0,109.66286222733876,106.48554999999999,103.30823777266122,78.37321046503253,109.177,108.657,101.264,101.156,121.533
2014-09-22,108.78,109.185,108.594,108.762,0,109.84250683513194,106.71985,103.59719316486805,78.0827730208188,109.185,108.594,101.264,101.156,121.533
2014-09-23,108.763,108.984,108.244,108.59,0,109.9331664253031,106.94090000000001,103.94863357469693,75.05228147704447,108.984,108.244,101.264,101.156,121.533
2014-09-24,108.588,109.33,108.483,109.122,0,110.12353286794021,107.15710000000001,104.19066713205982,77.9082640936042,109.33,108.483,101.264,101.156,121.533
2014-09-25,109.121,109.364,108.469,108.906,0,110.26630307200082,107.33865,104.41099692799918,74.1944273090413,109.364,108.469,101.264,101.156,121.533
2014-09-26,108.907,109.524,108.843,109.281,0,110.36359343330285,107.56215,104.76070656669715,76.30615104397708,109.524,108.843,101.264,101.156,121.533
2014-09-28,109.294,109.508,109.253,109.389,0,110.47750036864916,107.76490000000001,105.05229963135086,76.89262849305248,109.508,109.253,101.264,101.156,121.533
2014-09-29,109.39,109.736,109.122,109.299,0,110.46766783242583,107.97585000000001,105.48403216757418,75.22168336871599,109.736,109.122,101.264,101.156,121.533
2014-09-30,109.3,110.08,109.215,109.88,0,110.45046817950394,108.21744999999999,105.98443182049603,78.47378077834396,110.08,109.215,101.264,101.156,121.533
2014-10-01,109.882,109.971,108.546,108.654,0,110.37975216567999,108.3394,106.29904783432,60.44548626924106,109.971,108.546,101.264,101.156,121.533
2014-10-02,108.655,108.947,108.0,108.794,0,110.28855326157966,108.46275,106.63694673842033,61.53228398572216,108.947,108.0,101.264,101.156,121.533
2014-10-03,108.795,109.894,108.657,109.75,0,110.34223344767187,108.6125,106.88276655232812,67.99834311677895,109.894,108.657,101.264,101.156,121.533
2014-10-05,109.706,109.841,109.537,109.596,0,110.40146354111319,108.72545,107.0494364588868,66.07167849663739,109.841,109.537,101.264,101.156,121.533
2014-10-06,109.595,109.645,108.644,109.095,0,110.36852315095138,108.8135,107.25847684904863,60.105156919566554,109.645,108.644,101.264,101.156,121.533
2014-10-07,109.102,109.135,107.745,108.359,0,110.25259627038085,108.8731,107.49360372961914,52.59157804489134,109.135,107.745,101.264,101.156,121.533
2014-10-08,108.358,108.733,107.821,107.922,0,110.12536963371367,108.91264999999999,107.6999303662863,48.69894908092566,108.733,107.821,101.264,101.156,121.533
2014-10-09,107.921,108.175,107.52,107.788,0,110.00395274636665,108.94255000000001,107.88114725363337,47.53705346981045,108.175,107.52,101.264,101.156,121.533
2014-10-10,107.786,108.145,107.614,107.645,0,110.09074680717215,108.89275,107.69475319282786,46.26838602747481,108.145,107.614,101.264,101.156,121.533
2014-10-12,107.544,107.603,107.054,107.144,0,110.19722668463983,108.7891,107.38097331536018,42.03566336929549,107.603,107.054,101.264,101.156,121.533
2014-10-13,107.143,107.564,106.752,107.212,0,110.25912163928449,108.69835,107.13757836071552,42.80052586979976,107.564,106.752,101.264,101.156,121.533
2014-10-14,107.215,107.396,106.663,107.191,0,110.31125924774251,108.61895,106.92664075225748,42.61351582618339,107.396,106.663,101.264,101.156,121.533
2014-10-15,107.192,107.488,105.189,106.077,0,110.5046078295791,108.4847,106.4647921704209,34.10138289829453,107.488,105.189,101.264,101.156,121.533
2014-10-16,106.076,106.486,105.498,106.153,0,110.62244848424339,108.36285000000001,106.10325151575663,35.054514961507266,106.486,105.498,101.264,101.156,121.533
2014-10-17,106.151,106.933,106.134,106.871,0,110.57085528699383,108.2503,105.92974471300616,43.38556079182517,106.933,106.134,101.264,101.156,121.533
2014-10-19,107.208,107.392,106.996,107.371,0,110.50379886868231,108.17355,105.8433011313177,48.35397404504539,107.392,106.996,101.264,101.156,121.533
2014-10-20,107.371,107.384,106.525,106.58,0,110.40909001094563,108.0385,105.66790998905437,42.06471333573631,107.384,106.525,101.264,101.156,121.533
2014-10-21,106.581,107.113,106.252,106.91,0,110.24868259906013,107.91454999999999,105.58041740093985,45.263369955486056,107.113,106.252,101.264,101.156,121.533
2014-10-22,106.909,107.375,106.789,107.328,0,110.07316512466308,107.81599999999999,105.5588348753369,49.097038287463114,107.375,106.789,101.264,101.156,121.533
2014-10-23,107.329,108.355,107.132,107.988,0,109.77393388766065,107.72139999999999,105.66886611233933,54.514120371792686,108.355,107.132,101.264,101.156,121.533
2014-10-24,107.985,108.276,107.786,108.148,0,109.71421396110215,107.6961,105.67798603889786,55.743704237678756,108.276,107.786,101.264,101.156,121.533
2014-10-26,108.353,108.353,107.861,108.001,0,109.6170650540061,107.65644999999999,105.69583494599388,54.29160507519514,108.353,107.861,101.264,101.156,121.533
2014-10-27,108.005,108.089,107.606,107.809,0,109.27240921188285,107.55940000000001,105.84639078811718,52.3726126216871,108.089,107.606,101.264,101.156,121.533
2014-10-28,107.809,108.235,107.693,108.161,0,108.95620197728766,107.48765,106.01909802271234,55.47950819899497,108.235,107.693,101.264,101.156,121.533
2014-10-29,108.164,109.116,107.942,109.05,0,108.94419997257864,107.4854,106.02660002742135,62.18824185617215,109.116,107.942,101.264,101.156,121.533
2014-10-30,109.059,109.463,108.796,109.4,0,109.17993707452919,107.53745,105.89496292547082,64.45895245979477,109.463,108.796,101.264,101.156,121.533
2014-10-31,109.399,112.475,109.332,112.292,0,110.40139290998603,107.75595000000001,105.110507090014,76.8368607819687,112.475,109.332,101.264,101.156,121.533
2014-11-02,112.698,112.982,112.649,112.733,0,111.42487179022116,108.00320000000002,104.58152820977888,78.08995927214625,112.982,112.649,101.264,101.156,121.533
2014-11-03,112.733,114.212,112.572,113.506,0,112.46696034117632,108.29625000000001,104.12553965882371,80.12010605954029,114.212,112.572,101.264,101.156,121.533
2014-11-04,113.506,114.121,113.17,114.02,0,113.45759686432783,108.64005,103.82250313567218,81.3570958909465,114.121,113.17,101.264,101.156,121.533
2014-11-05,114.02,115.514,113.927,114.392,0,114.37514097672225,108.99904999999998,103.62295902327772,82.2194047855576,115.514,113.927,101.264,101.156,121.533
2014-11-06,114.391,115.459,114.061,115.444,0,115.40126603102381,109.4117,103.42213396897618,84.4148285795925,115.459,114.061,101.264,101.156,121.533
2014-11-07,115.445,115.576,114.253,114.581,0,116.02333748533789,109.83689999999999,103.65046251466208,76.11236416312322,115.576,114.253,101.264,101.156,121.533
2014-11-09,114.511,114.565,114.049,114.155,0,116.45364398208503,110.23700000000001,104.02035601791499,72.33060502766517,114.565,114.049,101.264,101.156,121.533
2014-11-10,114.156,115.307,113.858,115.272,0,117.04024263300063,110.65705,104.27385736699937,75.73504994480093,115.307,113.858,101.264,101.156,121.533
2014-11-11,115.269,116.103,115.034,115.613,0,117.61273508082483,111.06915,104.52556491917515,76.67843758204909,116.103,115.034,101.264,101.156,121.533
2014-11-12,115.611,115.884,114.887,115.676,0,118.02050704123292,111.52394999999999,105.02739295876705,76.85745396138485,115.884,114.887,101.264,101.156,121.533
2014-11-13,115.677,116.198,115.309,116.059,0,118.40197942556534,111.98140000000001,105.56082057443467,77.96482834418822,116.198,115.309,101.264,101.156,121.533
2014-11-14,116.06,116.823,116.017,116.267,0,118.73447639502197,112.42835,106.12222360497802,78.56470511250866,116.823,116.017,101.264,101.156,121.533
2014-11-16,116.471,117.051,115.455,115.797,0,118.94118876909923,112.81879999999998,106.69641123090074,73.68341566169318,117.051,115.455,101.264,101.156,121.533
2014-11-17,115.796,116.785,115.46,116.58,0,119.17662005656734,113.2404,107.30417994343264,76.32270907741926,116.785,115.46,101.264,101.156,121.533
2014-11-18,116.58,117.416,116.338,117.337,0,119.38463458262552,113.70719999999999,108.02976541737445,78.56130309361369,117.416,116.338,101.264,101.156,121.533
2014-11-19,117.33,118.539,117.229,118.465,0,119.59418897686591,114.24000000000001,108.88581102313411,81.38548664072044,118.539,117.229,101.264,101.156,121.533
2014-11-20,118.465,118.979,117.356,117.807,0,119.50672640658125,114.72229999999999,109.93787359341873,75.16516784518437,118.979,117.356,101.264,101.156,121.533
2014-11-21,117.807,118.122,117.386,117.771,0,119.34811067454837,115.15835,110.96858932545163,74.82819705968676,118.122,117.386,101.264,101.156,121.533
2014-11-23,117.886,117.945,117.579,117.903,0,119.00490120418402,115.5835,112.16209879581598,75.26604696915626,117.945,117.579,101.264,101.156,121.533
2014-11-24,117.903,118.576,117.788,117.959,0,119.08346979568486,115.86685,112.65023020431514,75.4610608406135,118.576,117.788,101.264,101.156,121.533
2014-11-25,117.957,118.29,117.657,117.817,0,119.10175229811563,116.12105000000001,113.1403477018844,73.87057985590349,118.29,117.657,101.264,101.156,121.533
2014-11-26,117.818,117.901,117.267,117.306,0,119.07751167332779,116.31105,113.5445883266722,68.2923682191217,117.901,117.267,101.264,101.156,121.533
2014-11-27,117.309,118.337,117.236,118.285,0,119.20775330497692,116.5243,113.84084669502307,72.566527801071,118.337,117.236,101.264,101.156,121.533
2014-11-28,118.286,118.771,118.075,118.601,0,119.37614371355191,116.73475,114.0933562864481,73.79444575830067,118.771,118.075,101.264,101.156,121.533
2014-11-30,118.73,119.027,118.717,118.881,0,119.63550120011543,116.9066,114.17769879988457,74.86787498350223,119.027,118.717,101.264,101.156,121.533
2014-12-01,118.88,119.14,117.864,118.459,0,119.68832128439958,117.10050000000001,114.51267871560044,70.20063422331205,119.14,117.864,101.264,101.156,121.533
2014-12-02,118.458,119.436,118.378,119.226,0,119.72217681036959,117.35404999999999,114.98592318963038,73.4413323546011,119.436,118.378,101.264,101.156,121.533
2014-12-03,119.224,119.95,119.129,119.896,0,119.99761944724295,117.58525,115.17288055275705,75.90623798109583,119.95,119.129,101.264,101.156,121.533
2014-12-04,119.896,120.25,119.339,120.059,0,120.27083865340447,117.80754999999999,115.34426134659552,76.47819339076803,120.25,119.339,101.264,101.156,121.533
2014-12-05,120.061,121.686,119.982,121.451,0,120.8313556191769,118.0963,115.3612443808231,80.69324706196974,121.686,119.982,101.264,101.156,121.533
2014-12-07,121.584,121.843,121.339,121.533,0,121.32176990973063,118.37,115.41823009026938,80.91026302432677,121.843,121.339,101.264,101.156,121.533
2014-12-08,121.533,121.551,120.058,120.178,0,121.45159182055478,118.56555,115.67950817944522,67.42360007386827,121.551,120.058,101.264,101.156,121.533
2014-12-09,120.178,120.282,117.944,118.866,0,121.31132135353454,118.71900000000001,116.12667864646548,57.4398556654854,120.282,117.944,101.264,101.156,121.533
2014-12-10,118.864,119.454,117.439,118.196,0,121.21509647041333,118.7998,116.38450352958668,53.11451436281995,119.454,117.439,101.264,101.156,121.533
2014-12-11,118.199,119.556,117.907,118.66,0,121.18804082294191,118.86595,116.54385917705808,55.60763441619684,119.556,117.907,101.264,101.156,121.533
2014-12-12,118.662,119.084,118.05,118.758,0,121.19607527734397,118.8806,116.56512472265604,56.138133526846076,119.084,118.05,101.264,101.156,121.533
2014-12-14,118.671,119.057,117.777,118.682,0,121.1895507659347,118.92435,116.65914923406531,55.58338828107767,119.057,117.777,101.264,101.156,121.533
2014-12-15,118.682,118.977,117.293,117.464,0,121.20914634316843,118.90899999999999,116.60885365683156,47.484811284973524,118.977,117.293,101.264,101.156,121.533
2014-12-16,117.463,117.758,115.564,116.888,0,121.2861816197107,118.85825,116.4303183802893,44.2046757709281,117.758,115.564,101.264,101.156,121.533
2014-12-17,116.889,119.006,116.817,118.484,0,121.28416210121156,118.8845,116.48483789878844,53.74004224063691,119.006,116.817,101.264,101.156,121.533
2014-12-18,118.488,119.364,118.26,119.189,0,121.30473499718623,118.95309999999999,116.60146500281375,57.218127957860666,119.364,118.26,101.264,101.156,121.533
2014-12-19,119.189,119.621,118.841,119.46,0,121.29521084852163,119.0608,116.82638915147837,58.50949191128636,119.621,118.841,101.264,101.156,121.533
2014-12-21,119.524,119.573,119.313,119.528,0,121.33663999410285,119.12294999999999,116.90926000589712,58.84517843247215,119.573,119.313,101.264,101.156,121.533
2014-12-22,119.526,120.183,119.462,120.136,0,121.44193746289082,119.19969999999998,116.95746253710914,61.8196155836719,120.183,119.462,101.264,101.156,121.533
2014-12-23,120.138,120.826,120.052,120.381,0,121.56902099759193,119.27470000000001,116.98037900240809,62.980688771955876,120.826,120.052,101.264,101.156,121.533
2014-12-24,120.382,120.532,120.278,120.447,0,121.69059985106652,119.3741,117.05760014893347,63.30442812496111,120.532,120.278,101.264,101.156,121.533
2014-12-25,120.246,120.422,120.152,120.191,0,121.76455787079014,119.42235000000001,117.08014212920988,61.07342514474117,120.422,120.152,101.264,101.156,121.533
2014-12-26,120.19,120.462,120.173,120.322,0,121.81032025797666,119.44365,117.07697974202335,61.81503328914658,120.462,120.173,101.264,101.156,121.533
2014-12-28,120.324,120.601,120.227,120.235,0,121.82949316115447,119.45245,117.07540683884552,60.98407848172925,120.601,120.227,101.264,101.156,121.533
2014-12-29,120.236,120.735,120.173,120.444,0,121.64664618130065,119.40210000000002,117.15755381869938,62.29534212110345,120.735,120.173,101.264,101.156,121.533
2014-12-30,120.443,120.485,118.863,119.528,0,121.32491957616172,119.30184999999999,117.27878042383826,53.76643708558245,120.485,118.863,101.264,101.156,121.533
2014-12-31,119.528,119.942,119.295,119.692,0,121.26937433713195,119.27754999999999,117.28572566286803,54.95552053378399,119.942,119.295,101.264,101.156,121.533
