Datetime,Open,High,Low,Close,Volume,bb_upper,bb_middle,bb_lower,rsi,tokyo_high,tokyo_low,support_level_1,support_level_2,support_level_3,resistance_level_1,resistance_level_2
2009-03-15,98.12,98.52,97.58,98.26,0,100.65983693611938,97.3445,94.02916306388062,61.173688028007454,98.52,97.58,88.64,88.3,86.34,99.19,100.86
2009-03-16,98.25,98.67,98.0,98.34,0,100.3777844744156,97.59400000000001,94.81021552558441,61.51219027959847,98.67,98.0,88.64,88.3,86.34,99.19,100.86
2009-03-17,98.33,98.99,98.26,98.48,0,99.69825011958378,97.869,96.03974988041622,62.13435236723086,98.99,98.26,88.64,88.3,86.34,99.19,100.86
2009-03-18,98.47,98.8,95.7,96.03,0,99.45527376957219,97.921,96.38672623042783,47.62525506827786,98.8,95.7,88.64,88.3,86.34,99.19,100.86
2009-03-19,96.02,96.14,93.55,94.59,0,99.88836057687284,97.7905,95.69263942312715,41.49245459233125,96.14,93.55,88.64,88.3,86.34,99.19,100.86
2009-03-20,94.58,96.28,94.17,95.97,0,99.93813648112628,97.696,95.45386351887372,48.35591853093324,96.28,94.17,88.64,88.3,86.34,99.19,100.86
2009-03-22,95.65,96.58,95.45,96.39,0,99.94794310498385,97.63449999999999,95.32105689501613,50.26806740272778,96.58,95.45,88.64,88.3,86.34,99.19,100.86
2009-03-23,96.39,98.04,95.66,97.78,0,99.95374696175612,97.63950000000001,95.3252530382439,56.06575139930718,98.04,95.66,88.64,88.3,86.34,99.19,100.86
2009-03-24,97.79,98.59,97.53,97.77,0,99.96503213414663,97.6505,95.33596786585336,56.01515790777673,98.59,97.53,88.64,88.3,86.34,99.19,100.86
2009-03-25,97.78,98.11,96.94,97.81,0,99.97814232823758,97.663,95.34785767176241,56.18547560681674,98.11,96.94,88.64,88.3,86.34,99.19,100.86
2009-03-26,97.8,98.89,97.7,98.37,0,99.96536373081197,97.6575,95.34963626918803,58.60230305193676,98.89,97.7,88.64,88.3,86.34,99.19,100.86
2009-03-27,98.36,98.44,97.13,97.9,0,99.79564477390191,97.593,95.3903552260981,55.8193441915185,98.44,97.13,88.64,88.3,86.34,99.19,100.86
2009-03-29,98.11,98.34,97.68,97.79,0,99.75084071583642,97.5685,95.38615928416358,55.159123742953625,98.34,97.68,88.64,88.3,86.34,99.19,100.86
2009-03-30,97.8,98.46,95.98,98.34,0,99.7555901583224,97.57050000000001,95.38540984167761,57.843965423223956,98.46,95.98,88.64,88.3,86.34,99.19,100.86
2009-03-31,98.33,99.49,97.89,98.71,0,99.83416193676312,97.60249999999999,95.37083806323686,59.596580066201454,99.49,97.89,88.64,88.3,86.34,99.19,100.86
2009-04-01,98.71,99.18,98.39,98.73,0,99.79151248861068,97.5895,95.38748751138932,59.69412573362151,99.18,98.39,88.64,88.3,86.34,99.19,100.86
2009-04-02,98.74,100.2,98.68,99.69,0,99.99634218951365,97.6455,95.29465781048634,64.16619666977638,100.2,98.68,88.64,88.3,86.34,99.19,100.86
2009-04-03,99.69,100.4,99.36,100.35,0,100.38658734076674,97.8505,95.31441265923326,66.88641594152995,100.4,99.36,88.64,88.3,86.34,99.19,100.86
2009-04-05,100.21,100.94,100.21,100.86,0,100.86217110286134,98.01,95.15782889713867,68.85396128745889,100.94,100.21,88.64,88.3,86.34,99.19,100.86
2009-04-06,100.87,101.47,100.25,100.46,0,101.17675704874785,98.131,95.08524295125216,65.56351151729098,101.47,100.25,88.64,88.3,86.34,99.19,100.86
2009-04-07,100.45,100.9,99.89,100.02,0,101.37431234586961,98.21900000000001,95.0636876541304,62.050734140227746,100.9,99.89,88.64,88.3,86.34,99.19,100.86
2009-04-08,100.03,100.39,99.34,99.88,0,101.53345826227877,98.29599999999999,95.05854173772121,60.932083457358175,100.39,99.34,88.64,88.3,86.34,99.19,100.86
2009-04-09,99.89,100.75,99.81,100.27,0,101.7353744752598,98.38550000000001,95.03562552474021,62.93661941837021,100.75,99.81,88.64,88.3,86.34,99.19,100.86
2009-04-10,100.27,100.52,100.23,100.23,0,101.85372328884884,98.59549999999999,95.33727671115113,62.58195079846856,100.52,100.23,88.64,88.3,86.34,99.19,100.86
2009-04-12,100.38,100.53,100.25,100.37,0,101.6599096994853,98.8845,96.10909030051471,63.360211391415,100.53,100.25,88.64,88.3,86.34,99.19,100.86
2009-04-13,100.35,100.74,99.64,99.85,0,101.53612710759727,99.07849999999999,96.62087289240272,58.49374924864284,100.74,99.64,88.64,88.3,86.34,99.19,100.86
2009-04-14,99.86,99.99,98.4,98.42,0,101.3340287834653,99.18,97.02597121653471,47.65411725737038,99.99,98.4,88.64,88.3,86.34,99.19,100.86
2009-04-15,98.41,99.68,98.17,99.16,0,101.3054231082141,99.249,97.19257689178589,52.55399347493746,99.68,98.17,88.64,88.3,86.34,99.19,100.86
2009-04-16,99.17,99.78,98.56,99.39,0,101.27142215913925,99.33,97.38857784086075,53.99539406502025,99.78,98.56,88.64,88.3,86.34,99.19,100.86
2009-04-17,99.38,99.65,98.73,99.17,0,101.21284544796434,99.398,97.58315455203565,52.35692337142,99.65,98.73,88.64,88.3,86.34,99.19,100.86
2009-04-19,99.24,99.43,98.65,98.82,0,101.19450648251265,99.4205,97.64649351748736,49.76945587842001,99.43,98.65,88.64,88.3,86.34,99.19,100.86
2009-04-20,98.83,99.15,97.68,98.26,0,101.15686288367647,99.4385,97.72013711632354,45.86395323610805,99.15,97.68,88.64,88.3,86.34,99.19,100.86
2009-04-21,98.27,98.94,97.81,98.14,0,101.11288140794593,99.456,97.79911859205407,45.04818047515301,98.94,97.81,88.64,88.3,86.34,99.19,100.86
2009-04-22,98.15,98.5,97.59,97.7,0,101.18717214133983,99.42399999999999,97.66082785866016,42.091857241133425,98.5,97.59,88.64,88.3,86.34,99.19,100.86
2009-04-23,97.71,98.46,97.15,97.38,0,101.31318785852879,99.3575,97.40181214147121,40.03413344468469,98.46,97.15,88.64,88.3,86.34,99.19,100.86
2009-04-24,97.39,97.46,96.66,97.19,0,101.43963385411764,99.2805,97.12136614588236,38.82063308124913,97.46,96.66,88.64,88.3,86.34,99.19,100.86
2009-04-26,96.83,97.13,96.55,96.62,0,101.56620560838911,99.127,96.68779439161088,35.35802444347837,97.13,96.55,88.64,88.3,86.34,99.19,100.86
2009-04-27,96.61,96.91,96.23,96.34,0,101.58041239493637,98.9265,96.27258760506363,33.76481445288371,96.91,96.23,88.64,88.3,86.34,99.19,100.86
2009-04-28,96.33,97.07,95.64,96.93,0,101.36406909552443,98.72999999999999,96.09593090447555,39.90911297589328,97.07,95.64,88.64,88.3,86.34,99.19,100.86
2009-04-29,96.92,98.0,96.6,97.4,0,101.14602393916384,98.577,96.00797606083616,44.338739560350014,98.0,96.6,88.64,88.3,86.34,99.19,100.86
2009-04-30,97.4,99.19,97.16,98.91,0,101.01013235533031,98.52149999999999,96.03286764466966,55.65010162329143,99.19,97.16,88.64,88.3,86.34,99.19,100.86
2009-05-01,98.91,99.6,98.75,99.15,0,100.91355100831689,98.485,96.05644899168311,57.14091652306431,99.6,98.75,88.64,88.3,86.34,99.19,100.86
2009-05-03,99.28,99.59,99.14,99.48,0,100.7805329762119,98.44550000000001,96.11046702378812,59.173108764362674,99.59,99.14,88.64,88.3,86.34,99.19,100.86
2009-05-04,99.47,99.57,98.64,98.68,0,100.55945248636537,98.36800000000001,96.17654751363465,52.654991267201396,99.57,98.64,88.64,88.3,86.34,99.19,100.86
2009-05-05,98.68,99.23,98.08,98.17,0,100.24805125562055,98.258,96.26794874437944,48.952947750618556,99.23,98.08,88.64,88.3,86.34,99.19,100.86
2009-05-06,98.16,99.1,97.95,98.46,0,100.04383042879077,98.1885,96.33316957120924,51.060014603009044,99.1,97.95,88.64,88.3,86.34,99.19,100.86
2009-05-07,98.45,99.79,98.42,99.09,0,100.11661975076714,98.22200000000001,96.32738024923287,55.36987302465103,99.79,98.42,88.64,88.3,86.34,99.19,100.86
2009-05-08,99.1,99.61,98.34,98.49,0,100.03876781845142,98.1885,96.33823218154859,50.78303692642549,99.61,98.34,88.64,88.3,86.34,99.19,100.86
2009-05-10,98.67,98.85,98.19,98.25,0,99.89856847631803,98.1315,96.36443152368197,49.03328936304446,98.85,98.19,88.64,88.3,86.34,99.19,100.86
2009-05-11,98.26,98.69,97.15,97.32,0,99.77229628165439,98.039,96.30570371834561,42.86932940732246,98.69,97.15,88.64,88.3,86.34,99.19,100.86
2009-05-12,97.33,97.86,95.8,96.2,0,99.77617129835488,97.908,96.03982870164512,36.85978753963382,97.86,95.8,88.64,88.3,86.34,99.19,100.86
2009-05-13,96.19,96.72,95.15,95.51,0,99.90116632770055,97.7705,95.63983367229945,33.72332031092451,96.72,95.15,88.64,88.3,86.34,99.19,100.86
2009-05-14,95.5,96.21,95.14,96.03,0,99.91750527191323,97.66499999999999,95.41249472808676,38.00471737626948,96.21,95.14,88.64,88.3,86.34,99.19,100.86
2009-05-15,96.04,96.04,94.75,95.24,0,100.02979902725218,97.542,95.05420097274782,34.371951682966284,96.04,94.75,88.64,88.3,86.34,99.19,100.86
2009-05-17,94.88,95.19,94.57,94.84,0,100.1680964385573,97.41499999999999,94.66190356144268,32.669182689592986,95.19,94.57,88.64,88.3,86.34,99.19,100.86
2009-05-18,94.83,96.63,94.76,96.46,0,100.16175187505495,97.3785,94.59524812494506,44.63237631130793,96.63,94.76,88.64,88.3,86.34,99.19,100.86
2009-05-19,96.45,96.72,95.5,95.68,0,100.19498930502576,97.3315,94.46801069497425,40.867302540881795,96.72,95.5,88.64,88.3,86.34,99.19,100.86
2009-05-20,95.67,96.12,94.3,94.56,0,100.3259258544672,97.24249999999999,94.15907414553278,36.15147797628587,96.12,94.3,88.64,88.3,86.34,99.19,100.86
2009-05-21,94.57,95.29,93.89,94.2,0,100.46230987842256,97.10600000000001,93.74969012157746,34.762910590943775,95.29,93.89,88.64,88.3,86.34,99.19,100.86
2009-05-22,94.19,94.93,93.87,94.8,0,100.4750650179722,96.976,93.4769349820278,38.970325937235096,94.93,93.87,88.64,88.3,86.34,99.19,100.86
2009-05-24,94.65,94.81,94.42,94.63,0,100.28520081743815,96.76200000000001,93.23879918256188,38.21822916509051,94.81,94.42,88.64,88.3,86.34,99.19,100.86
2009-05-25,94.64,95.21,94.61,94.61,0,99.99802468948702,96.535,93.07197531051297,38.125007815576055,95.21,94.61,88.64,88.3,86.34,99.19,100.86
2009-05-26,94.62,95.46,94.51,95.41,0,99.54792829859406,96.3315,93.11507170140595,44.008210956726685,95.46,94.51,88.64,88.3,86.34,99.19,100.86
2009-05-27,95.4,96.27,94.65,96.24,0,99.24008723682336,96.2095,93.17891276317665,49.38531023860879,96.27,94.65,88.64,88.3,86.34,99.19,100.86
2009-05-28,96.24,97.24,96.24,96.32,0,99.012507554816,96.11699999999999,93.22149244518398,49.88487193709347,97.24,96.24,88.64,88.3,86.34,99.19,100.86
2009-05-29,96.33,96.9,95.02,95.3,0,98.66448997410757,95.959,93.25351002589244,43.931253257327484,96.9,95.02,88.64,88.3,86.34,99.19,100.86
2009-05-31,95.15,95.48,94.66,95.0,0,98.07305536918929,95.7545,93.4359446308107,42.33104357048275,95.48,94.66,88.64,88.3,86.34,99.19,100.86
2009-06-01,95.01,96.8,94.45,96.35,0,97.62341371269002,95.6475,93.67158628730996,50.983557164762395,96.8,94.45,88.64,88.3,86.34,99.19,100.86
2009-06-02,96.36,96.58,95.33,95.63,0,97.09163523228847,95.5165,93.94136476771152,46.93860159249023,96.58,95.33,88.64,88.3,86.34,99.19,100.86
2009-06-03,95.64,96.41,95.56,96.14,0,96.83385569530425,95.4575,94.08114430469574,49.96666810729916,96.41,95.56,88.64,88.3,86.34,99.19,100.86
2009-06-04,96.15,96.97,96.08,96.74,0,96.93713174961738,95.4845,94.03186825038262,53.34027627825196,96.97,96.08,88.64,88.3,86.34,99.19,100.86
2009-06-05,96.75,98.88,96.56,98.66,0,97.64887418638949,95.642,93.6351258136105,62.13805109186764,98.88,96.56,88.64,88.3,86.34,99.19,100.86
2009-06-07,98.49,98.86,98.35,98.46,0,98.11437451813075,95.7635,93.41262548186924,60.850953386670874,98.86,98.35,88.64,88.3,86.34,99.19,100.86
2009-06-08,98.45,98.73,97.97,98.02,0,98.43486549494668,95.9025,93.37013450505333,58.00438214505302,98.73,97.97,88.64,88.3,86.34,99.19,100.86
2009-06-09,98.01,98.42,97.09,97.67,0,98.63857433888424,96.04400000000001,93.44942566111578,55.769515601545116,98.42,97.09,88.64,88.3,86.34,99.19,100.86
2009-06-10,97.68,98.44,97.5,97.89,0,98.82811847667463,96.1155,93.40288152332536,56.89378401548475,98.44,97.5,88.64,88.3,86.34,99.19,100.86
2009-06-11,97.9,98.56,97.28,97.75,0,99.01396618941922,96.219,93.42403381058077,55.9196850795203,98.56,97.28,88.64,88.3,86.34,99.19,100.86
2009-06-12,97.76,98.42,97.76,98.41,0,99.25284668775154,96.4115,93.57015331224846,59.44489036235354,98.42,97.76,88.64,88.3,86.34,99.19,100.86
2009-06-14,98.42,98.55,98.1,98.31,0,99.3823289135285,96.61699999999999,93.85167108647148,58.679180028949276,98.55,98.1,88.64,88.3,86.34,99.19,100.86
2009-06-15,98.3,98.57,96.53,96.64,0,99.34585342785614,96.70899999999999,94.07214657214384,47.64235096738318,98.57,96.53,88.64,88.3,86.34,99.19,100.86
2009-06-16,96.65,97.27,95.96,96.62,0,99.2682827139804,96.8085,94.34871728601959,47.52705889983872,97.27,95.96,88.64,88.3,86.34,99.19,100.86
2009-06-17,96.63,96.78,95.52,95.78,0,99.16520016534608,96.86699999999999,94.5687998346539,42.83815847220965,96.78,95.52,88.64,88.3,86.34,99.19,100.86
2009-06-18,95.79,96.76,95.63,96.57,0,99.1298446657297,96.92499999999998,94.72015533427026,48.03102010969134,96.76,95.63,88.64,88.3,86.34,99.19,100.86
2009-06-19,96.58,97.18,96.0,96.25,0,99.12972752908968,96.92549999999999,94.7212724709103,46.20017448846857,97.18,96.0,88.64,88.3,86.34,99.19,100.86
2009-06-21,96.18,96.3,95.81,95.85,0,99.14129095920937,96.902,94.66270904079063,43.9452275387805,96.3,95.81,88.64,88.3,86.34,99.19,100.86
2009-06-22,95.84,96.27,95.12,95.26,0,99.14507460900452,96.9,94.65492539099549,40.783300892859906,96.27,95.12,88.64,88.3,86.34,99.19,100.86
2009-06-23,95.25,95.9,94.88,95.55,0,99.09079262930302,96.9275,94.76420737069697,42.95590905209615,95.9,94.88,88.64,88.3,86.34,99.19,100.86
2009-06-24,95.54,96.26,95.08,96.09,0,99.09457775090634,96.9145,94.73442224909367,46.86518920749383,96.26,95.08,88.64,88.3,86.34,99.19,100.86
2009-06-25,96.08,96.57,95.62,95.93,0,99.07791778990884,96.92949999999999,94.78108221009114,45.862300201944855,96.57,95.62,88.64,88.3,86.34,99.19,100.86
2009-06-26,95.94,96.04,95.04,95.21,0,99.13549284127538,96.88300000000001,94.63050715872464,41.55304201141156,96.04,95.04,88.64,88.3,86.34,99.19,100.86
2009-06-28,95.13,95.59,95.13,95.46,0,99.15528679746232,96.819,94.48271320253768,43.53686918260035,95.59,95.13,88.64,88.3,86.34,99.19,100.86
2009-06-29,95.45,96.31,95.29,95.9,0,98.8885135333666,96.681,94.47348646663339,46.94979124195743,96.31,95.29,88.64,88.3,86.34,99.19,100.86
2009-06-30,95.91,96.98,95.31,96.78,0,98.64977470755967,96.59700000000001,94.54422529244034,53.06078594653208,96.98,95.31,88.64,88.3,86.34,99.19,100.86
2009-07-01,96.77,96.96,96.27,96.59,0,98.47189641388815,96.5255,94.57910358611184,51.67666233198949,96.96,96.27,88.64,88.3,86.34,99.19,100.86
2009-07-02,96.6,96.88,95.7,95.94,0,98.32715147697336,96.43900000000001,94.55084852302666,47.14572593342997,96.88,95.7,88.64,88.3,86.34,99.19,100.86
2009-07-03,95.93,96.12,95.82,96.04,0,98.11897031004658,96.3465,94.57402968995343,47.90252658710019,96.12,95.82,88.64,88.3,86.34,99.19,100.86
2009-07-05,96.12,96.14,95.25,95.43,0,97.9222029881148,96.2305,94.53879701188521,43.78409130881263,96.14,95.25,88.64,88.3,86.34,99.19,100.86
2009-07-06,95.42,95.61,94.66,95.37,0,97.4811728057521,96.07849999999999,94.67582719424789,43.38894402213523,95.61,94.66,88.64,88.3,86.34,99.19,100.86
2009-07-07,95.36,95.43,94.31,94.34,0,97.07098278744756,95.88,94.68901721255243,37.18483795202633,95.43,94.31,88.64,88.3,86.34,99.19,100.86
2009-07-08,94.33,94.45,91.81,93.11,0,97.35058560797438,95.7035,94.05641439202563,31.409091966872253,94.45,91.81,88.64,88.3,86.34,99.19,100.86
2009-07-09,93.1,93.6,92.51,92.93,0,97.50575514344276,95.519,93.53224485655726,30.658599089157576,93.6,92.51,88.64,88.3,86.34,99.19,100.86
2009-07-10,92.94,93.07,91.78,92.56,0,97.72041909914311,95.358,92.9955809008569,29.118414343177193,93.07,91.78,88.64,88.3,86.34,99.19,100.86
2009-07-12,92.37,92.95,92.36,92.46,0,97.75979649253706,95.1525,92.54520350746294,28.698783921775586,92.95,92.36,88.64,88.3,86.34,99.19,100.86
2009-07-13,92.45,93.16,91.74,93.07,0,97.69966536819095,94.99350000000001,92.28733463180907,34.86512244268761,93.16,91.74,88.64,88.3,86.34,99.19,100.86
2009-07-14,93.08,93.76,92.71,93.57,0,97.62356614351694,94.8795,92.13543385648305,39.48487993019748,93.76,92.71,88.64,88.3,86.34,99.19,100.86
2009-07-15,93.56,94.46,93.26,94.06,0,97.58009033541666,94.81949999999999,92.05890966458333,43.699230565239574,94.46,93.26,88.64,88.3,86.34,99.19,100.86
2009-07-16,94.07,94.11,93.27,93.61,0,97.50980604706334,94.7225,91.93519395293666,40.88334922072166,94.11,93.27,88.64,88.3,86.34,99.19,100.86
2009-07-17,93.6,94.37,93.56,94.22,0,97.35124098859669,94.629,91.90675901140332,45.96620765869209,94.37,93.56,88.64,88.3,86.34,99.19,100.86
2009-07-19,94.25,94.68,94.16,94.65,0,97.22127182343897,94.565,91.90872817656103,49.27696054725261,94.68,94.16,88.64,88.3,86.34,99.19,100.86
2009-07-20,94.66,94.78,93.76,93.9,0,97.15352694032968,94.4995,91.84547305967031,44.19100366726414,94.78,93.76,88.64,88.3,86.34,99.19,100.86
