position_id,strategy,order_type,entry_time,entry_price,exit_time,exit_price,lot_size,pnl_pips,pnl_amount,exit_reason
1373,aggressive_v3,BUY,2024-02-05 11:30:00,148.842,2024-02-05 12:00:00,148.751,0.68,-9.100000000000819,-6188.0000000005575,sl
1374,aggressive_v3,SELL,2024-02-06 10:00:00,148.19199999999998,2024-02-06 12:30:00,147.918,0.68,27.39999999999725,18631.99999999813,tp
1376,aggressive_v3,SELL,2024-02-06 12:30:00,147.916,2024-02-06 13:15:00,147.99,0.68,-7.400000000001228,-5032.000000000835,sl
1375,aggressive_v3,SELL,2024-02-06 11:15:00,148.066,2024-02-06 13:30:00,147.873,0.68,19.300000000001205,13124.00000000082,tp
1377,aggressive_v3,SELL,2024-02-06 13:45:00,147.864,2024-02-06 14:00:00,147.973,0.68,-10.900000000000887,-7412.000000000604,sl
1378,aggressive_v3,BUY,2024-02-07 07:15:00,148.20100000000002,2024-02-07 08:15:00,148.127,0.68,-7.400000000001228,-5032.000000000835,sl
1379,aggressive_v3,BUY,2024-02-07 13:30:00,148.16500000000002,2024-02-07 17:15:00,148.069,0.68,-9.600000000003206,-6528.000000002181,sl
1380,aggressive_v3,BUY,2024-02-07 21:00:00,148.304,2024-02-08 00:00:00,148.541,0.68,23.699999999999477,16115.999999999643,tp
1381,aggressive_v3,BUY,2024-02-12 10:15:00,149.442,2024-02-12 12:00:00,149.311,0.68,-13.100000000000023,-8908.000000000015,sl
1382,aggressive_v3,BUY,2024-02-12 22:45:00,149.531,2024-02-13 06:00:00,149.435,0.68,-9.600000000000364,-6528.000000000248,sl
1383,aggressive_v3,SELL,2024-02-13 06:15:00,149.41199999999998,2024-02-13 08:30:00,150.307,0.68,-89.50000000000102,-60860.000000000706,sl
1384,aggressive_v3,BUY,2024-02-13 08:45:00,150.435,2024-02-13 09:15:00,150.362,0.68,-7.30000000000075,-4964.00000000051,sl
1385,aggressive_v3,BUY,2024-02-13 10:00:00,150.547,2024-02-13 10:15:00,150.424,0.68,-12.299999999999045,-8363.99999999935,sl
1386,aggressive_v3,BUY,2024-02-13 11:15:00,150.681,2024-02-13 14:45:00,150.869,0.68,18.799999999998818,12783.999999999198,tp
1387,aggressive_v3,SELL,2024-02-13 23:45:00,150.439,2024-02-14 00:15:00,150.522,0.68,-8.29999999999984,-5643.999999999892,sl
1388,aggressive_v3,SELL,2024-02-14 19:45:00,150.278,2024-02-15 00:00:00,150.09,0.68,18.799999999998818,12783.999999999198,tp
1389,aggressive_v3,BUY,2024-02-15 19:30:00,150.09,2024-02-15 21:45:00,150.28,0.68,18.999999999999773,12919.999999999847,tp
1390,aggressive_v3,BUY,2024-02-15 23:15:00,150.32600000000002,2024-02-15 23:45:00,150.251,0.68,-7.500000000001705,-5100.00000000116,sl
1391,aggressive_v3,BUY,2024-02-16 09:15:00,150.574,2024-02-16 09:30:00,150.474,0.68,-10.000000000002274,-6800.000000001547,sl
1392,aggressive_v3,SELL,2024-02-16 14:15:00,150.12,2024-02-16 14:45:00,150.231,0.68,-11.099999999999,-7547.999999999321,sl
1394,aggressive_v3,SELL,2024-02-18 19:15:00,150.01,2024-02-19 10:00:00,150.082,0.68,-7.200000000000273,-4896.0000000001855,sl
