Datetime,Open,High,Low,Close,Volume,bb_upper,bb_middle,bb_lower,rsi
2023-01-01 17:00:00,130.925,130.962,130.743,130.749,0,,,,
2023-01-01 17:30:00,130.749,130.792,130.746,130.759,0,,,,
2023-01-01 18:00:00,130.771,130.787,130.716,130.749,0,,,,
2023-01-01 18:30:00,130.75,130.886,130.738,130.87,0,,,,
2023-01-01 19:00:00,130.886,131.041,130.871,130.999,0,,,,
2023-01-01 19:30:00,131.0,131.012,130.788,130.821,0,,,,
2023-01-01 20:00:00,130.822,130.889,130.785,130.864,0,,,,
2023-01-01 20:30:00,130.884,130.932,130.818,130.919,0,,,,
2023-01-01 21:00:00,130.894,130.999,130.894,130.984,0,,,,
2023-01-01 21:30:00,130.989,130.994,130.926,130.963,0,,,,
2023-01-01 22:00:00,130.963,130.989,130.908,130.919,0,,,,
2023-01-01 22:30:00,130.918,130.963,130.879,130.895,0,,,,
2023-01-01 23:00:00,130.896,130.93,130.879,130.886,0,,,,
2023-01-01 23:30:00,130.886,130.914,130.879,130.914,0,,,,58.88903036533825
2023-01-02 00:00:00,130.911,130.957,130.886,130.937,0,,,,61.0593317544602
2023-01-02 00:30:00,130.937,130.947,130.899,130.916,0,,,,58.046238637601434
2023-01-02 01:00:00,130.92,130.936,130.904,130.923,0,,,,58.776484260954824
2023-01-02 01:30:00,130.912,130.985,130.898,130.939,0,,,,60.4701580373377
2023-01-02 02:00:00,130.939,130.963,130.904,130.929,0,,,,58.842947109390046
2023-01-02 02:30:00,130.938,130.973,130.92,130.935,0,131.0354725325547,130.8935,130.75152746744527,59.546337656511795
2023-01-02 03:00:00,130.939,130.955,130.917,130.92,0,131.0278601347269,130.90205,130.7762398652731,56.926978310801026
2023-01-02 03:30:00,130.92,130.957,130.908,130.926,0,131.01797025611197,130.9104,130.80282974388805,57.72798773102146
2023-01-02 04:00:00,130.926,130.954,130.907,130.913,0,130.99666253903115,130.9186,130.84053746096885,55.32723179849442
2023-01-02 04:30:00,130.911,130.914,130.852,130.867,0,130.99689609614245,130.91845,130.84000390385756,47.758675764668865
2023-01-02 05:00:00,130.866,130.873,130.752,130.767,0,131.00121795006777,130.90685,130.8124820499322,36.17372538518555
2023-01-02 05:30:00,130.773,130.799,130.763,130.782,0,131.00753313305162,130.9049,130.80226686694837,38.580439731928685
2023-01-02 06:00:00,130.778,130.878,130.776,130.805,0,131.01222325151636,130.90195,130.79167674848364,42.18058483506961
2023-01-02 06:30:00,130.805,130.841,130.761,130.766,0,131.01905752482313,130.8943,130.76954247517685,38.10222879136211
2023-01-02 07:00:00,130.766,130.796,130.702,130.769,0,131.01251894975147,130.88355,130.75458105024856,38.594069181650475
2023-01-02 07:30:00,130.77,130.796,130.722,130.727,0,131.01216064774437,130.87175,130.73133935225562,34.46510170066895
2023-01-02 08:00:00,130.73,130.747,130.623,130.651,0,131.02656566514446,130.85835,130.69013433485554,28.519319061091394
2023-01-02 08:30:00,130.651,130.686,130.617,130.642,0,131.03740091288256,130.84570000000002,130.65399908711748,27.905372060330876
2023-01-02 09:00:00,130.642,130.7,130.633,130.688,0,131.03829997530866,130.8358,130.63330002469135,35.54305229481453
2023-01-02 09:30:00,130.689,130.771,130.656,130.707,0,131.03202344940723,130.82545,130.61887655059274,38.44380551315707
2023-01-02 10:00:00,130.705,130.831,130.697,130.78,0,131.01847448817608,130.8176,130.61672551182392,48.10668201461335
2023-01-02 10:30:00,130.78,130.816,130.747,130.774,0,131.00694999363708,130.8105,130.6140500063629,47.447416573747425
2023-01-02 11:00:00,130.774,130.843,130.668,130.783,0,130.99328039940946,130.8035,130.61371960059057,48.58560862386461
2023-01-02 11:30:00,130.783,130.784,130.733,130.743,0,130.9745105085442,130.7937,130.6128894914558,44.02214262248716
2023-01-02 12:00:00,130.745,130.764,130.725,130.749,0,130.95530726830944,130.7847,130.61409273169053,44.858784216139135
2023-01-02 12:30:00,130.751,130.81,130.744,130.767,0,130.93240650210677,130.7763,130.6201934978932,47.39873503151414
