position_id,strategy,order_type,entry_time,entry_price,exit_time,exit_price,lot_size,pnl_pips,pnl_amount,exit_reason
25,integrated_v1_core,BUY,2023-06-06 21:00:00,139.27100000000002,2023-06-06 22:45:00,139.191,0.5,-8.00000000000125,-4000.0000000006253,sl
26,integrated_v1_core,BUY,2023-06-15 11:30:00,140.452,2023-06-15 13:00:00,140.253,0.5,-19.900000000001228,-9950.000000000615,sl
27,integrated_v1_core,BUY,2023-06-18 23:45:00,141.53300000000002,2023-06-19 03:15:00,141.837,0.5,30.399999999997362,15199.999999998681,tp
28,integrated_v1_core,SELL,2023-06-22 10:45:00,142.785,2023-06-22 12:30:00,142.959,0.5,-17.40000000000066,-8700.00000000033,sl
29,integrated_v1_core,BUY,2023-07-11 21:00:00,139.436,2023-07-12 08:30:00,139.124,0.5,-31.200000000001182,-15600.000000000591,sl
30,integrated_v1_core,BUY,2023-07-12 11:15:00,138.334,2023-07-13 09:30:00,138.122,0.5,-21.19999999999891,-10599.999999999454,sl
31,integrated_v1_core,BUY,2023-08-04 09:00:00,141.86700000000002,2023-08-04 10:15:00,141.69,0.5,-17.700000000002092,-8850.000000001046,sl
32,integrated_v1_core,SELL,2023-09-21 21:45:00,147.76399999999998,2023-09-21 22:45:00,148.041,0.5,-27.700000000001523,-13850.000000000762,sl
33,integrated_v1_core,SELL,2023-09-21 23:00:00,148.004,2023-09-21 23:15:00,148.168,0.5,-16.40000000000157,-8200.000000000784,sl
34,integrated_v1_core,BUY,2023-09-26 21:45:00,148.89000000000001,2023-09-27 02:00:00,149.125,0.5,23.499999999998522,11749.999999999261,tp
35,integrated_v1_core,BUY,2023-10-03 10:30:00,148.906,2023-10-04 20:45:00,148.545,0.5,-36.10000000000184,-18050.00000000092,sl
36,integrated_v1_core,BUY,2023-10-08 17:15:00,149.08800000000002,2023-10-09 09:15:00,148.94,0.5,-14.800000000002456,-7400.000000001228,sl
37,integrated_v1_core,BUY,2023-10-09 09:30:00,148.922,2023-10-09 10:00:00,148.703,0.5,-21.89999999999941,-10949.999999999705,sl
38,integrated_v1_core,BUY,2023-10-17 23:00:00,149.592,2023-10-18 10:30:00,149.835,0.5,24.2999999999995,12149.999999999749,tp
39,integrated_v1_core,SELL,2023-10-19 21:15:00,149.928,2023-10-23 12:45:00,149.675,0.5,25.29999999999859,12649.999999999294,tp
40,integrated_v1_core,SELL,2023-10-25 16:30:00,150.25799999999998,2023-10-25 22:15:00,150.372,0.5,-11.400000000003274,-5700.000000001637,sl
41,integrated_v1_core,SELL,2023-10-30 22:15:00,149.909,2023-10-30 23:30:00,150.153,0.5,-24.399999999999977,-12199.999999999989,sl
42,integrated_v1_core,BUY,2023-10-31 18:15:00,151.264,2023-10-31 22:15:00,151.165,0.5,-9.900000000001796,-4950.000000000899,sl
43,integrated_v1_core,BUY,2023-11-21 18:00:00,148.067,2023-11-21 20:45:00,148.298,0.5,23.099999999999454,11549.999999999727,tp
44,integrated_v1_core,BUY,2023-11-23 23:45:00,149.346,2023-11-24 00:00:00,149.233,0.5,-11.299999999999955,-5649.999999999977,sl
45,integrated_v1_core,BUY,2023-12-13 09:00:00,145.162,2023-12-13 14:00:00,144.005,0.5,-115.70000000000107,-57850.00000000053,sl
46,integrated_v1_core,SELL,2023-12-14 18:45:00,142.277,2023-12-14 21:30:00,141.983,0.5,29.399999999998272,14699.999999999136,tp
47,integrated_v1_core,BUY,2023-12-27 10:45:00,142.20700000000002,2023-12-27 11:00:00,142.013,0.5,-19.400000000001683,-9700.00000000084,sl
48,integrated_v1_core,BUY,2024-01-08 10:15:00,144.007,2024-01-08 11:00:00,143.689,0.5,-31.800000000001205,-15900.000000000602,sl
49,integrated_v1_core,BUY,2024-01-31 09:45:00,146.64100000000002,2024-01-31 10:45:00,146.178,0.5,-46.30000000000223,-23150.000000001113,sl
50,integrated_v1_core,BUY,2024-02-06 10:00:00,148.196,2024-02-06 11:15:00,148.068,0.5,-12.79999999999859,-6399.999999999295,sl
51,integrated_v1_core,BUY,2024-02-28 21:00:00,150.02700000000002,2024-02-28 21:15:00,149.901,0.5,-12.600000000000477,-6300.000000000238,sl
52,integrated_v1_core,SELL,2024-03-11 21:45:00,147.41,2024-03-12 00:30:00,147.544,0.5,-13.400000000001455,-6700.000000000728,sl
53,integrated_v1_core,SELL,2024-03-26 21:30:00,151.91799999999998,2024-03-26 23:00:00,151.679,0.5,23.89999999999759,11949.999999998796,tp
54,integrated_v1_core,SELL,2024-04-01 10:00:00,151.708,2024-04-02 20:00:00,151.484,0.5,22.399999999998954,11199.999999999476,tp
55,integrated_v1_core,BUY,2024-04-12 09:00:00,152.751,2024-04-12 11:15:00,153.072,0.5,32.099999999999795,16049.999999999898,tp
56,integrated_v1_core,SELL,2024-04-26 16:30:00,158.19899999999998,2024-04-26 16:45:00,158.291,0.5,-9.200000000001296,-4600.000000000648,sl
57,integrated_v1_core,BUY,2024-05-01 09:30:00,157.52700000000002,2024-05-01 14:15:00,157.349,0.5,-17.80000000000257,-8900.000000001284,sl
58,integrated_v1_core,SELL,2024-06-07 09:00:00,156.79999999999998,2024-06-07 10:00:00,157.072,0.5,-27.200000000001978,-13600.00000000099,sl
59,integrated_v1_core,SELL,2024-07-09 21:00:00,161.51999999999998,2024-07-10 10:30:00,161.619,0.5,-9.900000000001796,-4950.000000000899,sl
60,integrated_v1_core,BUY,2024-07-10 17:00:00,161.613,2024-07-10 20:30:00,161.486,0.5,-12.700000000000955,-6350.0000000004775,sl
61,integrated_v1_core,SELL,2024-07-11 18:00:00,159.117,2024-07-11 18:15:00,159.212,0.5,-9.499999999999886,-4749.999999999944,sl
62,integrated_v1_core,SELL,2024-07-15 16:15:00,158.102,2024-07-15 20:15:00,158.25,0.5,-14.799999999999613,-7399.999999999807,sl
63,integrated_v1_core,SELL,2024-07-15 21:15:00,158.60399999999998,2024-07-16 00:15:00,158.722,0.5,-11.800000000002342,-5900.000000001171,sl
64,integrated_v1_core,SELL,2024-07-18 11:45:00,156.974,2024-07-18 13:00:00,157.18,0.5,-20.600000000001728,-10300.000000000864,sl
65,integrated_v1_core,SELL,2024-07-25 09:15:00,153.99699999999999,2024-07-25 10:00:00,153.253,0.5,74.39999999999998,37199.999999999985,tp
66,integrated_v1_core,SELL,2024-08-12 09:00:00,148.01999999999998,2024-08-12 11:15:00,147.375,0.5,64.49999999999818,32249.99999999909,tp
67,integrated_v1_core,SELL,2024-09-09 16:30:00,143.12699999999998,2024-09-09 19:15:00,143.248,0.5,-12.100000000000932,-6050.000000000466,sl
68,integrated_v1_core,SELL,2024-09-17 10:00:00,141.70399999999998,2024-09-17 12:15:00,141.952,0.5,-24.800000000001887,-12400.000000000944,sl
69,integrated_v1_core,BUY,2024-11-20 10:15:00,155.19,2024-11-20 20:00:00,154.897,0.5,-29.300000000000637,-14650.000000000318,sl
70,integrated_v1_core,BUY,2024-12-10 21:45:00,151.443,2024-12-11 00:45:00,151.75,0.5,30.699999999998795,15349.999999999398,tp
71,integrated_v1_core,BUY,2024-12-30 10:00:00,156.948,2024-12-30 10:15:00,156.761,0.5,-18.700000000001182,-9350.000000000591,sl
72,integrated_v1_core,BUY,2025-01-14 23:45:00,157.60500000000002,2025-01-15 00:00:00,157.439,0.5,-16.600000000002524,-8300.000000001262,sl
73,integrated_v1_core,BUY,2025-01-23 23:15:00,155.12,2025-01-24 05:00:00,155.723,0.5,60.300000000000864,30150.000000000433,tp
74,integrated_v1_core,BUY,2025-02-04 10:00:00,154.71200000000002,2025-02-04 11:00:00,154.568,0.5,-14.400000000000546,-7200.000000000273,sl
75,integrated_v1_core,BUY,2025-02-10 09:00:00,151.752,2025-02-10 09:45:00,151.635,0.5,-11.700000000001864,-5850.000000000932,sl
76,integrated_v1_core,BUY,2025-02-20 18:15:00,149.352,2025-02-20 19:00:00,149.698,0.5,34.600000000000364,17300.000000000182,tp
77,integrated_v1_core,SELL,2025-03-04 16:15:00,149.691,2025-03-04 18:00:00,149.961,0.5,-27.000000000001023,-13500.000000000511,sl
78,integrated_v1_core,BUY,2025-03-27 18:30:00,150.804,2025-03-27 19:15:00,151.038,0.5,23.400000000000887,11700.000000000444,tp
79,integrated_v1_core,SELL,2025-03-31 10:00:00,149.78099999999998,2025-03-31 13:00:00,150.001,0.5,-22.00000000000273,-11000.000000001364,sl
80,integrated_v1_core,BUY,2025-04-02 17:00:00,148.888,2025-04-02 17:45:00,148.675,0.5,-21.299999999999386,-10649.999999999693,sl
81,integrated_v1_core,SELL,2025-04-14 09:00:00,143.83599999999998,2025-04-14 10:45:00,143.282,0.5,55.39999999999736,27699.999999998683,tp
82,integrated_v1_core,SELL,2025-04-22 17:30:00,142.308,2025-04-22 17:45:00,142.494,0.5,-18.600000000000705,-9300.000000000353,sl
83,integrated_v1_core,SELL,2025-05-01 10:45:00,145.34799999999998,2025-05-01 11:30:00,145.634,0.5,-28.600000000000136,-14300.00000000007,sl
