position_id,strategy,order_type,entry_time,entry_price,exit_time,exit_price,lot_size,pnl_pips,pnl_amount,exit_reason
410,aggressive_v2_5,BUY,2023-05-25 07:15:00,139.572,2023-05-25 10:45:00,139.777,0.39,20.49999999999841,7994.99999999938,tp
411,aggressive_v2_5,BUY,2023-05-25 20:15:00,140.065,2023-05-25 20:45:00,139.888,0.39,-17.69999999999925,-6902.999999999707,sl
412,aggressive_v2_5,SELL,2023-05-25 21:00:00,139.827,2023-05-25 21:30:00,139.934,0.39,-10.699999999999932,-4172.999999999974,sl
413,aggressive_v2_5,SELL,2023-05-25 22:30:00,139.858,2023-05-26 01:15:00,139.708,0.39,15.000000000000568,5850.000000000222,tp
415,aggressive_v2_5,BUY,2023-05-26 07:45:00,139.762,2023-05-26 09:00:00,140.141,0.39,37.89999999999907,14780.999999999636,tp
414,stable_v2_5,BUY,2023-05-26 04:30:00,139.696,2023-05-26 09:15:00,140.154,1.95,45.79999999999984,89309.9999999997,tp
416,aggressive_v2_5,BUY,2023-05-26 13:45:00,140.687,2023-05-26 15:45:00,140.569,0.39,-11.800000000002342,-4602.000000000913,sl
417,stable_v2_5,BUY,2023-05-29 03:30:00,140.434,2023-05-29 05:15:00,140.246,1.95,-18.799999999998818,-36659.99999999769,sl
418,aggressive_v2_5,BUY,2023-05-29 16:45:00,140.417,2023-05-29 20:30:00,140.263,0.39,-15.399999999999636,-6005.999999999858,sl
419,aggressive_v2_5,SELL,2023-05-30 07:00:00,139.862,2023-05-30 07:15:00,139.963,0.39,-10.099999999999909,-3938.9999999999645,sl
420,aggressive_v2_5,BUY,2023-05-30 22:00:00,139.86,2023-05-30 22:45:00,139.769,0.39,-9.100000000000819,-3549.0000000003192,sl
421,stable_v2_5,SELL,2023-05-31 08:00:00,139.545,2023-05-31 08:30:00,139.705,1.95,-16.0000000000025,-31200.00000000488,sl
422,aggressive_v2_5,BUY,2023-06-01 20:15:00,138.86800000000002,2023-06-01 22:30:00,138.762,0.39,-10.600000000002296,-4134.000000000896,sl
423,stable_v2_5,SELL,2023-06-01 23:15:00,138.65099999999998,2023-06-02 00:00:00,138.811,1.95,-16.0000000000025,-31200.00000000488,sl
424,aggressive_v2_5,BUY,2023-06-04 18:45:00,140.06400000000002,2023-06-05 02:00:00,140.219,0.39,15.499999999997272,6044.999999998936,tp
425,aggressive_v2_5,SELL,2023-06-05 15:00:00,139.612,2023-06-05 19:00:00,139.405,0.39,20.699999999999363,8072.999999999752,tp
426,aggressive_v2_5,SELL,2023-06-06 18:30:00,139.596,2023-06-06 20:45:00,139.376,0.39,21.999999999999886,8579.999999999956,tp
427,aggressive_v2_5,SELL,2023-06-06 22:30:00,139.267,2023-06-07 03:00:00,139.363,0.39,-9.600000000000364,-3744.000000000142,sl
428,aggressive_v2_5,SELL,2023-06-07 22:45:00,139.868,2023-06-08 00:30:00,139.711,0.39,15.699999999998226,6122.999999999309,tp
429,aggressive_v2_5,SELL,2023-06-08 08:00:00,139.68699999999998,2023-06-08 08:30:00,139.432,0.39,25.499999999999545,9944.999999999822,tp
430,aggressive_v2_5,SELL,2023-06-08 16:30:00,138.92,2023-06-08 20:00:00,139.013,0.39,-9.300000000001774,-3627.0000000006917,sl
431,aggressive_v2_5,BUY,2023-06-11 21:15:00,139.48100000000002,2023-06-12 00:00:00,139.362,0.39,-11.90000000000282,-4641.0000000011,sl
432,aggressive_v2_5,SELL,2023-06-12 18:15:00,139.53199999999998,2023-06-12 20:45:00,139.645,0.39,-11.300000000002797,-4407.0000000010905,sl
433,aggressive_v2_5,BUY,2023-06-13 10:45:00,139.81400000000002,2023-06-13 14:00:00,140.204,0.39,38.999999999998636,15209.999999999469,tp
434,aggressive_v2_5,BUY,2023-06-14 20:30:00,140.18800000000002,2023-06-14 20:45:00,140.363,0.39,17.499999999998295,6824.999999999335,tp
435,aggressive_v2_5,BUY,2023-06-18 20:45:00,141.953,2023-06-18 21:15:00,141.87,0.39,-8.29999999999984,-3236.999999999938,sl
436,aggressive_v2_5,SELL,2023-06-20 18:45:00,141.339,2023-06-20 20:00:00,141.448,0.39,-10.900000000000887,-4251.000000000346,sl
437,aggressive_v2_5,BUY,2023-06-20 20:30:00,141.544,2023-06-20 20:45:00,141.696,0.39,15.199999999998681,5927.999999999485,tp
438,aggressive_v2_5,SELL,2023-06-21 19:15:00,141.71599999999998,2023-06-21 20:15:00,141.808,0.39,-9.200000000001296,-3588.0000000005057,sl
439,aggressive_v2_5,BUY,2023-06-23 11:15:00,143.75900000000001,2023-06-25 18:00:00,143.671,0.39,-8.800000000002228,-3432.000000000869,sl
441,aggressive_v2_5,SELL,2023-06-26 21:45:00,143.373,2023-06-27 00:00:00,143.466,0.39,-9.300000000001774,-3627.0000000006917,sl
440,stable_v2_5,BUY,2023-06-26 05:45:00,143.229,2023-06-27 04:15:00,143.689,1.95,45.999999999997954,89699.99999999601,tp
442,aggressive_v2_5,BUY,2023-06-28 15:45:00,144.44,2023-06-28 19:15:00,144.341,0.39,-9.899999999998954,-3860.999999999592,sl
443,aggressive_v2_5,SELL,2023-06-28 21:30:00,144.26399999999998,2023-06-28 22:00:00,144.359,0.39,-9.500000000002728,-3705.000000001064,sl
444,aggressive_v2_5,BUY,2023-06-28 23:45:00,144.43300000000002,2023-06-29 02:15:00,144.613,0.39,17.99999999999784,7019.999999999158,tp
445,aggressive_v2_5,SELL,2023-06-29 07:30:00,144.225,2023-06-29 08:30:00,144.65,0.39,-42.50000000000114,-16575.000000000444,sl
446,aggressive_v2_5,BUY,2023-06-29 13:30:00,144.793,2023-06-29 21:15:00,144.962,0.39,16.899999999998272,6590.999999999326,tp
447,aggressive_v2_5,SELL,2023-07-03 10:30:00,144.42499999999998,2023-07-03 12:00:00,144.559,0.39,-13.400000000001455,-5226.0000000005675,sl
448,aggressive_v2_5,BUY,2023-07-03 23:45:00,144.663,2023-07-04 02:00:00,144.574,0.39,-8.899999999999864,-3470.999999999947,sl
449,stable_v2_5,BUY,2023-07-05 07:45:00,144.49900000000002,2023-07-05 10:00:00,144.215,1.95,-28.400000000002024,-55380.00000000394,sl
450,aggressive_v2_5,SELL,2023-07-05 20:30:00,144.445,2023-07-05 20:45:00,144.229,0.39,21.599999999997976,8423.99999999921,tp
451,aggressive_v2_5,SELL,2023-07-05 22:45:00,144.23999999999998,2023-07-06 00:15:00,144.053,0.39,18.69999999999834,7292.999999999352,tp
452,aggressive_v2_5,SELL,2023-07-06 17:30:00,144.03099999999998,2023-07-07 00:15:00,143.877,0.39,15.399999999996794,6005.999999998749,tp
453,aggressive_v2_5,SELL,2023-07-06 23:45:00,143.91,2023-07-07 01:00:00,143.722,0.39,18.799999999998818,7331.999999999539,tp
454,aggressive_v2_5,SELL,2023-07-07 10:00:00,142.373,2023-07-07 10:30:00,142.211,0.39,16.19999999999777,6317.9999999991305,tp
455,aggressive_v2_5,BUY,2023-07-09 23:00:00,142.77,2023-07-10 00:30:00,142.979,0.39,20.90000000000032,8151.000000000124,tp
456,aggressive_v2_5,SELL,2023-07-10 10:45:00,141.69199999999998,2023-07-10 12:15:00,141.534,0.39,15.799999999998704,6161.999999999494,tp
457,aggressive_v2_5,SELL,2023-07-10 18:30:00,141.25199999999998,2023-07-10 20:00:00,141.439,0.39,-18.700000000001182,-7293.000000000461,sl
458,aggressive_v2_5,SELL,2023-07-13 13:30:00,138.113,2023-07-13 19:00:00,137.941,0.39,17.199999999999704,6707.9999999998845,tp
459,aggressive_v2_5,SELL,2023-07-13 19:30:00,137.929,2023-07-13 19:45:00,138.067,0.39,-13.800000000000523,-5382.000000000204,sl
460,aggressive_v2_5,SELL,2023-07-13 20:15:00,137.78799999999998,2023-07-13 20:30:00,137.984,0.39,-19.600000000002638,-7644.000000001029,sl
461,aggressive_v2_5,SELL,2023-07-13 21:00:00,137.648,2023-07-13 21:30:00,137.318,0.39,32.99999999999841,12869.99999999938,tp
462,aggressive_v2_5,SELL,2023-07-13 21:45:00,137.476,2023-07-13 22:30:00,137.599,0.39,-12.299999999999045,-4796.999999999627,sl
463,aggressive_v2_5,SELL,2023-07-17 18:15:00,138.63799999999998,2023-07-17 20:00:00,138.883,0.39,-24.500000000003297,-9555.000000001286,sl
464,aggressive_v2_5,BUY,2023-07-18 13:30:00,138.931,2023-07-18 14:15:00,138.847,0.39,-8.400000000000318,-3276.000000000124,sl
465,aggressive_v2_5,SELL,2023-07-19 20:30:00,139.552,2023-07-19 21:15:00,139.228,0.39,32.399999999998386,12635.99999999937,tp
466,aggressive_v2_5,BUY,2023-07-20 23:00:00,140.234,2023-07-20 23:30:00,140.154,0.39,-8.00000000000125,-3120.0000000004875,sl
467,aggressive_v2_5,BUY,2023-07-21 14:15:00,141.763,2023-07-23 20:00:00,141.653,0.39,-11.000000000001364,-4290.000000000532,sl
468,aggressive_v2_5,SELL,2023-07-23 21:45:00,141.462,2023-07-24 00:15:00,141.568,0.39,-10.600000000002296,-4134.000000000896,sl
469,aggressive_v2_5,BUY,2023-07-24 12:45:00,141.294,2023-07-24 15:00:00,141.475,0.39,18.099999999998317,7058.999999999343,tp
470,aggressive_v2_5,SELL,2023-07-25 11:30:00,141.01,2023-07-25 13:00:00,141.126,0.39,-11.600000000001387,-4524.000000000541,sl
471,aggressive_v2_5,BUY,2023-07-26 13:30:00,140.561,2023-07-26 15:00:00,140.156,0.39,-40.500000000000114,-15795.000000000044,sl
472,aggressive_v2_5,BUY,2023-07-27 23:30:00,139.728,2023-07-28 00:00:00,138.108,0.39,-162.00000000000045,-63180.000000000175,sl
473,aggressive_v2_5,SELL,2023-07-30 20:30:00,140.74699999999999,2023-07-30 20:45:00,140.897,0.39,-15.000000000000568,-5850.000000000222,sl
474,aggressive_v2_5,BUY,2023-07-30 23:30:00,141.714,2023-07-31 00:15:00,141.865,0.39,15.100000000001046,5889.000000000407,tp
475,aggressive_v2_5,BUY,2023-08-01 11:30:00,143.36200000000002,2023-08-01 13:30:00,143.532,0.39,16.99999999999875,6629.9999999995125,tp
476,aggressive_v2_5,SELL,2023-08-01 16:45:00,143.32299999999998,2023-08-01 17:30:00,143.036,0.39,28.69999999999777,11192.99999999913,tp
477,aggressive_v2_5,BUY,2023-08-01 22:45:00,143.27,2023-08-01 23:45:00,143.145,0.39,-12.5,-4875.0,sl
478,aggressive_v2_5,BUY,2023-08-02 07:45:00,142.805,2023-08-02 08:15:00,143.04,0.39,23.499999999998522,9164.999999999423,tp
479,aggressive_v2_5,SELL,2023-08-03 09:15:00,142.738,2023-08-03 09:45:00,142.822,0.39,-8.400000000000318,-3276.000000000124,sl
480,aggressive_v2_5,SELL,2023-08-03 10:00:00,142.554,2023-08-03 10:15:00,142.377,0.39,17.69999999999925,6902.999999999707,tp
481,stable_v2_5,SELL,2023-08-03 16:45:00,142.51999999999998,2023-08-03 20:00:00,142.685,1.95,-16.500000000002046,-32175.00000000399,sl
482,aggressive_v2_5,BUY,2023-08-06 19:45:00,141.87300000000002,2023-08-06 20:00:00,141.702,0.39,-17.10000000000207,-6669.000000000807,sl
483,aggressive_v2_5,BUY,2023-08-06 22:45:00,142.01600000000002,2023-08-06 23:45:00,142.181,0.39,16.499999999999204,6434.99999999969,tp
484,aggressive_v2_5,SELL,2023-08-08 19:00:00,143.249,2023-08-08 20:45:00,143.343,0.39,-9.399999999999409,-3665.9999999997694,sl
485,aggressive_v2_5,SELL,2023-08-08 19:45:00,143.25699999999998,2023-08-08 20:45:00,143.343,0.39,-8.600000000001273,-3354.0000000004966,sl
486,aggressive_v2_5,BUY,2023-08-09 07:00:00,143.412,2023-08-09 09:15:00,143.323,0.39,-8.899999999999864,-3470.999999999947,sl
487,aggressive_v2_5,BUY,2023-08-09 11:30:00,143.58800000000002,2023-08-09 12:00:00,143.452,0.39,-13.60000000000241,-5304.00000000094,sl
488,aggressive_v2_5,BUY,2023-08-09 14:30:00,143.729,2023-08-09 18:00:00,143.638,0.39,-9.100000000000819,-3549.0000000003192,sl
489,aggressive_v2_5,SELL,2023-08-10 07:00:00,143.778,2023-08-10 08:15:00,143.617,0.39,16.100000000000136,6279.000000000053,tp
490,aggressive_v2_5,SELL,2023-08-10 23:30:00,144.701,2023-08-11 07:30:00,144.516,0.39,18.500000000000227,7215.000000000089,tp
491,aggressive_v2_5,SELL,2023-08-13 19:00:00,144.89999999999998,2023-08-13 20:15:00,145.099,0.39,-19.900000000001228,-7761.000000000478,sl
492,aggressive_v2_5,SELL,2023-08-14 12:15:00,145.19299999999998,2023-08-14 12:45:00,145.281,0.39,-8.800000000002228,-3432.000000000869,sl
493,aggressive_v2_5,BUY,2023-08-14 16:45:00,145.54500000000002,2023-08-14 19:45:00,145.435,0.39,-11.000000000001364,-4290.000000000532,sl
494,aggressive_v2_5,SELL,2023-08-14 21:15:00,145.432,2023-08-14 22:45:00,145.542,0.39,-11.000000000001364,-4290.000000000532,sl
495,aggressive_v2_5,SELL,2023-08-15 07:00:00,145.515,2023-08-15 08:00:00,145.612,0.39,-9.700000000000841,-3783.0000000003283,sl
496,stable_v2_5,BUY,2023-08-15 08:30:00,145.657,2023-08-15 09:00:00,145.414,1.95,-24.300000000002342,-47385.00000000457,sl
497,aggressive_v2_5,SELL,2023-08-15 09:15:00,145.469,2023-08-15 10:00:00,145.299,0.39,16.99999999999875,6629.9999999995125,tp
498,aggressive_v2_5,SELL,2023-08-15 18:15:00,145.545,2023-08-15 21:00:00,145.649,0.39,-10.400000000001342,-4056.000000000523,sl
499,aggressive_v2_5,SELL,2023-08-15 22:00:00,145.471,2023-08-15 22:45:00,145.553,0.39,-8.199999999999363,-3197.9999999997517,sl
500,aggressive_v2_5,BUY,2023-08-16 20:30:00,146.381,2023-08-17 02:30:00,146.281,0.39,-9.999999999999432,-3899.999999999778,sl
501,aggressive_v2_5,SELL,2023-08-17 08:30:00,145.825,2023-08-17 10:00:00,145.931,0.39,-10.600000000002296,-4134.000000000896,sl
502,aggressive_v2_5,SELL,2023-08-17 21:15:00,145.451,2023-08-18 02:00:00,145.244,0.39,20.699999999999363,8072.999999999752,tp
503,aggressive_v2_5,BUY,2023-08-18 08:30:00,145.61800000000002,2023-08-18 09:00:00,145.454,0.39,-16.40000000000157,-6396.000000000612,sl
504,aggressive_v2_5,SELL,2023-08-18 11:30:00,145.23399999999998,2023-08-18 12:45:00,145.067,0.39,16.699999999997317,6512.999999998954,tp
505,aggressive_v2_5,SELL,2023-08-20 20:30:00,145.233,2023-08-20 21:30:00,145.391,0.39,-15.799999999998704,-6161.999999999494,sl
506,aggressive_v2_5,BUY,2023-08-21 08:30:00,146.008,2023-08-21 09:00:00,146.171,0.39,16.29999999999825,6356.999999999317,tp
507,aggressive_v2_5,BUY,2023-08-21 10:45:00,146.293,2023-08-21 12:00:00,146.202,0.39,-9.100000000000819,-3549.0000000003192,sl
508,aggressive_v2_5,BUY,2023-08-21 20:30:00,146.252,2023-08-21 21:00:00,146.143,0.39,-10.900000000000887,-4251.000000000346,sl
509,aggressive_v2_5,SELL,2023-08-22 13:45:00,145.78799999999998,2023-08-22 15:00:00,145.886,0.39,-9.800000000001319,-3822.0000000005143,sl
510,aggressive_v2_5,BUY,2023-08-22 16:00:00,145.918,2023-08-22 17:00:00,145.813,0.39,-10.500000000001819,-4095.0000000007094,sl
511,aggressive_v2_5,SELL,2023-08-22 19:45:00,145.773,2023-08-22 21:15:00,145.575,0.39,19.80000000000075,7722.000000000293,tp
512,aggressive_v2_5,SELL,2023-08-23 09:15:00,145.167,2023-08-23 09:45:00,144.75,0.39,41.70000000000016,16263.000000000062,tp
513,aggressive_v2_5,SELL,2023-08-25 08:30:00,145.932,2023-08-25 09:15:00,146.103,0.39,-17.10000000000207,-6669.000000000807,sl
514,aggressive_v2_5,BUY,2023-08-27 18:15:00,146.45700000000002,2023-08-28 01:15:00,146.353,0.39,-10.400000000001342,-4056.000000000523,sl
515,aggressive_v2_5,SELL,2023-08-28 09:15:00,146.51899999999998,2023-08-28 10:15:00,146.606,0.39,-8.70000000000175,-3393.000000000683,sl
516,stable_v2_5,BUY,2023-08-28 10:00:00,146.573,2023-08-28 11:45:00,146.406,1.95,-16.70000000000016,-32565.00000000031,sl
518,aggressive_v2_5,SELL,2023-08-28 21:15:00,146.344,2023-08-29 00:00:00,146.435,0.39,-9.100000000000819,-3549.0000000003192,sl
517,aggressive_v2_5,SELL,2023-08-28 20:30:00,146.37699999999998,2023-08-29 00:30:00,146.473,0.39,-9.600000000003206,-3744.0000000012506,sl
519,aggressive_v2_5,BUY,2023-08-29 22:00:00,146.12,2023-08-30 02:30:00,146.287,0.39,16.70000000000016,6513.000000000062,tp
520,aggressive_v2_5,BUY,2023-08-30 14:30:00,146.23000000000002,2023-08-30 18:00:00,146.148,0.39,-8.200000000002206,-3198.0000000008604,sl
521,aggressive_v2_5,SELL,2023-08-30 22:00:00,145.89499999999998,2023-08-31 00:15:00,146.015,0.39,-12.000000000000455,-4680.000000000177,sl
522,aggressive_v2_5,BUY,2023-08-31 09:15:00,146.072,2023-08-31 10:45:00,145.599,0.39,-47.30000000000132,-18447.000000000513,sl
523,aggressive_v2_5,SELL,2023-09-03 19:45:00,146.064,2023-09-03 20:45:00,146.163,0.39,-9.900000000001796,-3861.0000000007003,sl
525,aggressive_v2_5,SELL,2023-09-04 17:30:00,146.465,2023-09-04 20:00:00,146.572,0.39,-10.699999999999932,-4172.999999999974,sl
524,aggressive_v2_5,BUY,2023-09-04 12:15:00,146.483,2023-09-04 22:00:00,146.652,0.39,16.899999999998272,6590.999999999326,tp
526,aggressive_v2_5,BUY,2023-09-04 20:30:00,146.574,2023-09-04 23:00:00,146.751,0.39,17.69999999999925,6902.999999999707,tp
527,aggressive_v2_5,BUY,2023-09-04 22:00:00,146.654,2023-09-05 01:30:00,146.827,0.39,17.300000000000182,6747.000000000071,tp
528,aggressive_v2_5,BUY,2023-09-05 10:00:00,147.55100000000002,2023-09-05 13:00:00,147.711,0.39,15.999999999999659,6239.999999999867,tp
529,aggressive_v2_5,SELL,2023-09-05 18:15:00,147.614,2023-09-05 19:15:00,147.431,0.39,18.299999999999272,7136.999999999716,tp
530,stable_v2_5,BUY,2023-09-06 03:15:00,147.436,2023-09-06 08:00:00,147.264,1.95,-17.199999999999704,-33539.999999999425,sl
531,aggressive_v2_5,SELL,2023-09-06 08:30:00,147.314,2023-09-06 09:45:00,147.15,0.39,16.399999999998727,6395.999999999503,tp
532,aggressive_v2_5,BUY,2023-09-06 10:45:00,147.603,2023-09-06 13:00:00,147.508,0.39,-9.499999999999886,-3704.9999999999554,sl
533,aggressive_v2_5,SELL,2023-09-06 23:30:00,147.57999999999998,2023-09-07 04:15:00,147.425,0.39,15.499999999997272,6044.999999998936,tp
534,aggressive_v2_5,SELL,2023-09-07 07:00:00,147.391,2023-09-07 08:30:00,147.476,0.39,-8.500000000000796,-3315.00000000031,sl
535,aggressive_v2_5,SELL,2023-09-07 09:15:00,147.128,2023-09-07 09:30:00,147.217,0.39,-8.900000000002706,-3471.000000001055,sl
536,aggressive_v2_5,SELL,2023-09-07 10:45:00,147.106,2023-09-07 11:00:00,147.23,0.39,-12.399999999999523,-4835.999999999814,sl
537,aggressive_v2_5,SELL,2023-09-07 12:15:00,147.07399999999998,2023-09-07 13:00:00,147.162,0.39,-8.800000000002228,-3432.000000000869,sl
538,aggressive_v2_5,BUY,2023-09-07 15:15:00,147.233,2023-09-07 20:15:00,147.091,0.39,-14.19999999999959,-5537.99999999984,sl
539,aggressive_v2_5,BUY,2023-09-08 09:15:00,147.501,2023-09-08 10:00:00,147.407,0.39,-9.399999999999409,-3665.9999999997694,sl
540,aggressive_v2_5,SELL,2023-09-10 20:30:00,146.92,2023-09-10 22:15:00,146.71,0.39,20.999999999997954,8189.9999999992015,tp
541,aggressive_v2_5,BUY,2023-09-11 14:30:00,146.56900000000002,2023-09-11 20:15:00,146.723,0.39,15.399999999999636,6005.999999999858,tp
542,aggressive_v2_5,BUY,2023-09-12 07:00:00,146.95000000000002,2023-09-12 08:15:00,147.107,0.39,15.699999999998226,6122.999999999309,tp
543,aggressive_v2_5,BUY,2023-09-12 08:30:00,147.00300000000001,2023-09-12 09:30:00,147.165,0.39,16.19999999999777,6317.9999999991305,tp
544,aggressive_v2_5,SELL,2023-09-12 16:45:00,147.065,2023-09-12 19:45:00,147.159,0.39,-9.399999999999409,-3665.9999999997694,sl
545,aggressive_v2_5,BUY,2023-09-12 22:45:00,147.371,2023-09-13 02:15:00,147.281,0.39,-9.000000000000341,-3510.000000000133,sl
546,aggressive_v2_5,BUY,2023-09-13 08:30:00,147.513,2023-09-13 08:45:00,147.432,0.39,-8.100000000001728,-3159.000000000674,sl
547,aggressive_v2_5,BUY,2023-09-13 10:45:00,147.52200000000002,2023-09-13 11:15:00,147.417,0.39,-10.500000000001819,-4095.0000000007094,sl
548,aggressive_v2_5,SELL,2023-09-13 13:00:00,147.239,2023-09-13 13:45:00,147.325,0.39,-8.599999999998431,-3353.999999999388,sl
550,aggressive_v2_5,SELL,2023-09-13 23:30:00,147.06799999999998,2023-09-14 03:00:00,147.156,0.39,-8.800000000002228,-3432.000000000869,sl
549,aggressive_v2_5,SELL,2023-09-13 21:15:00,147.154,2023-09-14 03:30:00,147.259,0.39,-10.499999999998977,-4094.9999999996007,sl
551,aggressive_v2_5,BUY,2023-09-14 08:30:00,147.489,2023-09-14 08:45:00,147.406,0.39,-8.29999999999984,-3236.999999999938,sl
553,aggressive_v2_5,BUY,2023-09-14 19:00:00,147.483,2023-09-14 20:00:00,147.374,0.39,-10.900000000000887,-4251.000000000346,sl
552,aggressive_v2_5,BUY,2023-09-14 17:30:00,147.453,2023-09-14 21:30:00,147.367,0.39,-8.600000000001273,-3354.0000000004966,sl
554,aggressive_v2_5,SELL,2023-09-14 22:00:00,147.426,2023-09-15 02:15:00,147.506,0.39,-8.00000000000125,-3120.0000000004875,sl
555,aggressive_v2_5,SELL,2023-09-15 10:00:00,147.737,2023-09-15 10:45:00,147.861,0.39,-12.399999999999523,-4835.999999999814,sl
556,aggressive_v2_5,SELL,2023-09-18 07:45:00,147.612,2023-09-18 08:45:00,147.729,0.39,-11.700000000001864,-4563.000000000728,sl
558,aggressive_v2_5,SELL,2023-09-18 13:00:00,147.613,2023-09-18 14:15:00,147.718,0.39,-10.499999999998977,-4094.9999999996007,sl
557,aggressive_v2_5,BUY,2023-09-18 09:15:00,147.68900000000002,2023-09-18 15:45:00,147.606,0.39,-8.300000000002683,-3237.0000000010464,sl
559,aggressive_v2_5,SELL,2023-09-18 17:30:00,147.57899999999998,2023-09-18 20:15:00,147.661,0.39,-8.200000000002206,-3198.0000000008604,sl
560,aggressive_v2_5,BUY,2023-09-18 21:15:00,147.73600000000002,2023-09-19 03:45:00,147.647,0.39,-8.900000000002706,-3471.000000001055,sl
561,aggressive_v2_5,SELL,2023-09-19 07:00:00,147.672,2023-09-19 08:30:00,147.785,0.39,-11.299999999999955,-4406.999999999982,sl
562,aggressive_v2_5,BUY,2023-09-19 11:30:00,147.779,2023-09-20 02:45:00,147.938,0.39,15.899999999999181,6200.999999999681,tp
563,aggressive_v2_5,BUY,2023-09-19 22:45:00,147.835,2023-09-20 03:15:00,147.998,0.39,16.29999999999825,6356.999999999317,tp
564,aggressive_v2_5,SELL,2023-09-20 08:30:00,147.856,2023-09-20 10:00:00,147.665,0.39,19.10000000000025,7449.000000000097,tp
565,aggressive_v2_5,SELL,2023-09-20 13:00:00,147.53799999999998,2023-09-20 13:45:00,147.642,0.39,-10.400000000001342,-4056.000000000523,sl
566,aggressive_v2_5,BUY,2023-09-20 19:00:00,148.30700000000002,2023-09-20 22:00:00,148.223,0.39,-8.400000000000318,-3276.000000000124,sl
567,aggressive_v2_5,BUY,2023-09-20 19:45:00,148.321,2023-09-20 22:00:00,148.223,0.39,-9.799999999998477,-3821.999999999406,sl
568,aggressive_v2_5,BUY,2023-09-20 20:30:00,148.376,2023-09-20 22:00:00,148.223,0.39,-15.299999999999159,-5966.999999999672,sl
569,aggressive_v2_5,BUY,2023-09-21 17:30:00,147.574,2023-09-21 21:30:00,147.752,0.39,17.799999999999727,6941.999999999894,tp
570,aggressive_v2_5,BUY,2023-09-21 22:00:00,147.698,2023-09-21 22:45:00,148.041,0.39,34.29999999999893,13376.999999999583,tp
571,aggressive_v2_5,BUY,2023-09-25 16:00:00,148.84900000000002,2023-09-25 20:00:00,148.751,0.39,-9.800000000001319,-3822.0000000005143,sl
572,aggressive_v2_5,SELL,2023-09-25 20:30:00,148.75699999999998,2023-09-25 20:45:00,148.881,0.39,-12.400000000002365,-4836.000000000922,sl
573,aggressive_v2_5,SELL,2023-09-26 22:00:00,148.92399999999998,2023-09-26 23:45:00,149.017,0.39,-9.300000000001774,-3627.0000000006917,sl
574,aggressive_v2_5,BUY,2023-09-27 12:15:00,149.55200000000002,2023-09-27 19:00:00,149.453,0.39,-9.900000000001796,-3861.0000000007003,sl
575,aggressive_v2_5,SELL,2023-09-27 17:30:00,149.535,2023-09-28 00:30:00,149.362,0.39,17.300000000000182,6747.000000000071,tp
576,aggressive_v2_5,SELL,2023-09-27 22:00:00,149.42999999999998,2023-09-28 01:00:00,149.272,0.39,15.799999999998704,6161.999999999494,tp
577,aggressive_v2_5,SELL,2023-09-28 12:15:00,149.194,2023-09-28 12:45:00,149.285,0.39,-9.100000000000819,-3549.0000000003192,sl
578,aggressive_v2_5,BUY,2023-09-29 07:00:00,149.14600000000002,2023-09-29 10:00:00,149.37,0.39,22.399999999998954,8735.999999999593,tp
579,aggressive_v2_5,BUY,2023-09-29 11:30:00,149.41,2023-10-01 18:45:00,149.579,0.39,16.900000000001114,6591.000000000435,tp
580,aggressive_v2_5,BUY,2023-10-02 21:15:00,149.865,2023-10-03 02:30:00,149.782,0.39,-8.29999999999984,-3236.999999999938,sl
581,stable_v2_5,BUY,2023-10-02 22:00:00,149.87300000000002,2023-10-03 03:15:00,149.707,1.95,-16.600000000002524,-32370.000000004922,sl
582,aggressive_v2_5,BUY,2023-10-03 22:00:00,149.22400000000002,2023-10-04 03:00:00,149.071,0.39,-15.300000000002001,-5967.00000000078,sl
583,stable_v2_5,SELL,2023-10-04 00:15:00,149.25799999999998,2023-10-04 03:30:00,148.75,1.95,50.799999999998136,99059.99999999636,tp
584,aggressive_v2_5,BUY,2023-10-04 16:45:00,149.114,2023-10-04 17:00:00,149.034,0.39,-8.00000000000125,-3120.0000000004875,sl
585,stable_v2_5,SELL,2023-10-05 06:15:00,148.804,2023-10-05 08:15:00,148.991,1.95,-18.700000000001182,-36465.00000000231,sl
586,aggressive_v2_5,SELL,2023-10-05 07:00:00,148.886,2023-10-05 08:15:00,148.991,0.39,-10.500000000001819,-4095.0000000007094,sl
587,aggressive_v2_5,SELL,2023-10-05 11:30:00,148.53199999999998,2023-10-05 12:15:00,148.381,0.39,15.099999999998204,5888.9999999993,tp
588,aggressive_v2_5,BUY,2023-10-05 20:30:00,148.57500000000002,2023-10-06 00:00:00,148.737,0.39,16.19999999999777,6317.9999999991305,tp
589,aggressive_v2_5,SELL,2023-10-08 21:15:00,149.11599999999999,2023-10-09 00:45:00,149.197,0.39,-8.100000000001728,-3159.000000000674,sl
590,aggressive_v2_5,SELL,2023-10-09 15:15:00,148.48399999999998,2023-10-09 19:30:00,148.325,0.39,15.899999999999181,6200.999999999681,tp
591,aggressive_v2_5,BUY,2023-10-09 22:00:00,148.49200000000002,2023-10-10 00:00:00,148.667,0.39,17.499999999998295,6824.999999999335,tp
592,aggressive_v2_5,SELL,2023-10-10 10:45:00,148.84099999999998,2023-10-10 11:30:00,148.64,0.39,20.09999999999934,7838.999999999743,tp
