Datetime,Open,High,Low,Close,Volume,bb_upper,bb_middle,bb_lower,rsi,tokyo_high,tokyo_low,support_level_1,resistance_level_1
2005-01-31,103.56,103.81,103.38,103.72,0,103.87582447407682,102.896,101.91617552592318,59.24523592707294,103.81,103.38,102.12,121.4
2005-02-01,103.73,104.13,103.54,103.74,0,103.98424338251093,102.9595,101.93475661748909,59.50772072847411,104.13,103.54,102.12,121.4
2005-02-02,103.75,104.29,103.38,104.23,0,104.18891358631714,103.02449999999999,101.86008641368284,65.38921867134744,104.29,103.38,102.12,121.4
2005-02-03,104.24,104.75,103.84,104.47,0,104.38895789824676,103.14199999999998,101.8950421017532,67.85223007465066,104.75,103.84,102.12,121.4
2005-02-04,104.48,104.64,103.52,104.09,0,104.45990108249913,103.2405,102.02109891750086,60.50983082349993,104.64,103.52,102.12,121.4
2005-02-06,104.33,104.36,104.14,104.28,0,104.54444153671619,103.345,102.1455584632838,62.68414337788658,104.36,104.14,102.12,121.4
2005-02-07,104.27,105.18,104.13,105.16,0,104.84573221468003,103.48049999999998,102.11526778531993,70.72414768514894,105.18,104.13,102.12,121.4
2005-02-08,105.15,105.99,105.02,105.73,0,105.24614815285432,103.64299999999999,102.03985184714566,74.54922902991999,105.99,105.02,102.12,121.4
2005-02-09,105.71,106.01,105.34,105.59,0,105.53406502603153,103.7905,102.04693497396846,72.05890062027687,106.01,105.34,102.12,121.4
2005-02-10,105.6,106.88,105.38,105.85,0,105.86182587020745,103.9115,101.96117412979255,73.80874630002339,106.88,105.38,102.12,121.4
2005-02-11,105.84,105.94,105.51,105.76,0,106.09018261763359,104.064,102.0378173823664,72.12492696999136,105.94,105.51,102.12,121.4
2005-02-12,105.76,105.76,105.76,105.76,0,106.27100991723103,104.2165,102.16199008276897,72.12492696999136,105.76,105.76,102.12,121.4
2005-02-13,105.76,105.76,104.88,104.9,0,106.29837058104224,104.31649999999999,102.33462941895775,57.5700222133741,105.76,104.88,102.12,121.4
2005-02-14,104.91,105.39,104.69,105.33,0,106.3452456488853,104.44200000000001,102.53875435111472,61.728670729823264,105.39,104.69,102.12,121.4
2005-02-15,105.32,105.34,104.32,104.9,0,106.37160490955448,104.51400000000001,102.65639509044554,55.83518723365311,105.34,104.32,102.12,121.4
2005-02-16,104.89,105.75,104.85,105.28,0,106.40218904854625,104.61749999999999,102.83281095145374,59.51386144830693,105.75,104.85,102.12,121.4
2005-02-17,105.29,105.82,105.2,105.49,0,106.43630373798543,104.7295,103.02269626201458,61.42604461162085,105.82,105.2,102.12,121.4
2005-02-18,105.48,105.89,105.2,105.63,0,106.47310514682563,104.84199999999998,103.21089485317434,62.691154830217684,105.89,105.2,102.12,121.4
2005-02-19,105.63,105.63,105.63,105.63,0,106.4732425719987,104.95450000000001,103.43575742800132,62.691154830217684,105.63,105.63,102.12,121.4
2005-02-20,105.63,105.83,105.63,105.79,0,106.48124061226828,105.06649999999999,103.6517593877317,64.24542709797836,105.83,105.63,102.12,121.4
2005-02-21,105.8,105.83,104.81,104.88,0,106.4021458820821,105.12450000000001,103.84685411791793,51.1848391596326,105.83,104.81,102.12,121.4
2005-02-22,104.87,104.91,103.86,104.71,0,106.30170013732672,105.173,104.04429986267328,49.17368449813504,104.91,103.86,102.12,121.4
2005-02-23,104.7,105.15,104.6,104.78,0,106.26067875851263,105.2005,104.14032124148738,50.04409625624651,105.15,104.6,102.12,121.4
2005-02-24,104.77,105.6,104.65,105.36,0,106.25218419368129,105.245,104.23781580631872,56.665956002771374,105.6,104.65,102.12,121.4
2005-02-25,105.37,105.51,105.07,105.25,0,106.15983370615392,105.303,104.44616629384608,55.17225635594778,105.51,105.07,102.12,121.4
2005-02-26,105.25,105.25,105.25,105.25,0,106.06983905643611,105.35150000000002,104.63316094356392,55.17225635594779,105.25,105.25,102.12,121.4
2005-02-27,105.25,105.35,104.67,104.76,0,106.09113872992461,105.3315,104.5718612700754,48.5594262308373,105.35,104.67,102.12,121.4
2005-02-28,104.75,104.8,104.14,104.52,0,106.08485256650172,105.271,104.45714743349828,45.67196499141093,104.8,104.14,102.12,121.4
2005-03-01,104.53,104.75,104.2,104.63,0,106.068555438751,105.223,104.37744456124899,47.22103003467485,104.75,104.2,102.12,121.4
2005-03-02,104.62,105.18,104.59,104.9,0,105.9805956464926,105.17549999999999,104.37040435350737,50.920199340440924,105.18,104.59,102.12,121.4
2005-03-03,104.89,105.49,104.77,105.39,0,105.92360550480763,105.157,104.39039449519237,56.83322664997456,105.49,104.77,102.12,121.4
2005-03-04,105.4,105.62,104.37,104.73,0,105.84090397061841,105.1055,104.3700960293816,48.3786249280221,105.62,104.37,102.12,121.4
2005-03-06,104.77,104.88,104.56,104.8,0,105.84275265240437,105.10050000000001,104.35824734759565,49.24109078024635,104.88,104.56,102.12,121.4
2005-03-07,104.81,105.38,104.79,105.1,0,105.82376254667837,105.08899999999998,104.3542374533216,52.87498079292318,105.38,104.79,102.12,121.4
2005-03-08,105.11,105.16,104.38,104.59,0,105.83610802513566,105.07350000000001,104.31089197486436,46.747880022800395,105.16,104.38,102.12,121.4
2005-03-09,104.58,104.72,103.68,104.07,0,105.88466736775058,105.01299999999999,104.1413326322494,41.47110844485485,104.72,103.68,102.12,121.4
2005-03-10,104.08,104.36,103.81,104.15,0,105.86539980422077,104.946,104.02660019577922,42.54559511302367,104.36,103.81,102.12,121.4
2005-03-11,104.16,104.31,103.76,104.01,0,105.81405215873585,104.86500000000001,103.91594784126417,41.122819706052084,104.31,103.76,102.12,121.4
2005-03-13,103.85,104.59,103.73,104.42,0,105.70373245048269,104.8045,103.90526754951732,46.740059083413534,104.59,103.73,102.12,121.4
2005-03-14,104.43,105.2,104.41,104.8,0,105.53254742620696,104.755,103.97745257379303,51.37086808671012,105.2,104.41,102.12,121.4
2005-03-15,104.79,105.01,104.19,104.45,0,105.51976395059233,104.7335,103.94723604940768,47.29223049783097,105.01,104.19,102.12,121.4
2005-03-16,104.46,104.5,103.93,104.34,0,105.51979811133045,104.715,103.91020188866956,46.054629003556904,104.5,103.93,102.12,121.4
2005-03-17,104.33,104.89,104.16,104.78,0,105.51979811133045,104.715,103.91020188866956,51.51975872232815,104.89,104.16,102.12,121.4
2005-03-18,104.79,105.08,104.62,104.76,0,105.43419957287828,104.68499999999999,103.93580042712169,51.265524681873636,105.08,104.62,102.12,121.4
2005-03-20,104.78,105.11,104.7,104.94,0,105.38329198650658,104.6695,103.95570801349342,53.49002845031529,105.11,104.7,102.12,121.4
2005-03-21,104.95,105.51,104.78,105.19,0,105.37095084995406,104.6665,103.96204915004594,56.46246680513669,105.51,104.78,102.12,121.4
2005-03-22,105.18,105.7,104.87,105.37,0,105.46496093650721,104.697,103.9290390634928,58.51808638310527,105.7,104.87,102.12,121.4
2005-03-23,105.38,106.46,105.31,106.21,0,105.78786524184865,104.78150000000001,103.77513475815137,66.4734384750999,106.46,105.31,102.12,121.4
2005-03-24,106.22,106.59,106.12,106.38,0,106.08908032522501,104.869,103.64891967477499,67.81855670711855,106.59,106.12,102.12,121.4
2005-03-25,106.39,106.47,106.28,106.4,0,106.33493349948918,104.944,103.55306650051082,67.98131409313297,106.47,106.28,102.12,121.4
2005-03-27,106.53,107.0,106.52,106.96,0,106.66052167262869,105.02250000000001,103.38447832737133,72.21812817188723,107.0,106.52,102.12,121.4
2005-03-28,106.95,107.41,106.72,107.18,0,107.02567541059094,105.14500000000001,103.26432458940909,73.69098273898042,107.41,106.72,102.12,121.4
2005-03-29,107.2,107.72,106.96,107.27,0,107.35542381269691,105.26849999999999,103.18157618730307,74.29143800709554,107.72,106.96,102.12,121.4
2005-03-30,107.28,107.68,107.03,107.31,0,107.64489408402103,105.37899999999999,103.11310591597895,74.56924138014135,107.68,107.03,102.12,121.4
2005-03-31,107.3,107.59,106.68,107.49,0,107.93583249833019,105.524,103.11216750166982,75.83470323751699,107.59,106.68,102.12,121.4
2005-04-01,107.48,107.81,106.79,107.6,0,108.17667830537339,105.7005,103.22432169462662,76.6009913104158,107.81,106.79,102.12,121.4
2005-04-03,107.68,107.79,107.58,107.72,0,108.39671245379648,105.87899999999999,103.3612875462035,77.44139027396119,107.79,107.58,102.12,121.4
2005-04-04,107.73,108.7,107.68,108.64,0,108.74687990433894,106.1105,103.47412009566106,82.60087858439499,108.7,107.68,102.12,121.4
2005-04-05,108.63,108.91,108.04,108.16,0,108.95816814916897,106.29749999999999,103.636831850831,73.19472282765183,108.91,108.04,102.12,121.4
2005-04-06,108.15,108.81,107.9,108.6,0,109.23459937934587,106.4875,103.74040062065413,75.90352414929474,108.81,107.9,102.12,121.4
2005-04-07,108.61,108.76,108.14,108.64,0,109.42964780021185,106.697,103.96435219978815,76.13958654671188,108.76,108.14,102.12,121.4
2005-04-08,108.63,108.89,108.24,108.3,0,109.48601910452297,106.89500000000001,104.30398089547705,69.87359267962027,108.89,108.24,102.12,121.4
2005-04-10,108.3,108.56,108.27,108.47,0,109.5651988956837,107.07950000000001,104.59380110431633,71.15194531654097,108.56,108.27,102.12,121.4
2005-04-11,108.46,108.5,107.55,107.66,0,109.47971152001388,107.2245,104.96928847998613,58.42984434225718,108.5,107.55,102.12,121.4
2005-04-12,107.65,108.49,107.39,107.47,0,109.34855750855974,107.351,105.35344249144026,55.90476988082684,108.49,107.39,102.12,121.4
2005-04-13,107.46,107.86,107.15,107.79,0,109.22088390417393,107.481,105.74111609582606,59.1098522876462,107.86,107.15,102.12,121.4
2005-04-14,107.8,108.44,107.64,108.23,0,109.0958478182216,107.624,106.15215218177839,63.083220194037246,108.44,107.64,102.12,121.4
2005-04-15,108.24,108.58,107.5,107.78,0,109.02411832614557,107.70250000000001,106.38088167385446,56.98446633083084,108.58,107.5,102.12,121.4
2005-04-17,107.67,108.07,107.5,107.94,0,108.9568583637667,107.7805,106.60414163623331,58.51999593630113,108.07,107.5,102.12,121.4
2005-04-18,107.95,108.03,107.3,107.37,0,108.84238837570001,107.829,106.81561162429998,51.47088891836033,108.03,107.3,102.12,121.4
2005-04-19,107.36,107.52,106.75,106.85,0,108.85669456057603,107.8235,106.79030543942396,46.024237404662905,107.52,106.75,102.12,121.4
2005-04-20,106.86,107.5,106.64,106.86,0,108.8888486949194,107.8075,106.7261513050806,46.14226873856239,107.5,106.64,102.12,121.4
2005-04-21,106.87,107.45,106.75,106.79,0,108.9307972587799,107.7835,106.6362027412201,45.393962533453106,107.45,106.75,102.12,121.4
2005-04-22,106.8,106.85,105.79,106.04,0,109.08502014637287,107.72,106.35497985362713,38.2386187390917,106.85,105.79,102.12,121.4
2005-04-24,105.34,106.08,105.28,106.0,0,109.20183511815539,107.6455,106.08916488184461,37.895532079952346,106.08,105.28,102.12,121.4
2005-04-25,106.01,106.1,105.6,105.82,0,109.30480517931042,107.5565,105.80819482068958,36.316458656606216,106.1,105.6,102.12,121.4
2005-04-26,105.81,106.38,105.78,106.31,0,109.31414003840068,107.48600000000002,105.65785996159936,43.24905154554862,106.38,105.78,102.12,121.4
2005-04-27,106.32,106.42,105.72,105.91,0,109.21978848042312,107.34949999999999,105.47921151957686,39.471576859823735,106.42,105.72,102.12,121.4
2005-04-28,105.92,106.16,105.56,105.88,0,109.17108750771008,107.2355,105.29991249228992,39.19507224065005,106.16,105.56,102.12,121.4
2005-04-29,105.89,105.91,104.65,104.81,0,109.14530845756482,107.046,104.94669154243519,30.88488047509867,105.91,104.65,102.12,121.4
2005-05-01,105.11,105.43,105.01,105.31,0,108.97491857393769,106.87950000000001,104.78408142606233,37.548266646577474,105.43,105.01,102.12,121.4
2005-05-02,105.32,105.44,104.94,105.23,0,108.83245104381821,106.726,104.61954895618179,36.93470080841114,105.44,104.94,102.12,121.4
2005-05-03,105.24,105.32,104.65,104.74,0,108.6557558919003,106.5395,104.42324410809971,33.34100927393703,105.32,104.65,102.12,121.4
2005-05-04,104.73,104.97,104.23,104.57,0,108.60034196006,106.38499999999999,104.16965803993997,32.171470438923166,104.97,104.23,102.12,121.4
2005-05-05,104.58,104.85,104.25,104.68,0,108.52055142799068,106.24549999999999,103.9704485720093,33.78988106103901,104.85,104.25,102.12,121.4
2005-05-06,104.69,105.11,104.55,105.01,0,108.32613307778614,106.10650000000001,103.88686692221388,38.52854336670143,105.11,104.55,102.12,121.4
2005-05-08,105.15,105.39,105.1,105.32,0,107.97692559386556,105.96100000000001,103.94507440613447,42.678836989684136,105.39,105.1,102.12,121.4
2005-05-09,105.33,105.85,105.24,105.69,0,107.69313033841928,105.85650000000001,104.01986966158074,47.256065125324,105.85,105.24,102.12,121.4
2005-05-10,105.68,105.98,105.39,105.62,0,107.30969692836877,105.7405,104.17130307163123,46.49955051539293,105.98,105.39,102.12,121.4
2005-05-11,105.63,106.18,104.95,106.02,0,107.06178508056571,105.673,104.28421491943429,51.297519930576364,106.18,104.95,102.12,121.4
2005-05-12,106.01,106.99,106.0,106.8,0,107.05095608405406,105.67049999999999,104.29004391594592,59.016028341159505,106.99,106.0,102.12,121.4
2005-05-13,106.81,107.46,106.77,107.36,0,107.1757226183929,105.6955,104.2152773816071,63.48980743465548,107.46,106.77,102.12,121.4
2005-05-15,107.3,107.61,107.26,107.58,0,107.3645704955607,105.73499999999999,104.10542950443927,65.10151556671738,107.61,107.26,102.12,121.4
2005-05-16,107.59,107.8,106.59,107.06,0,107.51157700494703,105.78599999999999,104.06042299505295,58.52522883836405,107.8,106.59,102.12,121.4
2005-05-17,107.05,107.8,106.96,107.67,0,107.78011743946874,105.86949999999999,103.95888256053124,63.219023351059924,107.8,106.96,102.12,121.4
2005-05-18,107.66,107.74,106.79,107.02,0,107.90441746663049,105.9295,103.95458253336952,55.95248368308596,107.74,106.79,102.12,121.4
2005-05-19,107.03,107.78,106.98,107.57,0,108.0886190328801,105.99249999999999,103.89638096711988,60.12862420973462,107.78,106.98,102.12,121.4
2005-05-20,107.56,108.32,107.38,108.19,0,108.41001275229863,106.10650000000001,103.8029872477014,64.24405772390156,108.32,107.38,102.12,121.4
2005-05-22,108.24,108.32,108.0,108.02,0,108.6593967680592,106.2135,103.7676032319408,62.343897457165156,108.32,108.0,102.12,121.4
2005-05-23,108.01,108.17,107.58,107.7,0,108.79661928147928,106.35799999999999,103.9193807185207,58.81735972749697,108.17,107.58,102.12,121.4
2005-05-24,107.71,107.72,107.25,107.39,0,108.89036241117397,106.46199999999999,104.03363758882601,55.539766638214815,107.72,107.25,102.12,121.4
2005-05-25,107.38,108.01,107.31,107.94,0,109.03816281980998,106.5975,104.15683718019001,59.81802019351457,108.01,107.31,102.12,121.4
2005-05-26,107.93,108.29,107.87,107.95,0,109.10950675100095,106.758,104.40649324899904,59.89358691813935,108.29,107.87,102.12,121.4
2005-05-27,107.94,108.11,107.76,107.97,0,109.10751921303833,106.928,104.74848078696166,60.05538456120441,108.11,107.76,102.12,121.4
2005-05-29,108.01,108.18,107.85,107.87,0,109.04078313359928,107.0875,105.13421686640073,58.77855778443529,108.18,107.85,102.12,121.4
2005-05-30,107.88,108.3,107.76,108.08,0,108.98882035690269,107.24099999999999,105.49317964309728,60.66964631042797,108.3,107.76,102.12,121.4
2005-05-31,108.09,108.59,107.74,108.32,0,108.95933542330832,107.391,105.8226645766917,62.77167575578345,108.59,107.74,102.12,121.4
2005-06-01,108.31,108.89,108.19,108.53,0,108.96820172798243,107.53299999999999,106.09779827201754,64.55667539243493,108.89,108.19,102.12,121.4
2005-06-02,108.52,108.61,107.85,107.94,0,108.79232672495833,107.649,106.50567327504167,56.37785628793969,108.61,107.85,102.12,121.4
2005-06-03,107.95,108.19,107.49,107.74,0,108.60018206176737,107.73500000000001,106.86981793823266,53.88564313225221,108.19,107.49,102.12,121.4
2005-06-05,107.72,107.86,107.55,107.56,0,108.5306569144435,107.773,107.0153430855565,51.67174835722697,107.86,107.55,102.12,121.4
2005-06-06,107.57,107.59,106.75,106.86,0,108.58713288578392,107.748,106.9088671142161,44.086053833967064,107.59,106.75,102.12,121.4
2005-06-07,106.87,107.02,106.53,106.86,0,108.63450962054822,107.71200000000002,106.78949037945182,44.086053833967064,107.02,106.53,102.12,121.4
2005-06-08,106.85,107.42,106.73,107.2,0,108.62356398336658,107.71900000000001,106.81443601663344,48.35681654950248,107.42,106.73,102.12,121.4
2005-06-09,107.21,107.78,107.14,107.57,0,108.62069509759567,107.71400000000001,106.80730490240435,52.59981457458436,107.78,107.14,102.12,121.4
2005-06-10,107.56,108.67,107.36,108.64,0,108.72828452253536,107.795,106.86171547746464,62.25721969355874,108.67,107.36,102.12,121.4
2005-06-12,108.64,108.85,108.48,108.56,0,108.8284405469865,107.8445,106.8605594530135,61.25238571857959,108.85,108.48,102.12,121.4
2005-06-13,108.55,109.7,108.48,109.4,0,109.0939238831835,107.905,106.7160761168165,67.23264434654301,109.7,108.48,102.12,121.4
2005-06-14,109.39,109.55,109.11,109.3,0,109.30455831022242,107.96899999999998,106.63344168977754,65.92812324422847,109.55,109.11,102.12,121.4
2005-06-15,109.31,109.51,109.18,109.37,0,109.51329259308237,108.05250000000001,106.59170740691765,66.41930621749873,109.51,109.18,102.12,121.4
2005-06-16,109.36,109.43,108.7,108.95,0,109.60796370513944,108.13050000000001,106.65303629486058,60.759549943112134,109.43,108.7,102.12,121.4
2005-06-17,108.96,109.12,108.54,108.6,0,109.65191224128411,108.1635,106.67508775871589,56.44318326622487,109.12,108.54,102.12,121.4
2005-06-19,108.85,109.03,108.63,108.72,0,109.70608244455029,108.202,106.6979175554497,57.556485313825696,109.03,108.63,102.12,121.4
2005-06-20,108.73,109.62,108.71,109.32,0,109.8453359686225,108.2695,106.69366403137748,62.69126783148272,109.62,108.71,102.12,121.4
2005-06-21,109.31,109.51,108.19,108.55,0,109.8727198698731,108.30350000000001,106.73428013012693,53.71084373115414,109.51,108.19,102.12,121.4
2005-06-22,108.56,109.15,108.41,108.69,0,109.908362093041,108.33399999999999,106.75963790695897,54.97376823640211,109.15,108.41,102.12,121.4
2005-06-23,108.68,109.08,108.45,109.07,0,109.97813966090861,108.3715,106.76486033909138,58.299446197022604,109.08,108.45,102.12,121.4
2005-06-24,109.06,109.41,108.92,109.07,0,110.03279832038233,108.39849999999998,106.76420167961764,58.29944619702261,109.41,108.92,102.12,121.4
2005-06-26,109.22,109.41,109.16,109.32,0,110.13473573618268,108.4675,106.80026426381733,60.52414835881561,109.41,109.16,102.12,121.4
2005-06-27,109.31,109.71,109.21,109.64,0,110.26915608720816,108.5625,106.85584391279184,63.228342766855086,109.71,109.21,102.12,121.4
2005-06-28,109.65,110.18,109.57,110.09,0,110.4537424741318,108.68900000000001,106.92425752586821,66.68454661187286,110.18,109.57,102.12,121.4
2005-06-29,110.1,110.66,109.99,110.27,0,110.54143311401046,108.8595,107.17756688598953,67.9809474336648,110.66,109.99,102.12,121.4
2005-06-30,110.28,111.03,110.03,110.91,0,110.70704832755912,109.06199999999998,107.41695167244085,72.1331089724768,111.03,110.03,102.12,121.4
2005-07-03,111.69,111.92,111.53,111.68,0,111.07005605293256,109.28599999999999,107.50194394706742,76.14177067841582,111.92,111.53,102.12,121.4
2005-07-04,111.67,111.72,111.36,111.64,0,111.37006879693499,109.48949999999999,107.608931203065,75.53390617669898,111.72,111.36,102.12,121.4
2005-07-05,111.65,112.16,111.57,111.66,0,111.70040752219745,109.6405,107.58059247780255,75.63862873136732,112.16,111.57,102.12,121.4
2005-07-06,111.65,112.35,111.48,112.27,0,112.11836471792901,109.826,107.53363528207097,78.64146452753234,112.35,111.48,102.12,121.4
2005-07-07,112.26,112.41,111.53,112.37,0,112.50922266727662,109.97449999999999,107.43977733272337,79.09635487980181,112.41,111.53,102.12,121.4
2005-07-08,112.36,112.6,111.82,112.18,0,112.80619994605166,110.11850000000001,107.43080005394836,75.79338332284846,112.6,111.82,102.12,121.4
2005-07-10,112.2,112.28,111.87,111.89,0,113.01502684520581,110.24449999999999,107.47397315479417,70.92508367770576,112.28,111.87,102.12,121.4
2005-07-11,111.9,112.11,111.39,111.41,0,113.11556022495982,110.36749999999999,107.61943977504016,63.63895299792065,112.11,111.39,102.12,121.4
2005-07-12,111.42,111.51,110.79,111.09,0,113.13196666645743,110.492,107.85203333354258,59.26767511771491,111.51,110.79,102.12,121.4
2005-07-13,111.08,112.29,111.01,111.89,0,113.22573183422512,110.6505,108.07526816577487,65.62473294708666,112.29,111.01,102.12,121.4
2005-07-14,111.88,112.42,111.69,112.14,0,113.36870216514083,110.7915,108.21429783485917,67.34013548006905,112.42,111.69,102.12,121.4
2005-07-15,112.15,112.44,111.8,112.24,0,113.40922337651247,110.976,108.54277662348753,68.0274289259048,112.44,111.8,102.12,121.4
2005-07-17,112.33,112.39,112.21,112.28,0,113.41085340911505,111.15549999999999,108.90014659088493,68.31465963799168,112.39,112.21,102.12,121.4
2005-07-18,112.27,112.32,111.53,111.97,0,113.36576971604367,111.30050000000001,109.23523028395635,63.54976146517178,112.32,111.53,102.12,121.4
2005-07-19,111.98,113.19,111.97,113.12,0,113.44423774948027,111.503,109.56176225051973,71.49320678707508,113.19,111.97,102.12,121.4
2005-07-20,113.13,113.75,112.46,112.65,0,113.39215463747304,111.6695,109.94684536252696,65.23599930293324,113.75,112.46,102.12,121.4
2005-07-21,112.64,112.75,109.91,111.09,0,113.22183242294777,111.742,110.26216757705224,49.69061196430268,112.75,109.91,102.12,121.4
2005-07-22,111.1,111.49,110.74,111.33,0,113.09344018861191,111.804,110.5145598113881,51.60142472262225,111.49,110.74,102.12,121.4
2005-07-24,111.26,111.69,111.22,111.57,0,112.95807116388579,111.86899999999999,110.77992883611418,53.503274248246086,111.69,111.22,102.12,121.4
2005-07-25,111.58,112.0,111.39,111.85,0,112.91268249709104,111.91600000000001,110.91931750290898,55.69087575879767,112.0,111.39,102.12,121.4
2005-07-26,111.84,112.8,111.72,112.77,0,113.02701265965331,111.97050000000002,110.91398734034672,62.01465121951843,112.8,111.72,102.12,121.4
2005-07-27,112.78,112.81,112.16,112.42,0,113.07190246611523,112.0095,110.94709753388477,58.58884262990961,112.81,112.16,102.12,121.4
2005-07-28,112.41,112.84,112.02,112.26,0,113.09459193912558,112.0395,110.98440806087443,57.03764547479705,112.84,112.02,102.12,121.4
2005-07-29,112.25,112.51,111.94,112.5,0,113.12080185081527,112.051,110.98119814918473,58.79973524479114,112.51,111.94,102.12,121.4
2005-07-31,112.55,112.79,112.17,112.23,0,113.10717261063657,112.04400000000001,110.98082738936345,56.01623614402238,112.79,112.17,102.12,121.4
2005-08-01,112.24,112.41,111.69,111.83,0,113.09166242893171,112.02649999999998,110.96133757106826,52.08264129981552,112.41,111.69,102.12,121.4
2005-08-02,111.84,111.94,111.14,111.86,0,113.09101125697984,112.025,110.95898874302017,52.35288665791953,111.94,111.14,102.12,121.4
2005-08-03,111.87,111.95,110.79,111.11,0,113.1178267012524,112.01000000000002,110.90217329874764,45.45147344622245,111.95,110.79,102.12,121.4
2005-08-04,111.12,111.8,110.85,111.77,0,113.07593798263645,112.04400000000001,111.01206201736358,51.50937901565903,111.8,110.85,102.12,121.4
2005-08-05,111.76,112.22,111.33,112.0,0,113.07926647838613,112.04950000000001,111.01973352161389,53.449515422311684,112.22,111.33,102.12,121.4
2005-08-07,112.12,112.52,112.11,112.49,0,113.11407401839975,112.06700000000001,111.01992598160027,57.36341649223636,112.52,112.11,102.12,121.4
2005-08-08,112.5,112.65,111.58,111.84,0,113.09537207136005,112.047,110.99862792863995,51.212199768376365,112.65,111.58,102.12,121.4
2005-08-09,111.83,112.26,111.34,111.42,0,113.0807803861548,112.00399999999999,110.92721961384518,47.65616706845693,112.26,111.34,102.12,121.4
2005-08-10,111.41,111.46,110.28,110.29,0,113.23093859505607,111.92,110.60906140494393,39.67413270528572,111.46,110.28,102.12,121.4
2005-08-11,110.3,110.48,109.59,109.87,0,113.22904170855176,111.75750000000001,110.28595829144825,37.18139978290931,110.48,109.59,102.12,121.4
2005-08-12,109.86,109.93,109.33,109.44,0,113.32246921155007,111.59700000000001,109.87153078844995,34.77255529742472,109.93,109.33,102.12,121.4
2005-08-14,109.46,109.78,109.37,109.57,0,113.45089015231622,111.521,109.59110984768378,36.11998955780776,109.78,109.37,102.12,121.4
2005-08-15,109.56,109.83,109.23,109.4,0,113.56451378500397,111.4245,109.28448621499602,35.09890652538871,109.83,109.23,102.12,121.4
2005-08-16,109.39,109.76,109.07,109.55,0,113.61203031441731,111.32350000000001,109.03496968558271,36.79668233096539,109.76,109.07,102.12,121.4
2005-08-17,109.54,110.31,109.49,110.14,0,113.56884190798235,111.23799999999999,108.90715809201762,43.101526766188606,110.31,109.49,102.12,121.4
