Datetime,Open,High,Low,Close,Volume,bb_upper,bb_middle,bb_lower,rsi,tokyo_high,tokyo_low,support_level_1
2001-02-20,116.19,116.25,115.25,115.71,0,117.72771955071038,116.21599999999998,114.70428044928958,46.35345428380914,116.25,115.25,114.9
2001-02-21,115.72,116.87,115.68,115.95,0,117.68978086055046,116.18400000000001,114.67821913944957,48.370064182598824,116.87,115.68,114.9
2001-02-22,115.96,117.19,115.88,116.51,0,117.68290440627683,116.18050000000001,114.67809559372319,52.82605040034974,117.19,115.88,114.9
2001-02-23,116.5,116.99,115.64,115.78,0,117.64607817494634,116.143,114.63992182505366,47.117286975082216,116.99,115.64,114.9
2001-02-25,115.92,116.21,115.82,116.2,0,117.64388917988308,116.1855,114.72711082011693,50.436011937104524,116.21,115.82,114.9
2001-02-26,116.21,116.78,115.93,116.12,0,117.64869749168297,116.20549999999999,114.762302508317,49.794996307487374,116.78,115.93,114.9
2001-02-27,116.08,116.49,115.99,116.38,0,117.66550900898089,116.2225,114.7794909910191,51.93316257126304,116.49,115.99,114.9
2001-02-28,116.37,117.6,115.93,117.29,0,117.75580256257221,116.32950000000001,114.9031974374278,58.581876089401455,117.6,115.93,114.9
2001-03-01,117.3,117.58,117.05,117.46,0,117.80498469379063,116.45750000000001,115.11001530620939,59.70325969049836,117.58,117.05,114.9
2001-03-02,117.49,119.35,117.49,119.1,0,118.36653159428946,116.598,114.82946840571054,68.54969409767993,119.35,117.49,114.9
2001-03-04,119.3,119.47,119.11,119.32,0,118.86693702914349,116.739,114.61106297085652,69.51647280840334,119.47,119.11,114.9
2001-03-05,119.3,119.8,118.67,118.71,0,119.06264880464224,116.7945,114.52635119535776,63.67203462136999,119.8,118.67,114.9
2001-03-06,118.73,119.41,118.3,119.4,0,119.36919145754335,116.87050000000002,114.37180854245669,67.04689156222761,119.41,118.3,114.9
2001-03-07,119.41,120.42,119.09,120.09,0,119.87795444989968,117.01299999999999,114.1480455501003,70.0438766783147,120.42,119.09,114.9
2001-03-08,120.1,120.34,119.34,119.61,0,120.2330033745306,117.1585,114.08399662546941,65.57591549822428,120.34,119.34,114.9
2001-03-09,119.62,119.86,119.11,119.56,0,120.53668571225042,117.328,114.11931428774959,65.11000723792371,119.86,119.11,114.9
2001-03-11,119.58,120.63,119.47,120.49,0,120.9727006972928,117.5595,114.1462993027072,69.45679365823449,120.63,119.47,114.9
2001-03-12,120.48,120.72,120.1,120.23,0,121.25563940844283,117.799,114.34236059155718,66.94568728901024,120.72,120.1,114.9
2001-03-13,120.22,120.32,119.65,119.85,0,121.44576217277236,117.998,114.55023782722765,63.34129345431546,120.32,119.65,114.9
2001-03-14,119.86,121.26,119.34,120.71,0,121.76017796102502,118.22350000000002,114.68682203897501,67.59373325340451,121.26,119.34,114.9
2001-03-15,120.74,122.74,120.56,122.41,0,122.34016775378272,118.55850000000001,114.7768322462173,74.01142267647927,122.74,120.56,114.9
2001-03-16,122.37,123.2,122.29,123.01,0,122.96179517442866,118.9115,114.86120482557135,75.83070729326089,123.2,122.29,114.9
2001-03-18,123.39,123.41,123.08,123.39,0,123.59018557106513,119.25550000000001,114.92081442893489,76.9321025047202,123.41,123.08,114.9
2001-03-19,123.41,123.69,122.05,122.84,0,123.90326087809325,119.6085,115.31373912190676,71.83000322848562,123.69,122.05,114.9
2001-03-20,122.85,123.44,122.0,123.22,0,124.23000102447013,119.9595,115.68899897552988,73.15469615572837,123.44,122.0,114.9
2001-03-21,123.23,123.94,122.82,123.69,0,124.52119303881624,120.33800000000001,116.15480696118378,74.73707681663792,123.94,122.82,114.9
2001-03-22,123.71,124.35,122.9,123.13,0,124.60861314355444,120.67550000000001,116.74238685644559,69.48187921019517,124.35,122.9,114.9
2001-03-23,123.14,123.24,122.54,122.86,0,124.67168960511775,120.954,117.23631039488224,67.03444306441389,123.24,122.54,114.9
2001-03-25,123.64,123.82,123.29,123.53,0,124.77009377099043,121.25750000000001,117.74490622900959,69.87057469660454,123.82,123.29,114.9
2001-03-26,123.52,123.57,122.38,122.54,0,124.8380156593451,121.4295,118.0209843406549,61.456968588447054,123.57,122.38,114.9
2001-03-27,122.55,123.35,121.74,122.15,0,124.84998093925549,121.571,118.29201906074451,58.46997124177236,123.35,121.74,114.9
2001-03-28,122.16,122.8,121.44,122.37,0,124.77200861496465,121.75399999999999,118.73599138503533,59.66102487845489,122.8,121.44,114.9
2001-03-29,122.38,124.65,122.28,124.55,0,125.0608295984529,122.0115,118.9621704015471,69.1136789575928,124.65,122.28,114.9
2001-03-30,124.54,126.38,124.53,126.18,0,125.73131491959396,122.316,118.90068508040605,74.01646494043621,126.38,124.53,114.9
2001-04-01,126.15,126.66,125.71,126.05,0,126.18394190589768,122.638,119.09205809410233,73.02091182112281,126.66,125.71,114.9
2001-04-02,126.06,126.87,126.0,126.27,0,126.56055045963971,122.97350000000002,119.38644954036032,73.6664319914422,126.87,126.0,114.9
2001-04-03,126.07,126.25,125.25,125.95,0,126.8668827145761,123.2465,119.62611728542389,71.00518848391576,126.25,125.25,114.9
2001-04-04,125.96,126.31,124.64,124.78,0,126.87261971982768,123.474,120.07538028017233,62.162861976268594,126.31,124.64,114.9
2001-04-05,124.79,125.47,123.58,125.27,0,126.79053771935297,123.745,120.69946228064704,64.17499910276655,125.47,123.58,114.9
2001-04-06,125.28,125.54,123.83,123.88,0,126.61204407385253,123.90349999999998,121.19495592614743,55.20626649302066,125.54,123.83,114.9
2001-04-08,124.21,124.95,124.21,124.88,0,126.67649127192406,124.027,121.37750872807594,59.582536806558814,124.95,124.21,114.9
2001-04-09,124.87,125.5,124.49,124.79,0,126.74234651179195,124.11599999999999,121.48965348820802,59.02362925118409,125.5,124.49,114.9
2001-04-10,124.79,124.96,123.93,124.04,0,126.7541114445561,124.14849999999998,121.54288855544387,54.44065156993611,124.96,123.93,114.9
2001-04-11,124.05,124.99,123.9,124.48,0,126.76858175597279,124.2305,121.69241824402722,56.57112680428263,124.99,123.9,114.9
2001-04-12,124.49,124.49,122.98,124.11,0,126.77152158011941,124.275,121.7784784198806,54.2727839431668,124.49,122.98,114.9
2001-04-13,124.12,124.49,124.12,124.2,0,126.78297839869792,124.30049999999999,121.81802160130205,54.754313157602716,124.49,124.12,114.9
2001-04-16,124.79,124.96,124.03,124.06,0,126.77426265575068,124.34699999999998,121.91973734424928,53.80514771720243,124.96,124.03,114.9
2001-04-17,124.05,124.05,122.7,122.95,0,126.76802870870635,124.35150000000002,121.93497129129368,46.868018270924836,124.05,122.7,114.9
2001-04-18,122.95,123.35,121.88,122.11,0,126.86687564943723,124.2805,121.69412435056277,42.41164019068973,123.35,121.88,114.9
2001-04-19,122.12,122.31,120.94,122.0,0,126.92196229128348,124.2535,121.58503770871653,41.85045818315067,122.31,120.94,114.9
2001-04-20,121.99,122.74,121.74,122.52,0,126.886456731331,124.272,121.65754326866902,45.520310879876234,122.74,121.74,114.9
2001-04-22,121.68,122.39,121.43,122.18,0,126.90575462261998,124.2625,121.61924537738003,43.583510761068545,122.39,121.43,114.9
2001-04-23,122.19,122.56,121.19,121.66,0,126.98877411162943,124.11799999999998,121.24722588837054,40.729241036208954,122.56,121.19,114.9
2001-04-24,121.65,122.51,121.17,122.26,0,126.73762497502806,123.922,121.10637502497194,45.18958623093185,122.51,121.17,114.9
2001-04-25,122.27,122.7,121.85,122.17,0,126.4639502919464,123.728,120.99204970805359,44.64684267357384,122.7,121.85,114.9
2001-04-26,122.17,123.61,122.04,123.5,0,126.06472504027444,123.5895,121.11427495972556,53.5292349519026,123.61,122.04,114.9
2001-04-27,123.49,124.36,123.46,124.1,0,125.73982054565263,123.497,121.25417945434737,56.89008410114173,124.36,123.46,114.9
2001-04-29,124.21,124.22,123.91,123.94,0,125.63059646993682,123.455,121.27940353006318,55.73255591907474,124.22,123.91,114.9
2001-04-30,123.93,124.0,122.96,123.23,0,125.36369241804944,123.353,121.34230758195055,50.793684038672524,124.0,122.96,114.9
2001-05-01,123.23,123.28,121.64,122.11,0,125.32969224286784,123.2645,121.19930775713216,44.14754110998179,123.28,121.64,114.9
2001-05-02,122.1,122.57,121.34,121.59,0,125.14831638181248,123.1,121.05168361818751,41.43663516745144,122.57,121.34,114.9
2001-05-03,121.58,121.85,120.83,121.14,0,124.98134955847108,122.91749999999999,120.8536504415289,39.19369351687969,121.85,120.83,114.9
2001-05-04,121.12,121.54,120.59,121.37,0,124.8852225013076,122.78400000000002,120.68277749869245,40.95296000973104,121.54,120.59,114.9
2001-05-06,121.41,121.77,121.3,121.61,0,124.64876766144386,122.6405,120.63223233855615,42.81227892035818,121.77,121.3,114.9
2001-05-07,121.6,121.85,120.87,121.62,0,124.45185536649852,122.516,120.58014463350149,42.892968746606215,121.85,120.87,114.9
2001-05-08,121.61,122.15,121.22,121.74,0,124.19307888716052,122.393,120.59292111283948,43.91561141485417,122.15,121.22,114.9
2001-05-09,121.75,122.44,121.48,122.19,0,123.92976960960482,122.29950000000001,120.6692303903952,47.698019725331754,122.44,121.48,114.9
2001-05-10,122.18,122.77,122.08,122.53,0,123.88536371544106,122.27850000000001,120.67163628455896,50.418806350707506,122.77,122.08,114.9
2001-05-11,122.52,122.86,121.86,122.56,0,123.91039616005538,122.301,120.69160383994462,50.66268785119502,122.86,121.86,114.9
2001-05-13,122.66,122.7,122.45,122.6,0,123.93920272353985,122.33099999999999,120.72279727646013,51.008710218859285,122.7,122.45,114.9
2001-05-14,122.65,123.4,122.61,123.26,0,124.02519763456293,122.36799999999998,120.71080236543703,56.43757876034878,123.4,122.61,114.9
2001-05-15,123.25,124.05,123.13,123.9,0,124.2369907459101,122.454,120.67100925408988,60.95580195851635,124.05,123.13,114.9
2001-05-16,123.89,124.07,123.0,123.3,0,124.31622919872729,122.53600000000002,120.75577080127275,55.17782015356814,124.07,123.0,114.9
2001-05-17,123.29,123.36,122.47,122.77,0,124.3397944075718,122.5615,120.78320559242819,50.613878908248566,123.36,122.47,114.9
2001-05-18,122.77,123.83,122.77,123.55,0,124.4493070265977,122.63049999999998,120.81169297340227,56.337693948300306,123.83,122.77,114.9
2001-05-20,123.65,123.75,123.33,123.36,0,124.42990277900616,122.62349999999999,120.81709722099383,54.67536842027555,123.75,123.33,114.9
2001-05-21,123.31,123.43,122.59,122.68,0,124.22807602035873,122.55250000000001,120.87692397964129,49.09232963477531,123.43,122.59,114.9
2001-05-22,122.69,123.35,122.04,122.18,0,124.01990959235859,122.4645,120.90909040764141,45.41976392959252,123.35,122.04,114.9
2001-05-23,122.19,122.19,119.03,119.96,0,124.158330342185,122.301,120.44366965781501,33.45336665955283,122.19,119.03,114.9
2001-05-24,119.96,120.36,119.35,120.03,0,124.30189999762482,122.197,120.09210000237519,34.04344039884326,120.36,119.35,114.9
2001-05-25,120.02,120.78,120.02,120.77,0,124.33715932476306,122.15599999999999,119.97484067523692,40.09113248517575,120.78,120.02,114.9
2001-05-27,120.5,120.71,120.5,120.62,0,124.37057135570394,122.13000000000002,119.8894286442961,39.3044177812548,120.71,120.5,114.9
2001-05-28,120.63,121.4,120.54,121.01,0,124.3822916112255,122.112,119.84170838877449,42.465634722475265,121.4,120.54,114.9
2001-05-29,121.0,121.16,120.0,120.27,0,124.44592898687172,122.045,119.64407101312828,38.38089734531537,121.16,120.0,114.9
2001-05-30,120.28,120.55,119.75,119.87,0,124.5350637722471,121.95749999999998,119.37993622775286,36.34576219522739,120.55,119.75,114.9
2001-05-31,119.86,119.86,118.43,118.68,0,124.7522345538567,121.8045,118.85676544614331,31.067862224822065,119.86,118.43,114.9
2001-06-01,118.69,119.29,118.32,119.2,0,124.80566659613496,121.655,118.50433340386505,35.47708858681531,119.29,118.32,114.9
2001-06-03,119.18,119.5,118.89,119.13,0,124.79152385444297,121.48499999999999,118.178476145557,35.15113231108151,119.5,118.89,114.9
2001-06-04,119.14,119.87,118.71,119.39,0,124.7146102402372,121.32649999999998,117.93838975976276,37.449921903502435,119.87,118.71,114.9
2001-06-05,119.38,120.63,119.37,120.39,0,124.57479383112455,121.21600000000001,117.85720616887546,45.45817557110673,120.63,119.37,114.9
2001-06-06,120.38,120.86,119.99,120.08,0,124.31320699587731,121.05700000000002,117.80079300412272,43.59483853691753,120.86,119.99,114.9
2001-06-07,120.1,120.41,119.64,120.24,0,123.87164841167207,120.874,117.87635158832792,44.851324023527,120.41,119.64,114.9
2001-06-08,120.23,121.02,120.09,120.99,0,123.5438421692855,120.7585,117.9731578307145,50.425987617511126,121.02,120.09,114.9
2001-06-10,120.9,121.27,120.89,121.23,0,123.32150965907324,120.6815,118.04149034092676,52.094775419849135,121.27,120.89,114.9
2001-06-11,121.22,122.1,121.22,121.74,0,122.93947099194348,120.59100000000001,118.24252900805654,55.521218668577774,122.1,121.22,114.9
2001-06-12,121.75,122.31,121.59,122.29,0,122.67003722124606,120.5375,118.40496277875393,58.93263480666792,122.31,121.59,114.9
2001-06-13,122.28,122.45,121.71,122.01,0,122.51865034187072,120.50399999999999,118.48934965812926,56.55453918512575,122.45,121.71,114.9
2001-06-14,122.0,122.28,121.23,121.68,0,122.42093614725096,120.479,118.53706385274904,53.799110700089045,122.28,121.23,114.9
2001-06-15,121.67,123.28,120.9,123.02,0,122.84896729790944,120.63199999999999,118.41503270209054,61.91369164474613,123.28,120.9,114.9
2001-06-17,123.09,123.12,122.86,122.89,0,123.17924208431681,120.775,118.3707579156832,60.798040081569575,123.12,122.86,114.9
2001-06-18,122.88,123.53,122.82,123.23,0,123.52958963366254,120.898,118.26641036633745,62.691557255479346,123.53,122.82,114.9
2001-06-19,123.24,123.76,122.7,123.18,0,123.83416238846691,121.026,118.21783761153308,62.215634170442016,123.76,122.7,114.9
2001-06-20,123.19,124.1,122.59,123.87,0,124.23846184208247,121.16900000000001,118.09953815791755,66.04633426087061,124.1,122.59,114.9
2001-06-21,123.86,124.76,123.83,124.26,0,124.686874752797,121.36850000000001,118.05012524720303,68.01987617818416,124.76,123.83,114.9
2001-06-22,124.25,124.56,123.88,124.48,0,125.10417845480093,121.59900000000002,118.0938215451991,69.11059300774774,124.56,123.88,114.9
2001-06-24,124.37,124.5,124.18,124.26,0,125.29662311464729,121.878,118.45937688535271,66.66211805808146,124.5,124.18,114.9
2001-06-25,124.26,124.32,123.63,123.68,0,125.37329699049182,122.102,118.83070300950818,60.569613737370155,124.32,123.63,114.9
2001-06-26,123.67,124.05,123.34,123.96,0,125.40813227810465,122.34349999999999,119.27886772189534,62.358168353813745,124.05,123.34,114.9
2001-06-27,123.97,124.66,123.97,124.62,0,125.50505172367686,122.60500000000002,119.70494827632318,66.24487275519606,124.66,123.97,114.9
2001-06-28,124.61,125.01,123.84,124.09,0,125.57086317534701,122.78999999999999,120.00913682465297,60.81444397923545,125.01,123.84,114.9
2001-06-29,124.1,124.86,123.8,124.75,0,125.63398099016275,123.02349999999998,120.41301900983721,64.6956187969096,124.86,123.8,114.9
2001-07-01,124.74,125.01,124.48,124.69,0,125.61717186218151,123.24600000000001,120.87482813781851,64.07430203011265,125.01,124.48,114.9
2001-07-02,124.68,124.77,123.73,124.05,0,125.55311141773153,123.399,121.24488858226847,57.707994798416884,124.77,123.73,114.9
2001-07-03,124.04,124.62,123.72,124.48,0,125.51786678565175,123.5615,121.60513321434824,60.54450512665789,124.62,123.72,114.9
2001-07-04,124.47,125.28,124.3,125.22,0,125.63097329181961,123.7355,121.84002670818039,64.90663912388044,125.28,124.3,114.9
2001-07-05,125.21,125.84,125.19,125.84,0,125.89660379108369,123.91300000000001,121.92939620891633,68.08984730827618,125.84,125.19,114.9
2001-07-06,125.83,126.16,125.61,126.02,0,126.09781121551073,124.1135,122.12918878448927,68.96986074613623,126.16,125.61,114.9
2001-07-08,125.85,126.0,125.51,125.65,0,126.06347480712735,124.31200000000001,122.56052519287267,65.00161576121133,126.0,125.51,114.9
2001-07-09,125.67,125.89,125.24,125.86,0,126.22386327155567,124.454,122.68413672844432,66.19060726495191,125.89,125.24,114.9
2001-07-10,125.86,125.9,125.02,125.74,0,126.29730304562342,124.59650000000002,122.89569695437662,64.8351436368285,125.9,125.02,114.9
2001-07-11,125.75,125.77,123.88,124.21,0,126.23909310992546,124.64550000000001,123.05190689007456,50.60575401503183,125.77,123.88,114.9
2001-07-12,124.19,124.47,123.53,124.29,0,126.15803671882415,124.701,123.24396328117584,51.208731563985246,124.47,123.53,114.9
2001-07-13,124.28,125.03,124.0,124.97,0,126.16568648996927,124.756,123.34631351003073,56.112898957259134,125.03,124.0,114.9
2001-07-15,124.79,125.15,124.75,125.02,0,126.18905412081463,124.79399999999998,123.39894587918533,56.45944655830472,125.15,124.75,114.9
2001-07-16,125.03,125.68,124.81,125.45,0,126.2578144526931,124.8425,123.4271855473069,59.42666706396999,125.68,124.81,114.9
2001-07-17,125.46,125.61,124.76,125.01,0,126.27112903786886,124.88,123.48887096213113,55.275613367310896,125.61,124.76,114.9
2001-07-18,125.01,125.47,123.81,124.06,0,126.23326983777719,124.899,123.56473016222282,47.55229294449966,125.47,123.81,114.9
2001-07-19,124.08,124.12,122.92,123.07,0,126.35951129563932,124.8545,123.34948870436068,41.10648838768671,124.12,122.92,114.9
2001-07-20,123.06,123.8,122.72,122.94,0,126.49064505202378,124.7705,123.05035494797622,40.33334027277978,123.8,122.72,114.9
2001-07-22,123.28,123.62,123.21,123.51,0,126.52494918626853,124.7415,122.95805081373148,45.20018615225615,123.62,123.21,114.9
2001-07-23,123.5,124.51,123.36,124.46,0,126.51464761628289,124.727,122.93935238371712,52.19846360201334,124.51,123.36,114.9
2001-07-24,124.45,124.5,123.89,124.37,0,126.50540129291136,124.71100000000001,122.91659870708867,51.52710981369052,124.5,123.89,114.9
2001-07-25,124.38,124.47,123.46,123.64,0,126.52359001415694,124.6905,122.85740998584306,46.32290322623459,124.47,123.46,114.9
2001-07-26,123.62,124.1,123.18,123.79,0,126.5291727096031,124.65599999999999,122.78282729039688,47.496344523898145,124.1,123.18,114.9
2001-07-27,123.78,124.19,123.24,123.52,0,126.48786097565834,124.571,122.65413902434166,45.56542162841934,124.19,123.24,114.9
2001-07-29,123.57,124.93,123.27,124.74,0,126.34517905083176,124.51599999999999,122.68682094916822,54.55555785214329,124.93,123.27,114.9
2001-07-30,124.73,125.4,124.59,124.85,0,126.16105950879383,124.45750000000001,122.7539404912062,55.27282414791336,125.4,124.59,114.9
2001-07-31,124.86,125.24,124.68,124.81,0,126.0389220030546,124.4155,122.7920779969454,54.93328705683804,125.24,124.68,114.9
2001-08-01,124.82,124.97,124.33,124.52,0,125.83255222280143,124.34850000000002,122.8644477771986,52.41915395906808,124.97,124.33,114.9
2001-08-02,124.52,124.54,123.63,123.8,0,125.6071146207539,124.2515,122.89588537924608,46.70402340327689,124.54,123.63,114.9
2001-08-03,123.79,124.01,123.35,123.73,0,125.60206720461451,124.22749999999999,122.85293279538547,46.1769013787311,124.01,123.35,114.9
2001-08-05,123.77,124.01,123.75,123.87,0,125.58941395249371,124.2065,122.8235860475063,47.454249132789,124.01,123.75,114.9
2001-08-06,123.88,124.28,123.75,123.85,0,125.49539367609555,124.15050000000001,122.80560632390447,47.28161787922697,124.28,123.75,114.9
2001-08-07,123.86,124.16,123.45,123.62,0,125.38212168082809,124.0805,122.77887831917191,45.243258670946155,124.16,123.45,114.9
2001-08-08,123.63,123.74,122.84,123.69,0,125.14081833565511,123.99249999999999,122.84418166434487,46.00619312324184,123.74,122.84,114.9
2001-08-09,123.7,123.99,121.39,122.25,0,125.13616259210515,123.8545,122.57283740789485,35.15484005522144,123.99,121.39,114.9
2001-08-10,122.25,122.63,121.77,122.02,0,125.25771593135394,123.75250000000001,122.24728406864608,33.78417621095802,122.63,121.77,114.9
2001-08-12,121.96,122.53,121.96,122.25,0,125.3293043763081,123.7115,122.0936956236919,36.45244372297391,122.53,121.96,114.9
2001-08-13,122.24,122.79,121.43,122.46,0,125.36356533285598,123.6875,122.01143466714402,38.8744030065932,122.79,121.43,114.9
2001-08-14,122.45,123.21,121.23,121.62,0,125.49617734328717,123.593,121.68982265671283,33.39217205174167,123.21,121.23,114.9
2001-08-15,121.62,121.69,119.1,120.0,0,125.78966113329979,123.37,120.95033886670022,25.82741550150837,121.69,119.1,114.9
2001-08-16,119.98,120.61,119.31,120.54,0,125.8449303853657,123.17849999999999,120.51206961463427,31.40571287451641,120.61,119.31,114.9
2001-08-17,120.55,120.84,120.17,120.25,0,125.95307133065783,123.00899999999999,120.06492866934214,30.096636067470882,120.84,120.17,114.9
2001-08-19,120.42,120.56,120.28,120.47,0,125.96143614653266,122.843,119.72456385346734,32.3987179724424,120.56,120.28,114.9
2001-08-20,120.46,120.96,120.12,120.94,0,125.92191147010034,122.71399999999998,119.50608852989963,37.15994726509377,120.96,120.12,114.9
2001-08-21,120.95,120.95,119.53,119.92,0,125.75914120207902,122.473,119.18685879792098,31.907684440522402,120.95,119.53,114.9
2001-08-22,119.91,120.69,119.36,120.67,0,125.448986028227,122.26399999999998,119.07901397177297,38.76163153390561,120.69,119.36,114.9
2001-08-23,120.66,120.67,119.67,119.76,0,125.14944375347953,122.0115,118.87355624652047,34.25610604197634,120.67,119.67,114.9
2001-08-24,119.77,120.43,119.57,120.09,0,124.8116485566659,121.78999999999999,118.76835144333408,37.11090782228252,120.43,119.57,114.9
2001-08-26,120.21,120.52,120.15,120.27,0,124.55625568133019,121.6135,118.67074431866982,38.675136958536974,120.52,120.15,114.9
2001-08-27,120.28,120.36,119.77,120.24,0,124.27085380978629,121.43900000000001,118.60714619021373,38.50324490099592,120.36,119.77,114.9
2001-08-28,120.23,120.82,119.86,119.96,0,123.91221710752582,121.2435,118.57478289247418,36.85674253678863,120.82,119.86,114.9
2001-08-29,119.95,120.33,119.1,120.01,0,123.48463193230471,121.05149999999999,118.61836806769527,37.37177168588262,120.33,119.1,114.9
2001-08-30,120.0,120.11,118.83,118.99,0,123.10829193941701,120.82000000000001,118.531708060583,31.69268262836664,120.11,118.83,114.9
2001-08-31,119.0,119.27,118.51,118.78,0,122.61903882330483,120.57449999999999,118.52996117669514,30.65966851822121,119.27,118.51,114.9
2001-09-02,119.18,119.29,119.06,119.17,0,122.39997947703448,120.42049999999999,118.4410205229655,34.90328677390404,119.29,119.06,114.9
2001-09-03,119.16,119.2,118.64,119.02,0,122.1963605868548,120.2705,118.3446394131452,34.04039501337411,119.2,118.64,114.9
2001-09-04,119.03,119.92,118.7,119.8,0,121.85372682455329,120.148,118.4422731754467,42.06167959531073,119.92,118.7,114.9
2001-09-05,119.81,121.23,119.5,120.9,0,121.45895644280182,120.07000000000001,118.6810435571982,51.09420106294467,121.23,119.5,114.9
2001-09-06,120.89,121.55,120.74,121.06,0,121.32324314632339,120.042,118.76075685367661,52.26003627118533,121.55,120.74,114.9
2001-09-07,121.07,121.44,119.79,120.15,0,121.3314278450836,120.04950000000001,118.76757215491642,45.601723944621305,121.44,119.79,114.9
2001-09-09,120.28,120.3,119.84,119.92,0,121.28132659142125,120.01849999999999,118.75567340857873,44.073309115111265,120.3,119.84,114.9
2001-09-10,119.91,121.6,119.82,121.45,0,121.48542963576743,120.0785,118.67157036423258,54.90179060535064,121.6,119.82,114.9
2001-09-11,121.44,122.07,118.7,119.49,0,121.44670111487417,120.02949999999998,118.6122988851258,43.32819389181176,122.07,118.7,114.9
2001-09-12,119.5,119.84,118.69,119.52,0,121.32759130447921,119.95849999999999,118.58940869552076,43.52443603547945,119.84,118.69,114.9
2001-09-13,119.53,119.62,118.64,118.98,0,121.34564469283983,119.9115,118.47735530716018,40.786644410073485,119.62,118.64,114.9
2001-09-14,118.99,119.22,116.98,117.23,0,121.54545099601307,119.73949999999999,117.93354900398691,33.444527783675554,119.22,116.98,114.9
2001-09-16,117.71,117.77,117.49,117.51,0,121.67758138097481,119.627,117.57641861902518,35.446811728853035,117.77,117.49,114.9
2001-09-17,118.0,118.36,116.97,118.15,0,121.66557486405901,119.53000000000002,117.39442513594102,39.89763245710312,118.36,116.97,114.9
