Datetime,Open,High,Low,Close,Volume,bb_upper,bb_middle,bb_lower,rsi,tokyo_high,tokyo_low,support_level_1
2013-02-24,94.528,94.542,93.963,94.092,0,94.40415418515126,93.27754999999999,92.15094581484873,61.69643534835301,94.542,93.963,91.912
2013-02-25,94.091,94.297,90.879,92.059,0,94.47179387728752,93.23949999999999,92.00720612271246,47.531371140008766,94.297,90.879,91.912
2013-02-26,92.055,92.398,91.118,91.912,0,94.54160857196202,93.20424999999999,91.86689142803796,46.69652266944954,92.398,91.118,91.912
2013-02-27,91.91,92.662,91.128,92.251,0,94.55068558687499,93.1988,91.84691441312502,48.924481415419564,92.662,91.128,91.912
2013-02-28,92.248,92.841,92.001,92.648,0,94.48070395639277,93.14015,91.79959604360724,51.482062581090055,92.841,92.001,91.912
2013-03-01,92.646,93.676,92.433,93.579,0,94.49503278891885,93.147,91.79896721108116,56.928922812242504,93.676,92.433,91.912
2013-03-03,93.634,93.715,93.276,93.341,0,94.4827667398034,93.14014999999999,91.79753326019659,55.2221749474865,93.715,93.276,91.912
2013-03-04,93.34,93.683,93.054,93.121,0,94.48770765627519,93.1633,91.83889234372482,53.62184847241432,93.683,93.054,91.912
2013-03-05,93.119,93.512,92.907,93.172,0,94.48855841508752,93.19445,91.90034158491248,53.95497557606204,93.512,92.907,91.912
2013-03-06,93.171,94.109,93.145,93.869,0,94.43334761491633,93.1792,91.92505238508366,58.357306005788445,94.109,93.145,91.912
2013-03-07,93.87,95.429,93.861,95.375,0,94.87147875930269,93.30345,91.7354212406973,65.93568708049317,95.429,93.861,91.912
2013-03-08,95.374,96.556,95.236,95.985,0,95.38401103774339,93.42765,91.47128896225661,68.44093813399108,96.556,95.236,91.912
2013-03-10,95.978,96.248,95.939,96.129,0,95.82635166379393,93.62129999999999,91.41624833620605,69.02016416641786,96.248,95.939,91.912
2013-03-11,96.127,96.701,95.985,96.527,0,96.31261963115325,93.77105,91.22948036884675,70.6249177080781,96.701,95.985,91.912
2013-03-12,96.528,96.568,95.631,95.687,0,96.52717276372042,93.85294999999999,91.17872723627957,63.18567454749869,96.568,95.631,91.912
2013-03-13,95.686,96.255,95.438,95.907,0,96.78357697306461,93.96705,91.15052302693539,64.24786135600658,96.255,95.438,91.912
2013-03-14,95.905,96.584,95.673,96.132,0,97.05824537428013,94.10060000000001,91.1429546257199,65.34900576281254,96.584,95.673,91.912
2013-03-15,96.13,96.267,95.069,95.265,0,97.17483583088418,94.1908,91.20676416911581,57.94329566584595,96.267,95.069,91.912
2013-03-17,94.349,94.98,94.077,94.684,0,97.22308616408354,94.2569,91.29071383591646,53.56271181585646,94.98,94.077,91.912
2013-03-18,94.686,95.738,94.302,95.55,0,97.35435982239794,94.36425,91.37414017760206,58.588211343620024,95.738,94.302,91.912
2013-03-19,95.549,95.624,94.715,95.063,0,97.41515817983144,94.4128,91.41044182016857,54.98451228642541,95.624,94.715,91.912
2013-03-20,95.064,96.125,94.992,95.947,0,97.4752425798793,94.6072,91.7391574201207,59.81618421581677,96.125,94.992,91.912
2013-03-21,95.948,95.956,94.544,94.939,0,97.34761133376573,94.75855,92.16948866623427,52.85030518614262,95.956,94.544,91.912
2013-03-22,94.938,95.02,94.187,94.46,0,97.19595225563414,94.869,92.54204774436586,49.87778994796563,95.02,94.187,91.912
2013-03-24,94.401,94.952,94.359,94.805,0,97.07027573548736,94.97685,92.88342426451264,51.97301269178946,94.952,94.359,91.912
2013-03-25,94.804,94.917,93.524,94.309,0,97.03213926834893,95.01335,92.99456073165108,48.8137248158731,94.917,93.524,91.912
2013-03-26,94.307,94.832,93.996,94.832,0,96.95886391199852,95.08789999999999,93.21693608800146,52.118797774602136,94.832,93.996,91.912
2013-03-27,94.831,94.901,94.003,94.153,0,96.83977180180136,95.1395,93.43922819819863,47.803233706391936,94.901,94.003,91.912
2013-03-28,94.154,94.377,93.868,94.117,0,96.70888138394845,95.18674999999999,93.66461861605153,47.57829228298191,94.377,93.868,91.912
2013-03-29,94.116,94.247,93.93,94.2,0,96.67409245306767,95.2033,93.73250754693233,48.18368743909875,94.247,93.93,91.912
2013-03-31,94.27,94.366,93.824,94.018,0,96.6910550237772,95.13545,93.57984497622282,46.90453990960754,94.366,93.824,91.912
2013-04-01,94.02,94.046,92.559,92.725,0,96.79764527448457,94.97245,93.14725472551542,38.9860607374156,94.046,92.559,91.912
2013-04-02,92.724,93.68,92.673,93.511,0,96.69153491615495,94.84155000000001,92.99156508384507,45.05815924858333,93.68,92.673,91.912
2013-04-03,93.51,93.653,92.706,92.86,0,96.53040058754416,94.6582,92.78599941245582,41.38456439839949,93.653,92.706,91.912
2013-04-04,92.858,97.184,92.83,96.897,0,96.78781895259813,94.7187,92.64958104740187,62.04838176850184,97.184,92.83,91.912
2013-04-05,96.903,97.823,95.747,97.555,0,97.16342985842383,94.80109999999999,92.43877014157616,64.25997493011782,97.823,95.747,91.912
2013-04-07,98.201,98.839,98.067,98.503,0,97.7322892783293,94.91964999999999,92.10701072167068,67.22347520257242,98.839,98.067,91.912
2013-04-08,98.501,99.654,98.394,99.312,0,98.52521201220272,95.122,91.71878798779728,69.5443060383664,99.654,98.394,91.912
2013-04-09,99.311,99.34,98.583,98.962,0,99.11870191921292,95.33590000000001,91.5530980807871,67.32329780191134,99.34,98.583,91.912
2013-04-10,98.96,99.866,98.943,99.582,0,99.74983016274851,95.5375,91.32516983725148,69.19980561601771,99.866,98.943,91.912
2013-04-11,99.58,99.938,99.104,99.438,0,100.28946840969536,95.75625,91.22303159030463,68.21991228996225,99.938,99.104,91.912
2013-04-12,99.432,99.528,98.081,98.365,0,100.55106058001766,95.87715,91.20323941998234,61.25900604496519,99.528,98.081,91.912
2013-04-14,98.205,98.704,97.544,97.663,0,100.72854515078656,96.01335,91.29815484921345,57.1503869833144,98.704,97.544,91.912
2013-04-15,97.66,98.27,95.795,97.42,0,100.8580086963501,96.16135,91.4646913036499,55.75635057725364,98.27,95.795,91.912
2013-04-16,97.418,98.316,97.275,98.135,0,101.05636305486208,96.32785,91.59933694513792,58.930713309243956,98.316,97.275,91.912
2013-04-17,98.136,98.424,97.203,98.258,0,101.22985464842327,96.52529999999999,91.8207453515767,59.46944425265882,98.424,97.203,91.912
2013-04-18,98.257,98.671,97.806,98.417,0,101.41056370482507,96.70455000000001,91.99853629517496,60.19631096795028,98.671,97.806,91.912
2013-04-19,98.418,99.675,98.377,99.509,0,101.67666760301123,96.97235,92.26803239698879,64.85767396557748,99.675,98.377,91.912
2013-04-21,99.81,99.878,99.7,99.811,0,101.92474426912274,97.25705,92.58935573087727,66.04207751532113,99.878,99.7,91.912
2013-04-22,99.81,99.84,98.577,98.686,0,101.96748380429086,97.48134999999999,92.99521619570912,58.176237806530395,99.84,98.577,91.912
2013-04-23,98.688,99.752,98.473,99.415,0,102.01534847771528,97.75120000000001,93.48705152228474,61.38569970563118,99.752,98.473,91.912
2013-04-24,99.416,99.714,99.226,99.386,0,101.72035367701493,98.08425000000001,94.4481463229851,61.184556163048775,99.714,99.226,91.912
2013-04-25,99.383,99.49,98.587,99.121,0,101.35449513127814,98.36474999999999,95.37500486872183,59.273250323816335,99.49,98.587,91.912
2013-04-26,99.12,99.124,97.548,98.035,0,100.24586315293509,98.6235,97.00113684706493,52.091593475340815,99.124,97.548,91.912
2013-04-28,97.937,97.999,97.343,97.487,0,100.1665214567364,98.653,97.1394785432636,48.87366608151546,97.999,97.343,91.912
2013-04-29,97.489,98.192,97.481,97.932,0,100.13887873523372,98.67184999999999,97.20482126476627,51.49406616229029,98.192,97.481,91.912
2013-04-30,97.93,97.982,96.998,97.238,0,100.20285661673441,98.6086,97.01434338326558,47.41273268182292,97.982,96.998,91.912
2013-05-01,97.24,97.668,97.013,97.31,0,100.16376197322401,98.5085,96.85323802677598,47.87432049488454,97.668,97.013,91.912
2013-05-02,97.312,98.385,97.111,97.973,0,100.1162556571233,98.45905,96.8018443428767,52.04823936777829,98.385,97.111,91.912
2013-05-03,97.976,99.26,97.944,98.985,0,100.0247838555217,98.42920000000001,96.83361614447831,57.62581309199866,99.26,97.944,91.912
2013-05-05,99.175,99.199,99.05,99.077,0,99.96838412176893,98.41114999999999,96.85391587823105,58.102920881286025,99.199,99.05,91.912
2013-05-06,99.078,99.446,98.82,99.034,0,100.02500025310094,98.44460000000001,96.86419974689908,57.77548667054037,99.446,98.82,91.912
2013-05-07,99.035,99.344,98.632,99.044,0,100.07194063720523,98.51365,96.95535936279477,57.83499728688307,99.344,98.632,91.912
2013-05-08,99.049,99.052,98.574,98.759,0,100.05815397870992,98.5806,97.10304602129008,55.43694510564741,99.052,98.574,91.912
2013-05-09,98.762,101.188,98.639,100.995,0,100.52013092375321,98.7236,96.9270690762468,66.99844019761083,101.188,98.639,91.912
2013-05-10,100.996,101.974,100.877,101.604,0,101.06611271603529,98.89090000000002,96.71568728396474,69.33217846817809,101.974,100.877,91.912
2013-05-12,101.879,102.145,101.741,101.867,0,101.58114569009692,99.0634,96.54565430990309,70.3086743337799,102.145,101.741,91.912
2013-05-13,101.866,102.036,101.356,101.595,0,101.91317213426063,99.1677,96.42222786573936,67.90065866959547,102.036,101.356,91.912
2013-05-14,101.597,102.425,101.251,102.139,0,102.31170287356213,99.2841,96.25649712643786,70.10587369268163,102.425,101.251,91.912
2013-05-15,102.141,102.755,101.843,102.203,0,102.72723281451144,99.45995,96.19266718548857,70.36382794214643,102.755,101.843,91.912
2013-05-16,102.205,102.675,101.823,102.304,0,103.09853705512559,99.6044,96.1102629448744,70.79216171649483,102.675,101.823,91.912
2013-05-17,102.306,103.299,102.245,103.203,0,103.6219644589062,99.79525,95.96853554109379,74.34629212507144,103.299,102.245,91.912
2013-05-19,102.752,102.935,102.025,102.678,0,103.98412829209691,99.9731,95.96207170790309,69.06120229468769,102.935,102.025,91.912
2013-05-20,102.677,102.758,102.068,102.515,0,104.25032695638943,100.1971,96.14387304361058,67.45781544699292,102.758,102.068,91.912
2013-05-21,102.516,102.877,102.247,102.467,0,104.41374483793622,100.4461,96.47845516206378,66.9647678280105,102.877,102.247,91.912
2013-05-22,102.466,103.727,102.463,102.763,0,104.60150811061183,100.68765,96.77379188938818,68.49403893045032,103.727,102.463,91.912
2013-05-23,102.764,102.877,100.822,101.739,0,104.51224797717741,100.9127,97.31315202282259,58.418852923115956,102.877,100.822,91.912
2013-05-24,101.74,102.121,100.655,101.31,0,104.3115162873166,101.11269999999999,97.91388371268337,54.78314272733186,102.121,100.655,91.912
2013-05-26,101.043,101.29,100.785,101.015,0,104.12316558893401,101.26480000000001,98.406434411066,52.36954737732885,101.29,100.785,91.912
2013-05-27,101.019,101.998,100.737,101.768,0,104.06927313050446,101.40395,98.73862686949553,57.514864734487816,101.998,100.737,91.912
2013-05-28,101.763,102.516,101.763,102.201,0,104.01992074338281,101.56015,99.10037925661717,60.17877549518549,102.516,101.763,91.912
2013-05-29,102.2,102.474,100.584,100.916,0,103.85009879944002,101.65425,99.45840120055999,50.13256049944116,102.474,100.584,91.912
2013-05-30,100.92,101.793,100.459,100.909,0,103.62775748236834,101.7475,99.86724251763167,50.08351112364335,101.793,100.459,91.912
2013-05-31,100.91,101.162,100.213,100.49,0,103.26073825957255,101.83405,100.40736174042746,47.11220308392821,101.162,100.213,91.912
2013-06-02,100.44,100.714,100.377,100.613,0,103.29527827102712,101.81495,100.33462172897288,48.08587847059285,100.714,100.377,91.912
2013-06-03,100.614,100.633,98.861,99.695,0,103.46445461259088,101.71950000000001,99.97454538740914,41.88765766048784,100.633,98.861,91.912
2013-06-04,99.694,100.454,99.651,100.001,0,103.52260297405434,101.6262,99.72979702594566,44.45768020275075,100.454,99.651,91.912
2013-06-05,100.0,100.064,98.853,99.155,0,103.68547931269751,101.5042,99.32292068730249,39.284860021213824,100.064,98.853,91.912
2013-06-06,99.156,99.459,95.892,96.346,0,104.32311915477236,101.21455,98.10598084522765,27.74254463178889,99.459,95.892,91.912
2013-06-07,96.352,97.777,94.986,97.555,0,104.43616472347789,100.98215,97.52813527652212,36.40340147332624,97.777,94.986,91.912
2013-06-09,97.843,98.417,97.701,98.131,0,104.3835460107874,100.7735,97.1634539892126,40.08786178028944,98.417,97.701,91.912
2013-06-10,98.13,99.275,97.785,98.316,0,104.10978845005357,100.52915,96.94851154994643,41.264849704292516,99.275,97.785,91.912
2013-06-11,98.317,98.457,95.583,96.318,0,104.0892579549185,100.21115,96.33304204508151,33.58991727537375,98.457,95.583,91.912
2013-06-12,96.315,97.01,94.44,94.794,0,104.21271219343757,99.82509999999999,95.43748780656242,29.138167949401137,97.01,94.44,91.912
2013-06-13,94.788,95.802,93.778,94.918,0,104.1488483270228,99.44765,94.74645167297719,29.951637231460523,95.802,93.778,91.912
2013-06-14,94.913,95.366,93.976,94.08,0,104.00462662632417,99.0135,94.02237337367582,27.642189005164767,95.366,93.976,91.912
2013-06-16,94.17,94.817,94.108,94.807,0,103.81316827516815,98.6669,93.52063172483184,32.50444595588999,94.817,94.108,91.912
2013-06-17,94.804,95.208,94.277,94.854,0,103.5955496627124,98.3441,93.0926503372876,32.81874908340501,95.208,94.277,91.912
2013-06-18,94.853,95.758,94.73,95.267,0,103.32113691575863,98.0567,92.79226308424138,35.65425305334408,95.758,94.73,91.912
2013-06-19,95.266,97.171,94.825,97.142,0,102.81668069336942,97.8254,92.83411930663058,46.66108329422087,97.171,94.825,91.912
2013-06-20,97.145,98.276,96.823,97.291,0,102.15152373342364,97.5799,93.00827626657635,47.43064727258333,98.276,96.823,91.912
2013-06-21,97.283,98.126,97.172,97.887,0,101.7413312399604,97.42845,93.1155687600396,50.50668566857313,98.126,97.172,91.912
2013-06-23,97.914,98.691,97.886,98.484,0,101.34974002330247,97.3072,93.26465997669752,53.44525428493424,98.691,97.886,91.912
2013-06-24,98.489,98.585,97.21,97.31,0,100.91847376194389,97.1482,93.37792623805612,47.47573395878633,98.585,97.21,91.912
2013-06-25,97.306,98.227,96.952,97.819,0,100.4473844993693,97.0085,93.56961550063069,50.07916738503259,98.227,96.952,91.912
2013-06-26,97.823,97.908,97.23,97.744,0,100.14399781746305,96.91095,93.67790218253695,49.688354152315526,97.908,97.23,91.912
2013-06-27,97.749,98.971,97.674,98.826,0,99.89565090974088,96.85220000000001,93.80874909025914,55.12875568562978,98.971,97.674,91.912
2013-06-28,98.827,99.441,98.641,99.135,0,99.89163533725066,96.8512,93.81076466274935,56.57299193427311,99.441,98.641,91.912
2013-06-30,99.229,99.532,99.169,99.297,0,100.20850157138408,96.99875,93.78899842861593,57.34807804123532,99.532,99.169,91.912
2013-07-01,99.298,99.858,99.286,99.568,0,100.49355818134667,97.0994,93.70524181865333,58.676766907232796,99.858,99.286,91.912
2013-07-02,99.569,100.848,99.564,100.702,0,100.94777727959276,97.22794999999999,93.50812272040723,63.76370983928393,100.848,99.564,91.912
2013-07-03,100.704,100.814,99.25,99.814,0,101.16490066124234,97.30284999999999,93.44079933875764,57.766825544143806,100.814,99.25,91.912
2013-07-04,99.812,100.45,99.484,100.258,0,101.53876021316424,97.49985,93.46093978683575,59.802488834485004,100.45,99.484,91.912
2013-07-05,100.261,101.22,99.88,101.182,0,101.96075348907283,97.81925,93.67774651092716,63.7214896106591,101.22,99.88,91.912
2013-07-07,101.256,101.524,101.08,101.233,0,102.30639621709594,98.13499999999999,93.96360378290404,63.9305149874104,101.524,101.08,91.912
2013-07-08,101.24,101.376,100.762,101.051,0,102.39847071311827,98.48355000000001,94.56862928688174,62.54557157335933,101.376,100.762,91.912
2013-07-09,101.049,101.29,100.82,100.988,0,102.46623669406792,98.7926,95.11896330593207,62.044521521931124,101.29,100.82,91.912
2013-07-10,100.987,101.015,98.241,98.695,0,102.18581617969176,98.98465,95.78348382030825,47.21797273227966,101.015,98.241,91.912
2013-07-11,98.697,99.49,98.262,99.022,0,101.88211573416886,99.1724,96.46268426583113,49.086493882378385,99.49,98.262,91.912
2013-07-12,99.024,99.687,98.799,99.205,0,101.82029112435869,99.27555,96.7308088756413,50.15006028365816,99.687,98.799,91.912
2013-07-14,99.359,99.382,99.068,99.241,0,101.75007195824992,99.37304999999999,96.99602804175007,50.36970187531881,99.382,99.068,91.912
2013-07-15,99.24,100.475,99.225,99.732,0,101.74571514641575,99.4653,97.18488485358425,53.38636353932961,100.475,99.225,91.912
2013-07-16,99.733,99.936,98.884,99.338,0,101.74488426164663,99.50800000000001,97.27111573835339,50.72210479192513,99.936,98.884,91.912
2013-07-17,99.336,100.051,99.032,100.032,0,101.6486530075312,99.64410000000001,97.63954699246882,54.98362464688309,100.051,99.032,91.912
2013-07-18,100.033,100.857,99.8,100.023,0,101.57972368780574,99.7543,97.92887631219426,54.91729781574922,100.857,99.8,91.912
2013-07-19,100.022,100.649,99.899,100.64,0,101.51060090288598,99.8991,98.28759909711403,58.60402761343915,100.649,99.899,91.912
2013-07-21,100.435,100.616,99.602,99.97,0,101.49075248867545,99.9563,98.42184751132454,53.4887614767209,100.616,99.602,91.912
2013-07-22,99.971,100.146,99.136,99.545,0,101.47739662801244,99.9768,98.47620337198755,50.478880675878465,100.146,99.136,91.912
2013-07-23,99.546,100.173,99.335,99.743,0,101.47161755846994,99.9991,98.52658244153005,51.83859248370428,100.173,99.335,91.912
2013-07-24,99.742,100.446,99.617,100.149,0,101.48837495184895,100.02815,98.56792504815104,54.591783762339595,100.446,99.617,91.912
2013-07-25,100.15,100.155,98.675,98.814,0,101.45053236738245,99.93375,98.41696763261756,45.40117598929197,100.155,98.675,91.912
2013-07-26,98.816,98.93,97.952,98.28,0,101.5366948999721,99.85705,98.1774051000279,42.33128421015234,98.93,97.952,91.912
2013-07-28,98.064,98.337,97.626,97.857,0,101.61621441033274,99.737,97.85778558966724,40.02269788910051,98.337,97.626,91.912
2013-07-29,97.86,98.437,97.666,98.301,0,101.44855216371998,99.59295,97.73734783628002,43.50541940599975,98.437,97.666,91.912
2013-07-30,98.303,98.454,97.75,98.08,0,101.24187024219994,99.43530000000001,97.62872975780009,42.192139328323805,98.454,97.75,91.912
2013-07-31,98.079,98.541,97.575,98.325,0,101.00599771528913,99.299,97.59200228471089,44.203006074758456,98.541,97.575,91.912
2013-08-01,98.326,99.688,98.227,99.314,0,100.73691731062783,99.2153,97.69368268937217,51.532322839513235,99.688,98.227,91.912
2013-08-02,99.313,99.944,98.653,98.945,0,100.73616475694782,99.22779999999999,97.71943524305216,48.948815866751445,99.944,98.653,91.912
2013-08-04,98.926,99.143,98.698,98.77,0,100.734401974723,99.2152,97.69599802527699,47.72676774419864,99.143,98.698,91.912
2013-08-05,98.769,98.845,97.83,98.123,0,100.753213928085,99.1611,97.568986071915,43.41155351620854,98.845,97.83,91.912
2013-08-06,98.125,98.576,97.082,97.23,0,100.86025502860949,99.06055,97.26084497139053,38.26857729502901,98.576,97.082,91.912
2013-08-07,97.229,97.347,96.314,96.727,0,100.94685592606787,98.91029999999999,96.87374407393212,35.70283462714036,97.347,96.314,91.912
2013-08-08,96.726,96.961,95.799,96.423,0,101.05874584822269,98.76455,96.47035415177731,34.20999197810444,96.961,95.799,91.912
2013-08-09,96.425,96.798,96.119,96.219,0,101.04222411972216,98.57390000000001,96.10557588027785,33.20658567175916,96.798,96.119,91.912
2013-08-11,96.314,96.628,95.915,96.546,0,100.92477299272656,98.40005,95.87532700727343,36.425497584882436,96.628,95.915,91.912
2013-08-12,96.542,97.43,96.357,97.303,0,100.57842899521606,98.2332,95.88797100478394,43.244435072618884,97.43,96.357,91.912
2013-08-13,97.3,98.334,97.225,97.944,0,100.33927055339655,98.1319,95.92452944660346,48.301075592988305,98.334,97.225,91.912
2013-08-14,97.943,98.418,97.575,97.764,0,100.1567243836856,98.04285,95.9289756163144,47.033823339516715,98.418,97.575,91.912
2013-08-15,97.766,98.642,97.042,97.575,0,99.90603245833192,97.93445,95.96286754166807,45.67865404969557,98.642,97.042,91.912
2013-08-16,97.571,97.767,97.186,97.515,0,99.49747686589969,97.80275,96.10802313410032,45.23308643262473,97.767,97.186,91.912
2013-08-18,97.62,97.845,97.35,97.587,0,99.37291100517348,97.7414,96.10988899482652,45.91486627751823,97.845,97.35,91.912
2013-08-19,97.588,98.116,97.465,97.522,0,99.31833491416371,97.70349999999999,96.08866508583627,45.365805948483946,98.116,97.465,91.912
2013-08-20,97.525,97.597,96.903,97.238,0,99.29812244993946,97.67255,96.04697755006055,42.949170248252706,97.597,96.903,91.912
2013-08-21,97.24,98.326,97.216,98.118,0,99.27673386501435,97.6634,96.05006613498564,51.55984349626476,98.326,97.216,91.912
2013-08-22,98.12,99.095,98.108,98.966,0,99.41053247561297,97.7077,96.00486752438704,58.11954919666181,99.095,98.108,91.912
2013-08-23,98.968,99.141,98.381,98.71,0,99.46558894756853,97.72695000000002,95.9883110524315,55.66868862602897,99.141,98.381,91.912
2013-08-25,98.57,98.834,98.556,98.668,0,99.33540034968826,97.69465,96.05389965031173,55.256991709941076,98.834,98.556,91.912
2013-08-26,98.67,98.742,98.034,98.36,0,99.23527342164972,97.6654,96.09552657835029,52.207777480057835,98.742,98.034,91.912
2013-08-27,98.366,98.38,96.81,97.048,0,99.08497527707743,97.5793,96.07362472292257,41.661418398104715,98.38,96.81,91.912
2013-08-28,97.049,97.898,96.982,97.564,0,99.03622646287569,97.55135,96.06647353712431,46.259431017742855,97.898,96.982,91.912
2013-08-29,97.563,98.513,97.56,98.202,0,99.10308877935546,97.59995,96.09681122064455,51.36366734123582,98.513,97.56,91.912
2013-08-30,98.203,98.379,97.877,98.164,0,99.13808736610602,97.67179999999999,96.20551263389396,51.05264302393314,98.379,97.877,91.912
2013-09-01,98.424,98.665,98.268,98.622,0,99.18543028767314,97.78175,96.37806971232686,54.6194121824228,98.665,98.268,91.912
2013-09-02,98.62,99.692,98.52,99.492,0,99.34530948278882,97.94539999999999,96.54549051721116,60.506609995643046,99.692,98.52,91.912
2013-09-03,99.491,99.853,99.161,99.618,0,99.52491332134953,98.099,96.67308667865048,61.289857920220314,99.853,99.161,91.912
2013-09-04,99.619,99.816,99.314,99.666,0,99.74743288561363,98.21714999999999,96.68686711438635,61.60227567052968,99.816,99.314,91.912
2013-09-05,99.667,100.217,99.56,99.795,0,99.98018006273705,98.30969999999999,96.63921993726294,62.4787148760382,100.217,99.56,91.912
2013-09-06,99.794,99.941,98.534,99.108,0,100.06223057884854,98.37689999999999,96.69156942115144,55.24647836952096,99.941,98.534,91.912
