Datetime,Open,High,Low,Close,Volume,bb_upper,bb_middle,bb_lower,rsi,tokyo_high,tokyo_low,support_level_1,support_level_2,support_level_3,resistance_level_1,resistance_level_2
2024-03-17,148.944,149.328,148.907,149.112,0,151.7189476451193,149.13230000000001,146.54565235488073,53.019857099785135,149.328,148.907,146.419,144.361,140.12,159.396,161.659
2024-03-18,149.111,150.076,148.918,149.965,0,151.64999810270882,149.10690000000002,146.56380189729123,59.47057310280121,150.076,148.918,146.419,144.361,140.12,159.396,161.659
2024-03-19,149.965,151.538,149.938,151.485,0,151.83953817728653,149.15615,146.47276182271347,67.92277125524181,151.538,149.938,146.419,144.361,140.12,159.396,161.659
2024-03-20,151.485,151.816,150.263,150.762,0,151.88774339851955,149.17149999999998,146.45525660148041,61.367140456685455,151.816,150.263,146.419,144.361,140.12,159.396,161.659
2024-03-21,150.761,151.862,150.749,151.583,0,152.06768359427903,149.2196,146.371516405721,65.44556498152427,151.862,150.749,146.419,144.361,140.12,159.396,161.659
2024-03-22,151.584,151.649,151.003,151.431,0,152.29849348840403,149.3,146.301506511596,64.0964326569509,151.649,151.003,146.419,144.361,140.12,159.396,161.659
2024-03-24,151.305,151.435,151.052,151.365,0,152.44742005448134,149.3491,146.25077994551864,63.48446730037984,151.435,151.052,146.419,144.361,140.12,159.396,161.659
2024-03-25,151.363,151.544,151.122,151.359,0,152.6214254254579,149.41385,146.2062745745421,63.425182044472116,151.544,151.122,146.419,144.361,140.12,159.396,161.659
2024-03-26,151.359,151.97,151.206,151.688,0,152.82647787265586,149.4856,146.14472212734415,65.33670030884927,151.97,151.206,146.419,144.361,140.12,159.396,161.659
2024-03-27,151.688,151.837,151.025,151.354,0,152.93787707553042,149.52685000000002,146.11582292446963,61.805220779046266,151.837,151.025,146.419,144.361,140.12,159.396,161.659
2024-03-28,151.355,151.502,151.149,151.284,0,153.0870295956262,149.5941,146.1011704043738,61.06032610074459,151.502,151.149,146.419,144.361,140.12,159.396,161.659
2024-03-29,151.284,151.474,151.167,151.307,0,153.26653950799124,149.73195,146.19736049200878,61.225685284474274,151.474,151.167,146.419,144.361,140.12,159.396,161.659
2024-03-31,151.246,151.429,151.219,151.346,0,153.3974814588871,149.9066,146.41571854111288,61.52404955913108,151.429,151.219,146.419,144.361,140.12,159.396,161.659
2024-04-01,151.345,151.783,151.301,151.76,0,153.45890716568408,150.1431,146.82729283431593,64.63502420924894,151.783,151.301,146.419,144.361,140.12,159.396,161.659
2024-04-02,151.761,151.801,151.439,151.561,0,153.38931146747265,150.376,147.36268853252736,62.03842283430414,151.801,151.439,146.419,144.361,140.12,159.396,161.659
2024-04-03,151.561,151.953,151.532,151.671,0,153.31784593568702,150.59044999999998,147.86305406431293,62.92505239135425,151.953,151.532,146.419,144.361,140.12,159.396,161.659
2024-04-04,151.674,151.77,150.81,151.261,0,153.13483122370647,150.77495,148.4150687762935,57.531447675798304,151.77,150.81,146.419,144.361,140.12,159.396,161.659
2024-04-05,151.262,151.75,151.091,151.617,0,152.94370251827482,150.96020000000001,148.9766974817252,60.68274608969644,151.75,151.091,146.419,144.361,140.12,159.396,161.659
2024-04-07,151.569,151.816,151.54,151.767,0,152.72716937619646,151.13299999999998,149.5388306238035,61.96345114523295,151.816,151.54,146.419,144.361,140.12,159.396,161.659
2024-04-08,151.769,151.941,151.717,151.855,0,152.55638876631238,151.27665,149.9969112336876,62.730452555397896,151.941,151.717,146.419,144.361,140.12,159.396,161.659
2024-04-09,151.856,151.935,151.568,151.754,0,152.23116130221007,151.40875,150.58633869778993,61.2049772460503,151.935,151.568,146.419,144.361,140.12,159.396,161.659
2024-04-10,151.754,153.238,151.744,152.946,0,152.35982334130807,151.5578,150.7557766586919,70.36459247966697,153.238,151.744,146.419,144.361,140.12,159.396,161.659
2024-04-11,152.946,153.318,152.796,153.204,0,152.71828559736431,151.64375,150.5692144026357,71.91046576389674,153.318,152.796,146.419,144.361,140.12,159.396,161.659
2024-04-12,153.206,153.383,152.59,153.24,0,152.97069950438592,151.76765,150.5646004956141,72.1289318756117,153.383,152.59,146.419,144.361,140.12,159.396,161.659
2024-04-14,153.034,153.744,152.966,153.671,0,153.3285731855358,151.87205,150.41552681446422,74.66903170423113,153.744,152.966,146.419,144.361,140.12,159.396,161.659
2024-04-15,153.671,154.445,153.666,154.352,0,153.8145583936188,152.0181,150.2216416063812,78.06991692174407,154.445,153.666,146.419,144.361,140.12,159.396,161.659
2024-04-16,154.347,154.784,153.898,154.648,0,154.28402276364588,152.18225,150.08047723635414,79.36661803439587,154.784,153.898,146.419,144.361,140.12,159.396,161.659
2024-04-17,154.646,154.71,153.956,154.236,0,154.57169728357593,152.3261,150.08050271642406,72.90492035834515,154.71,153.956,146.419,144.361,140.12,159.396,161.659
2024-04-18,154.237,154.679,153.586,154.309,0,154.84020579246558,152.45715,150.07409420753444,73.31941078476632,154.679,153.586,146.419,144.361,140.12,159.396,161.659
2024-04-19,154.31,154.653,154.208,154.562,0,155.11128875736892,152.61755,150.12381124263106,74.7604883722203,154.653,154.208,146.419,144.361,140.12,159.396,161.659
2024-04-21,154.547,154.736,154.387,154.686,0,155.35728478144347,152.78765,150.21801521855656,75.46008992038668,154.736,154.387,146.419,144.361,140.12,159.396,161.659
2024-04-22,154.685,154.848,154.592,154.751,0,155.57076848015296,152.95985000000002,150.34893151984707,75.83816331263996,154.848,154.592,146.419,144.361,140.12,159.396,161.659
2024-04-23,154.751,154.875,154.55,154.846,0,155.75877936452264,153.13485,150.51092063547736,76.41019801296356,154.875,154.55,146.419,144.361,140.12,159.396,161.659
2024-04-24,154.848,155.516,154.763,155.461,0,156.04976878073003,153.31990000000002,150.59003121927,79.75219843019704,155.516,154.763,146.419,144.361,140.12,159.396,161.659
2024-04-25,155.46,156.141,155.305,155.942,0,156.37030794098953,153.53895,150.70759205901047,81.91072771119316,156.141,155.305,146.419,144.361,140.12,159.396,161.659
2024-04-26,155.943,158.439,154.965,158.291,0,157.24587834491564,153.86995000000002,150.4940216550844,88.40924633657767,158.439,154.965,146.419,144.361,140.12,159.396,161.659
2024-04-28,157.806,160.203,157.703,159.396,0,158.21131963091798,154.2767,150.34208036908203,90.1938985625401,160.203,157.703,146.419,144.361,140.12,159.396,161.659
2024-04-29,159.396,159.594,154.523,156.734,0,158.407115600168,154.53255,150.65798439983197,64.44911111918785,159.594,154.523,146.419,144.361,140.12,159.396,161.659
2024-04-30,156.733,157.932,156.472,157.914,0,158.76311168942047,154.8399,150.91668831057953,68.71238513933717,157.932,156.472,146.419,144.361,140.12,159.396,161.659
2024-05-01,157.915,157.985,152.989,155.943,0,158.74374763985185,155.0443,151.34485236014814,56.52010243024088,157.985,152.989,146.419,144.361,140.12,159.396,161.659
2024-05-02,155.942,156.074,152.748,153.006,0,158.61915801444107,155.1069,151.59464198555892,43.9933377559989,156.074,152.748,146.419,144.361,140.12,159.396,161.659
2024-05-03,153.005,153.332,151.857,153.008,0,158.6147248679469,155.10999999999999,151.60527513205307,44.002439315660155,153.332,151.857,146.419,144.361,140.12,159.396,161.659
2024-05-05,152.886,153.969,152.764,153.918,0,158.58599127255317,155.1457,151.70540872744684,48.132597700691555,153.969,152.764,146.419,144.361,140.12,159.396,161.659
2024-05-06,153.924,154.592,153.411,154.55,0,158.55231901015298,155.21120000000002,151.87008098984705,50.84423989331661,154.592,153.411,146.419,144.361,140.12,159.396,161.659
2024-05-07,154.551,155.263,153.976,155.162,0,158.5517699555431,155.28575,152.0197300444569,53.38565994721708,155.263,153.976,146.419,144.361,140.12,159.396,161.659
2024-05-08,155.161,155.694,155.081,155.552,0,158.5849298884912,155.34575,152.10657011150883,54.9829256684489,155.694,155.081,146.419,144.361,140.12,159.396,161.659
2024-05-09,155.553,155.951,155.264,155.731,0,158.6267978849672,155.3999,152.1730021150328,55.73267148690031,155.951,155.264,146.419,144.361,140.12,159.396,161.659
2024-05-10,155.729,155.903,155.497,155.761,0,158.66123394081004,155.47615000000002,152.29106605919,55.865340492232015,155.903,155.497,146.419,144.361,140.12,159.396,161.659
2024-05-12,155.629,155.955,155.502,155.759,0,158.68987391911273,155.54865,152.4074260808873,55.85332259191829,155.955,155.502,146.419,144.361,140.12,159.396,161.659
2024-05-13,155.761,156.496,155.684,156.411,0,158.76953947680084,155.6411,152.51266052319914,58.953354083628824,156.496,155.684,146.419,144.361,140.12,159.396,161.659
2024-05-14,156.414,156.783,156.229,156.395,0,158.8392910091439,155.72655,152.6138089908561,58.844152618279125,156.783,156.229,146.419,144.361,140.12,159.396,161.659
2024-05-15,156.393,156.395,153.598,153.97,0,158.86709289847082,155.6875,152.50790710152918,45.18338376625056,156.395,153.598,146.419,144.361,140.12,159.396,161.659
2024-05-16,153.969,155.927,153.802,155.792,0,158.89097195982825,155.7348,152.57862804017176,53.8519369842733,155.927,153.802,146.419,144.361,140.12,159.396,161.659
2024-05-17,155.793,155.977,155.247,155.603,0,158.89621462603307,155.74190000000002,152.58758537396696,52.91711552304324,155.977,155.247,146.419,144.361,140.12,159.396,161.659
2024-05-19,155.534,155.935,155.525,155.721,0,158.88383140019982,155.73085,152.57786859980018,53.46031046038096,155.935,155.525,146.419,144.361,140.12,159.396,161.659
2024-05-20,155.721,156.496,155.493,156.475,0,158.59101448470767,155.64005,152.68908551529233,56.88334831142239,156.496,155.493,146.419,144.361,140.12,159.396,161.659
2024-05-21,156.477,156.545,155.841,156.31,0,157.91088751156627,155.48575,153.06061248843372,55.91416189003877,156.545,155.841,146.419,144.361,140.12,159.396,161.659
2024-05-22,156.312,156.902,156.282,156.758,0,157.91457941776662,155.48695,153.0593205822334,58.00627573767488,156.902,156.282,146.419,144.361,140.12,159.396,161.659
2024-05-23,156.759,157.194,156.528,157.054,0,157.7240823185302,155.44395,153.1638176814698,59.377936067027385,157.194,156.528,146.419,144.361,140.12,159.396,161.659
2024-05-24,157.054,157.127,156.82,156.943,0,157.85797694358715,155.49395,153.12992305641288,58.604878374441974,157.127,156.82,146.419,144.361,140.12,159.396,161.659
2024-05-26,156.806,156.944,156.661,156.703,0,157.80161102314975,155.6788,153.55598897685024,56.8805362540827,156.944,156.661,146.419,144.361,140.12,159.396,161.659
2024-05-27,156.702,156.956,156.623,156.657,0,157.63266614252728,155.86125,154.08983385747274,56.53717204604553,156.956,156.623,146.419,144.361,140.12,159.396,161.659
2024-05-28,156.656,157.405,156.579,157.313,0,157.6707946212884,156.031,154.39120537871162,60.22470135474985,157.405,156.579,146.419,144.361,140.12,159.396,161.659
2024-05-29,157.314,157.707,156.894,157.377,0,157.7637890060591,156.17235,154.58091099394088,60.57613033188885,157.707,156.894,146.419,144.361,140.12,159.396,161.659
2024-05-30,157.374,157.382,156.37,156.804,0,157.79761278791528,156.25445,154.7112872120847,55.82081194509486,157.382,156.37,146.419,144.361,140.12,159.396,161.659
2024-05-31,156.803,157.364,156.557,157.279,0,157.91012451711129,156.3408,154.77147548288872,58.71417362997012,157.364,156.557,146.419,144.361,140.12,159.396,161.659
2024-06-02,157.124,157.47,156.994,157.419,0,158.0352987050509,156.4252,154.81510129494907,59.5549291095656,157.47,156.994,146.419,144.361,140.12,159.396,161.659
2024-06-03,157.421,157.461,155.948,156.385,0,158.0377332855558,156.4564,154.87506671444422,51.25322732499945,157.461,155.948,146.419,144.361,140.12,159.396,161.659
2024-06-04,156.386,156.417,154.548,155.485,0,158.05245601878255,156.4427,154.83294398121745,45.330200367428745,156.417,154.548,146.419,144.361,140.12,159.396,161.659
2024-06-05,155.484,156.485,155.354,155.569,0,158.0548956688593,156.4006,154.7463043311407,45.95793471100691,156.485,155.354,146.419,144.361,140.12,159.396,161.659
2024-06-06,155.568,156.445,155.471,155.752,0,158.04674967228937,156.36845,154.69015032771063,47.375594742042495,156.445,155.471,146.419,144.361,140.12,159.396,161.659
2024-06-07,155.752,157.076,155.119,156.7,0,157.77523870340826,156.50494999999998,155.2346612965917,54.093802217543825,157.076,155.119,146.419,144.361,140.12,159.396,161.659
2024-06-09,156.717,157.193,156.564,157.151,0,157.82867910478186,156.5729,155.31712089521815,56.912024158239674,157.193,156.564,146.419,144.361,140.12,159.396,161.659
2024-06-10,157.149,157.332,156.743,157.217,0,157.85599883566428,156.6536,155.45120116433574,57.324910376815,157.332,156.743,146.419,144.361,140.12,159.396,161.659
2024-06-11,157.217,157.402,156.803,157.181,0,157.86945981642842,156.7266,155.58374018357156,57.004044735073975,157.402,156.803,146.419,144.361,140.12,159.396,161.659
2024-06-12,157.181,157.37,155.716,157.005,0,157.8959737288112,156.7531,155.61022627118876,55.37224516459293,157.37,155.716,146.419,144.361,140.12,159.396,161.659
2024-06-13,157.007,157.98,156.579,157.819,0,158.04154241135586,156.82855,155.61555758864415,60.9412310123476,157.98,156.579,146.419,144.361,140.12,159.396,161.659
2024-06-14,157.819,158.255,156.882,157.36,0,158.09283755058013,156.85865,155.6244624494199,56.64851122444985,158.255,156.882,146.419,144.361,140.12,159.396,161.659
2024-06-16,157.253,157.662,157.235,157.365,0,158.12555823807853,156.87420000000003,155.62284176192153,56.68430509028666,157.662,157.235,146.419,144.361,140.12,159.396,161.659
2024-06-17,157.366,157.959,157.155,157.638,0,158.2038625800636,156.90895,155.6140374199364,58.689877727931744,157.959,157.155,146.419,144.361,140.12,159.396,161.659
2024-06-18,157.637,158.229,157.581,157.855,0,158.32081976264223,156.96655,155.6122802373578,60.26476915985401,158.229,157.581,146.419,144.361,140.12,159.396,161.659
2024-06-19,157.856,158.139,157.602,158.078,0,158.46649963258693,157.0376,155.60870036741306,61.8733845040385,158.139,157.602,146.419,144.361,140.12,159.396,161.659
2024-06-20,158.078,159.125,158.051,158.886,0,158.75489527888348,157.11625,155.47760472111653,67.07453649495478,159.125,158.051,146.419,144.361,140.12,159.396,161.659
2024-06-21,158.887,159.835,158.669,159.765,0,159.24007263757105,157.23565000000002,155.231227362429,71.61159591087232,159.835,158.669,146.419,144.361,140.12,159.396,161.659
2024-06-23,159.751,159.927,159.596,159.699,0,159.6409871272763,157.3804,155.1198128727237,70.82245727962047,159.927,159.596,146.419,144.361,140.12,159.396,161.659
2024-06-24,159.7,159.816,158.74,159.482,0,159.92837899113277,157.49055,155.05272100886725,68.1628461026432,159.816,158.74,146.419,144.361,140.12,159.396,161.659
2024-06-25,159.48,159.9,159.273,159.833,0,160.25343219470335,157.61124999999998,154.96906780529662,70.11761103231916,159.9,159.273,146.419,144.361,140.12,159.396,161.659
2024-06-26,159.833,160.865,159.741,160.429,0,160.66034174188408,157.81345000000002,154.96655825811595,73.13399872214326,160.865,159.741,146.419,144.361,140.12,159.396,161.659
2024-06-27,160.429,161.282,160.28,160.987,0,161.04354925380835,158.08855,155.13355074619164,75.61572726174599,161.282,160.28,146.419,144.361,140.12,159.396,161.659
2024-06-28,160.985,161.13,160.261,160.802,0,161.29317696899045,158.3502,155.40722303100955,73.20141772896535,161.13,160.261,146.419,144.361,140.12,159.396,161.659
2024-06-30,160.811,161.186,160.683,161.05,0,161.52853109752203,158.6151,155.701668902478,74.38224537633073,161.186,160.683,146.419,144.361,140.12,159.396,161.659
2024-07-01,161.049,161.728,160.867,161.659,0,161.92274079973916,158.86305,155.80335920026081,77.05584877976852,161.728,160.867,146.419,144.361,140.12,159.396,161.659
2024-07-02,161.66,161.742,161.266,161.629,0,162.26579504026364,159.08695,155.90810495973636,76.6315690463896,161.742,161.266,146.419,144.361,140.12,159.396,161.659
2024-07-03,161.628,161.949,160.768,161.53,0,162.5295787975766,159.30259999999998,156.07562120242338,75.16082585912824,161.949,160.768,146.419,144.361,140.12,159.396,161.659
2024-07-04,161.531,161.572,160.53,160.614,0,162.59502777965832,159.47425,156.3534722203417,63.09472055784533,161.572,160.53,146.419,144.361,140.12,159.396,161.659
2024-07-05,160.613,161.329,160.33,160.719,0,162.60812865639267,159.65995,156.71177134360735,63.8118870881801,161.329,160.33,146.419,144.361,140.12,159.396,161.659
2024-07-07,160.721,160.819,160.26,160.486,0,162.63570757809455,159.7933,156.95089242190542,60.98003547420902,160.819,160.26,146.419,144.361,140.12,159.396,161.659
2024-07-08,160.486,161.131,160.472,161.05,0,162.6376475595435,159.9778,157.3179524404565,65.02600005317711,161.131,160.472,146.419,144.361,140.12,159.396,161.659
2024-07-09,161.051,161.591,160.739,161.43,0,162.62358536105612,160.18104999999997,157.73851463894383,67.47318043639189,161.591,160.739,146.419,144.361,140.12,159.396,161.659
2024-07-10,161.43,161.804,161.339,161.634,0,162.60235645058927,160.38084999999998,158.1593435494107,68.73783238927263,161.804,161.339,146.419,144.361,140.12,159.396,161.659
2024-07-11,161.637,161.758,157.409,159.231,0,162.42565721405813,160.44965,158.47364278594185,46.03339618293686,161.758,157.409,146.419,144.361,140.12,159.396,161.659
2024-07-12,159.23,159.318,157.359,157.7,0,162.50206502915657,160.43075,158.3594349708434,37.52828954494227,159.318,157.359,146.419,144.361,140.12,159.396,161.659
2024-07-14,158.068,158.419,157.91,157.97,0,162.6245399155894,160.38494999999998,158.14536008441056,39.64609177546854,158.419,157.91,146.419,144.361,140.12,159.396,161.659
2024-07-15,157.97,158.725,157.163,158.632,0,162.68215327495358,160.32829999999998,157.9744467250464,44.60463749361542,158.725,157.163,146.419,144.361,140.12,159.396,161.659
2024-07-16,158.633,158.854,158.252,158.376,0,162.75337726984304,160.26215,157.77092273015694,43.128982619974316,158.854,158.252,146.419,144.361,140.12,159.396,161.659
2024-07-17,158.376,158.386,155.37,156.435,0,163.09661432968466,160.1098,157.12298567031536,33.956316117847024,158.386,155.37,146.419,144.361,140.12,159.396,161.659
2024-07-18,156.434,157.529,155.796,157.374,0,163.20277750384855,159.98685,156.77092249615146,40.544192104708706,157.529,155.796,146.419,144.361,140.12,159.396,161.659
