,エントリー時間,決済時間,取引方向,エントリー価格,決済価格,損益(pips),損益(円),決済理由,戦略,ロットサイズ
0,2018-01-05 07:00:00,2018-01-05 08:30:00,売り,113.22399999999999,113.07499999999999,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
1,2018-01-09 07:00:00,2018-01-09 08:15:00,買い,112.63600000000001,112.53500000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
2,2018-01-10 07:00:00,2018-01-10 08:45:00,買い,111.385,111.534,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
3,2018-01-11 07:00:00,2018-01-11 07:30:00,売り,111.616,111.717,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
4,2018-01-15 07:00:00,2018-01-15 08:45:00,買い,110.64800000000001,110.54700000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
5,2018-01-16 07:00:00,2018-01-16 08:00:00,売り,110.63,110.731,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
6,2018-01-17 07:00:00,2018-01-17 08:30:00,売り,110.83099999999999,110.68199999999999,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
7,2018-01-19 07:00:00,2018-01-19 07:45:00,買い,110.745,110.644,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
8,2018-01-22 07:00:00,2018-01-22 08:00:00,売り,110.74499999999999,110.84599999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
9,2018-01-24 07:00:00,2018-01-24 07:15:00,買い,109.572,109.471,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
10,2018-01-30 07:00:00,2018-01-30 09:00:00,買い,108.623,108.522,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
11,2018-02-01 07:00:00,2018-02-01 08:30:00,売り,109.649,109.5,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
12,2018-02-02 07:00:00,2018-02-02 08:30:00,売り,109.865,109.966,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
13,2018-02-05 07:00:00,2018-02-05 08:00:00,買い,109.69200000000001,109.84100000000001,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
14,2018-02-06 07:00:00,2018-02-06 07:15:00,買い,109.054,109.203,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
15,2018-02-07 07:00:00,2018-02-07 09:45:00,買い,109.227,109.126,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
16,2018-02-08 07:00:00,2018-02-08 09:15:00,売り,109.666,109.517,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
17,2018-02-13 07:00:00,2018-02-13 07:30:00,買い,107.62700000000001,107.52600000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
18,2018-02-14 07:00:00,2018-02-14 07:45:00,買い,107.36200000000001,107.26100000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
19,2018-02-16 07:00:00,2018-02-16 08:00:00,買い,106.239,106.138,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
20,2018-02-19 07:00:00,2018-02-19 08:15:00,売り,106.48599999999999,106.58699999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
21,2018-02-20 07:00:00,2018-02-20 07:45:00,売り,107.077,107.178,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
22,2018-02-21 07:00:00,2018-02-21 07:45:00,売り,107.463,107.564,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
23,2018-02-22 07:00:00,2018-02-22 07:15:00,買い,107.342,107.241,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
24,2018-02-23 07:00:00,2018-02-23 09:15:00,売り,106.75099999999999,106.85199999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
25,2018-02-28 07:00:00,2018-02-28 07:30:00,買い,107.04400000000001,106.94300000000001,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
26,2018-03-02 07:00:00,2018-03-02 07:15:00,買い,105.412,105.311,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
