,エントリー時間,決済時間,取引方向,エントリー価格,決済価格,損益(pips),損益(円),決済理由,戦略,ロットサイズ
0,2022-01-04 07:00:00,2022-01-04 07:15:00,売り,116.14399999999999,116.24499999999999,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
1,2022-01-05 07:00:00,2022-01-05 08:15:00,買い,115.71300000000001,115.86200000000001,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
2,2022-01-06 07:00:00,2022-01-06 08:45:00,買い,115.798,115.697,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
3,2022-01-07 07:00:00,2022-01-07 09:30:00,買い,115.784,115.683,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
4,2022-01-14 07:00:00,2022-01-14 07:30:00,買い,113.81,113.709,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
5,2022-01-17 07:00:00,2022-01-17 07:30:00,売り,114.452,114.553,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
6,2022-01-19 07:00:00,2022-01-19 09:30:00,買い,114.486,114.385,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
7,2022-01-21 07:00:00,2022-01-21 07:30:00,買い,113.795,113.694,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
8,2022-01-27 07:00:00,2022-01-27 07:45:00,売り,115.182,115.283,-10.099999999999909,-1.009999999999991,損切り,東京レンジ・ロンドンブレイクアウト,0.01
9,2022-01-28 07:00:00,2022-01-28 08:30:00,売り,115.651,115.502,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
10,2022-01-31 07:00:00,2022-01-31 08:45:00,売り,115.405,115.256,14.900000000000091,1.490000000000009,利確,東京レンジ・ロンドンブレイクアウト,0.01
