Datetime,Open,High,Low,Close,Volume,bb_upper,bb_middle,bb_lower,rsi,tokyo_high,tokyo_low,support_level_1
2005-01-09,102.58,105.22,102.46,104.67,0,,,,,105.22,102.46,109.22
2005-01-16,104.66,104.82,101.79,102.19,0,,,,,104.82,101.79,109.22
2005-01-23,102.18,103.96,101.71,102.9,0,,,,,103.96,101.71,109.22
2005-01-30,102.89,104.37,102.38,103.55,0,,,,,104.37,102.38,109.22
2005-02-06,103.56,104.75,103.38,104.28,0,,,,,104.75,103.38,109.22
2005-02-13,104.27,106.88,104.13,104.9,0,,,,,106.88,104.13,109.22
2005-02-20,104.91,105.89,104.32,105.79,0,,,,,105.89,104.32,109.22
2005-02-27,105.8,105.83,103.86,104.76,0,,,,,105.83,103.86,109.22
2005-03-06,104.75,105.62,104.14,104.8,0,,,,,105.62,104.14,109.22
2005-03-13,104.81,105.38,103.68,104.42,0,,,,,105.38,103.68,109.22
2005-03-20,104.43,105.2,103.93,104.94,0,,,,,105.2,103.93,109.22
2005-03-27,104.95,107.0,104.78,106.96,0,,,,,107.0,104.78,109.22
2005-04-03,106.95,107.81,106.68,107.72,0,,,,,107.81,106.68,109.22
2005-04-10,107.73,108.91,107.68,108.47,0,,,,73.75156976769853,108.91,107.68,109.22
2005-04-17,108.46,108.58,107.15,107.94,0,,,,68.51929549213708,108.58,107.15,109.22
2005-04-24,107.95,108.03,105.28,106.0,0,,,,53.544938007036016,108.03,105.28,109.22
2005-05-01,106.01,106.42,104.65,105.31,0,,,,49.409005309916864,106.42,104.65,109.22
2005-05-08,105.32,105.44,104.23,105.32,0,,,,49.4699226033044,105.44,104.23,109.22
2005-05-15,105.33,107.61,104.95,107.58,0,,,,60.922174509821566,107.61,104.95,109.22
2005-05-22,107.59,108.32,106.59,108.02,0,108.97488039804223,105.526,102.07711960195776,62.69488662881297,108.32,106.59,109.22
2005-05-29,108.01,108.29,107.25,107.87,0,109.25597142845709,105.68599999999999,102.1160285715429,61.667840776744185,108.29,107.25,109.22
2005-06-05,107.88,108.89,107.49,107.56,0,109.22777038296564,105.95450000000001,102.68122961703438,59.4985430510355,108.89,107.49,109.22
2005-06-12,107.57,108.85,106.53,108.56,0,109.38164932851478,106.2375,103.09335067148521,63.908988564830146,108.85,106.53,109.22
2005-06-19,108.55,109.7,108.48,108.72,0,109.56298809909657,106.49600000000001,103.42901190090345,64.57371371210951,109.7,108.48,109.22
2005-06-26,108.73,109.62,108.19,109.32,0,109.8729422394662,106.748,103.62305776053381,67.02631258033071,109.62,108.19,109.22
2005-07-03,109.31,111.92,109.21,111.68,0,110.75953100735718,107.08699999999999,103.4144689926428,74.50334866500519,111.92,109.21,109.22
2005-07-10,111.67,112.6,111.36,111.89,0,111.5624560901657,107.39200000000001,103.22154390983432,75.04560053450425,112.6,111.36,109.22
2005-07-17,111.9,112.44,110.79,112.28,0,112.26469033846007,107.768,103.27130966153993,76.0637330968195,112.44,110.79,109.22
2005-07-24,112.27,113.75,109.91,111.57,0,112.67718167782444,108.10649999999998,103.53581832217553,70.43003543405877,113.75,109.91,109.22
2005-07-31,111.58,112.84,111.39,112.23,0,113.07562031620881,108.49699999999999,103.91837968379116,72.47118000679708,112.84,111.39,109.22
2005-08-07,112.24,112.52,110.79,112.49,0,113.46275664059895,108.87450000000001,104.28624335940107,73.25440987893764,112.52,110.79,109.22
2005-08-14,112.5,112.65,109.33,109.57,0,113.51583805960716,109.00500000000002,104.49416194039289,54.500355564335806,112.65,109.33,109.22
2005-08-21,109.56,110.85,109.07,110.22,0,113.63001777774268,109.13,104.62998222225731,57.1313298026882,110.85,109.07,109.22
2005-08-28,110.21,110.75,109.4,110.32,0,113.74046801670843,109.22250000000001,104.70453198329159,57.53812803401526,110.75,109.4,109.22
2005-09-04,110.33,111.8,109.12,109.22,0,113.76608602998093,109.2865,104.80691397001908,51.72371206686189,111.8,109.12,109.22
2005-09-11,109.21,110.77,108.8,109.7,0,113.69095150463899,109.47149999999999,105.252048495361,53.91232232495724,110.77,108.8,109.22
2005-09-18,109.69,111.65,109.54,111.55,0,113.63250129903854,109.7835,105.93449870096147,61.21119992811925,111.65,109.54,109.22
2005-09-25,111.54,112.59,111.01,112.32,0,113.54334031884197,110.1335,106.72365968115803,63.78217188443483,112.59,111.01,109.22
2005-10-02,112.33,114.27,112.11,114.13,0,114.0787777709528,110.46099999999998,106.84322222904717,68.98598324364389,114.27,112.11,109.22
2005-10-09,114.12,114.44,113.05,113.77,0,114.45739350076276,110.74849999999999,107.03960649923722,66.92628099443333,114.44,113.05,109.22
2005-10-16,113.78,115.11,113.59,113.9,0,114.75425701052187,111.05,107.34574298947813,67.30589184240972,115.11,113.59,109.22
2005-10-23,113.91,116.01,113.9,115.89,0,115.37504589329593,111.4665,107.55795410670406,72.50776781138345,116.01,113.9,109.22
2005-10-30,115.88,116.25,114.65,115.72,0,115.91020422326439,111.82449999999999,107.73879577673559,71.46173672135569,116.25,114.65,109.22
2005-11-06,115.73,118.4,115.55,117.91,0,116.90217020041494,112.28399999999999,107.66582979958504,76.22094330414139,118.4,115.55,109.22
2005-11-13,117.92,118.28,116.88,117.99,0,117.75043502839056,112.7175,107.68456497160945,76.37592924590311,118.28,116.88,109.22
2005-11-20,118.0,119.58,117.94,119.31,0,118.86313011650508,113.099,107.33486988349493,78.82797570991443,119.58,117.94,109.22
2005-11-27,119.32,119.89,118.23,119.84,0,119.92993228766737,113.49650000000001,107.06306771233265,79.73737836412981,119.89,118.23,109.22
2005-12-04,119.83,121.43,118.35,121.4,0,121.21572208114281,113.95249999999999,106.68927791885716,82.16558732587593,121.43,118.35,109.22
2005-12-11,121.41,121.41,120.0,120.85,0,122.1800720515753,114.41650000000001,106.65292794842473,78.58973935981886,121.41,120.0,109.22
2005-12-18,120.84,120.96,115.55,116.29,0,122.35604050593682,114.61950000000002,106.88295949406321,56.5973646022259,120.96,115.55,109.22
2005-12-25,116.3,117.67,115.93,116.24,0,122.50970627766635,114.80699999999999,107.10429372233362,56.41095872345489,117.67,115.93,109.22
